position,artist,album,release_date,primary_genres,secondary_genres,descriptors,number_ratings,number_reviews,avg_rating,id_spotify
482,The Garden,Mirror Might Steal Your Charm,30 March 2018,"Experimental Rock, Art Punk","Post-Punk, Experimental Hip Hop, Zolo, Synth Punk","male vocals, quirky, humorous, eclectic, playful, manic, abstract, surreal","2,282",22,3.34,5OTx88lV36Cgz4nrLUCbOz
483,Tirzah,Devotion,10 August 2018,"Alternative R&B, Art Pop","Ambient Pop, Neo-Soul, Glitch Pop, Hypnagogic Pop, Bedroom Pop","ethereal, sparse, female vocals, bittersweet, repetitive, lonely, romantic, longing","2,050",21,3.36,15GocbF7ybkkPP03YXtLqv
484,Szun Waves,New Hymn to Freedom,31 August 2018,"Nu Jazz, Ambient","Spiritual Jazz, Progressive Electronic","space, improvisation, atmospheric, psychedelic, instrumental",312,4,3.39,3yUzr9SzRPPfk4MEkSJ1tW
485,Craft,White Noise and Black Metal,22 June 2018,Black Metal,,"heavy, male vocals, angry, dark, aggressive, occult, misanthropic, technical",598,8,3.37,7d9EWSuIo50QldMiObEUHr
486,Cosmic Church,Täyttymys,13 May 2018,Atmospheric Black Metal,,"male vocals, atmospheric, occult, forest, psychedelic",360,3,3.37,2fmw1RGrnfA7382PowNdhz
487,Vyva Melinkolya,Vyva Melinkolya,13 February 2018,Shoegaze,"Dream Pop, Noise Pop","noisy, ethereal, LGBT, introspective, hypnotic, psychedelic, androgynous vocals, lethargic",364,1,3.37,0N9r4wezu3UduloptwvUx0
488,Anderson .Paak,Oxnard,16 November 2018,"West Coast Hip Hop, Neo-Soul, Funk","Jazz Rap, Synth Funk, Contemporary R&B","sexual, boastful, male vocals, urban, rhythmic, summer, party, sampling","6,132",33,3.34,3rqqwtJE89WoWvMyPTvbZc
489,Ostraca,Enemy,6 July 2018,"Emoviolence, Screamo",Post-Rock,"male vocals, aggressive, atmospheric, passionate",415,3,3.37,1RBulf9t65KrcqpxnX7suJ
490,Courtney Marie Andrews,May Your Kindness Remain,23 March 2018,"Singer-Songwriter, Americana, Alt-Country",Country Soul,female vocals,351,7,3.37,1U8907wmzKNgvDEW3mk21S
491,In Twilight's Embrace,Lawa,1 November 2018,Black Metal,Melodic Black Metal,male vocals,254,1,3.47,6PzErJDrJt5WdNLDoNlWW2
492,serpentwithfeet,Soil,8 June 2018,"Alternative R&B, Art Pop","Gospel, Ambient Pop, UK Bass, Chamber Pop","LGBT, romantic, poetic, passionate, spiritual, sensual, introspective, futuristic","2,476",12,3.35,0lYJfrAdIT65115h0CWoAg
493,Christine and the Queens,Chris,21 September 2018,"Synthpop, Alt-Pop","Alternative R&B, Electropop, Synth Funk, French Pop, Dance-Pop","LGBT, playful, love, sexual, boastful, female vocals, passionate, energetic","1,323",10,3.35,08LcAgUEeFV4tM3WPPpbYh
494,Soccer Mommy,Clean,2 March 2018,"Singer-Songwriter, Indie Pop, Indie Rock","Indie Folk, Bedroom Pop","female vocals, breakup, melancholic, love, calm, melodic, lethargic, angry","3,765",27,3.34,36NLDBi2kX7XRHnyLzLOS8
495,Jericho Jackson,Khrysis & Elzhi Are Jericho Jackson,23 February 2018,"Boom Bap, Conscious Hip Hop",Jazz Rap,,461,13,3.38,7trHLhDpHuWe1IMMbS7c6D
496,Kurt Vile,Bottle It In,12 October 2018,"Folk Rock, Singer-Songwriter","Psychedelic Folk, Lo-Fi / Slacker Rock","mellow, warm, male vocals, repetitive, playful, deadpan, hypnotic, existential","1,503",19,3.35,7lXj7neMWuwD4PTYkaToes
497,The Story So Far,Proper Dose,21 September 2018,Pop Punk,"Alternative Rock, Dream Pop","bittersweet, male vocals, energetic, drugs, introspective, summer, lonely, longing",516,5,3.35,2go3nVQ6oxBB5UERsGUUz0
498,Gunship,Dark All Day,5 October 2018,"Synthwave, Synthpop",,"melodic, rhythmic, melancholic, uplifting, love, male vocals, futuristic, nocturnal",388,4,3.37,0rXLjiZSS0B7yYqCvz2akm
499,Laurel Halo,Raw Silk Uncut Wood,13 July 2018,Ambient,"Electroacoustic, Drone","atmospheric, instrumental, lonely, calm, avant-garde, ethereal, surreal, warm","1,693",7,3.35,2dsRjDCYTJeqoQXuc8ZRjY
500,Caroline Rose,Loner,23 February 2018,"Indie Pop, Indie Rock","Synthpop, New Wave","female vocals, sarcastic, humorous, energetic","1,033",13,3.36,2ztVsnlMAsHqVe1BjoICnr
501,Maria W Horn,Kontrapoetik,19 October 2018,"Drone, Electroacoustic",Spoken Word,"avant-garde, melancholic, atmospheric, depressive, sombre, dark, dissonant",284,1,3.38,054fEt5i2KIeM4gDkf0gpI
502,Glenn Jones,The Giant Who Ate Himself and Other New Works for 6 & 12 String Guitar,24 August 2018,American Primitivism,"Americana, Field Recordings","nocturnal, instrumental, acoustic, peaceful, aquatic, atmospheric, nature, pastoral",248,3,3.47,5H3KQK3C0Kru34thU5ju5C
503,Amnesia Scanner,Another Life,7 September 2018,"Deconstructed Club, Electro-Industrial","Glitch Hop, Synth Punk, Neoperreo, UK Bass","noisy, raw, androgynous vocals, chaotic, futuristic, surreal, dark, abstract","2,629",21,3.34,5xYZZk3w1qqSUPokXTQvLr
504,Saxon,Thunderbolt,2 February 2018,Heavy Metal,"Hard Rock, Power Metal","male vocals, melodic, energetic",508,13,3.36,771jyaKpscWoNVSWGMox4A
505,Fiddlehead,Springtime and Blind,13 April 2018,"Post-Hardcore, Emo","Melodic Hardcore, Emocore","sad, death, male vocals, depressive, melodic, anxious, melancholic, spring",442,4,3.37,3p5RhBqKKuWTfHGdrtnhei
506,Sadness,Rain,27 August 2018,Blackgaze,"Depressive Black Metal, Ambient","atmospheric, lonely, longing, melancholic, ethereal, male vocals, dense, rain",284,1,3.47,0w7RWZiXNxRx6lojvUu7M2
507,Galen Tipton,nightbath,13 July 2018,"Bubblegum Bass, Wonky, Jersey Club","Deconstructed Club, Future Bass, Experimental Hip Hop","chaotic, futuristic, complex, sampling, androgynous vocals, party, playful, mechanical",663,6,3.36,6Ojeclj9NvrqjpsrSwMePY
508,Augury,Illusive Golden Age,30 March 2018,"Technical Death Metal, Progressive Metal",,"uncommon time signatures, technical, progressive, aggressive, male vocals",419,5,3.36,3m00wek6KQmli1uf62GmYm
509,Knelt Rote,Alterity,28 February 2018,"War Metal, Grindcore",,"chaotic, aggressive, apocalyptic, noisy, heavy, dense, nihilistic, hateful",344,2,3.36,nuclearwarnowproductio
510,Roy Montgomery,Suffuse,17 August 2018,"Neo-Psychedelia, Space Rock Revival","Drone, Ethereal Wave, Space Rock Revival","atmospheric, ethereal, female vocals, psychedelic",319,1,3.37,6omeZk17oITqB89uY4A1tS
511,Snail's House,L'été,7 July 2018,"Downtempo, Kawaii Future Bass","Chillstep, Post-Rock","summer, rhythmic, mellow, sampling, soft, uplifting, atmospheric, sentimental",513,1,3.36,2jwH5smWfEllXmVwPQT8rY
512,Necros Christos,Domedon Doxomedon,18 May 2018,"Death Metal, Black Metal","Death Doom Metal, Ambient, Arabic Folk Music",,247,4,3.49,4Hz44mi1sXbbWFjkcDvAam
513,Elysia Crampton,Elysia Crampton,27 April 2018,"Deconstructed Club, Digital Cumbia, Latin Electronic","Huayno, Epic Collage, Sound Collage, Saya afroboliviana, Digital Cumbia","rhythmic, dense, atmospheric, repetitive, warm, lush, ethereal, sampling","1,411",8,3.34,0neKjra2VWrALCsC7SDeyt
514,King Dude,Music to Make War To,24 August 2018,"Gothic Rock, Gothic Country","Punk Blues, Neofolk, Dark Jazz","atmospheric, longing, infernal, male vocals, melancholic, sombre, sensual, death",398,3,3.36,2wLPGSkNs4HnMGAhF5QHYh
515,Ryuichi Sakamoto,async - Remodels,16 February 2018,"Ambient, Electronic","IDM, Post-Industrial, Synthwave, Progressive Electronic, Glitch","atmospheric, instrumental",308,,3.37,20o1W9QjZblP57RKVXtcWX
516,Harm's Way,Posthuman,9 February 2018,Metalcore,"Industrial Metal, Groove Metal, Beatdown Hardcore","aggressive, pessimistic, heavy, male vocals",492,7,3.36,1RIr3dLd64m8fh23p2gm9L
517,Jonathan Bree,Sleepwalking,8 June 2018,"Art Pop, Chamber Pop","Indie Pop, Gothic Rock","nocturnal, dark, sombre, ominous",328,1,3.36,1NcACM8JoQpNYk30M4FQPF
518,Brian Fallon,Sleepwalkers,9 February 2018,"Singer-Songwriter, Heartland Rock","Pop Rock, Americana",,299,8,3.36,2e83VEEGLp4darqUMhqMVa
519,Taphos,Come Ethereal Somberness,8 June 2018,Death Metal,Black Metal,"death, heavy, dark, male vocals, occult, angry, energetic, ominous",299,3,3.37,4tjDpaYMsmPEzM6fEAlRxT
520,Gnod,Chapel Perilous,4 May 2018,Noise Rock,Industrial,"heavy, raw, noisy, male vocals, psychedelic, repetitive, suspenseful, hypnotic",593,4,3.35,6e51pWWoMloxQZCE7UNaVx
521,Meg Myers,Take Me to the Disco,20 July 2018,"Alternative Rock, Art Pop","Chamber Pop, Trip Hop, Alt-Pop","female vocals, love, nocturnal",353,4,3.36,1R5NwXzxNPMFcUQAeh0Tfn
522,Gleb Kolyadin Глеб Колядин,Gleb Kolyadin,23 February 2018,"Jazz Fusion, Progressive Rock","Neoclassical New Age, Post-Minimalism","playful, male vocals, improvisation, melodic, progressive",280,5,3.35,76u6r3rbepB6621MXHm0mo
523,Mass of the Fermenting Dregs,No New World,4 July 2018,"Alternative Rock, J-Rock","Noise Pop, Power Pop, Post-Hardcore","female vocals, melodic, energetic, uplifting, eclectic, sentimental, longing, spring","1,683",10,3.34,1Or7rQnUCdwz3NX5QFSIne
524,Hampshire & Foat,The Honeybear,28 February 2018,"Chamber Folk, Ambient","Field Recordings, Avant-Folk","peaceful, concept album, calm, atmospheric, instrumental, soothing, pastoral, melodic",604,5,3.36,4RpCTLbZmy7CKIaExCF9vD
525,Drowse,Cold Air,9 March 2018,"Shoegaze, Slowcore","Slowcore, Dream Pop","melancholic, noisy, dense, nocturnal, female vocals, male vocals, lethargic, dark",531,3,3.35,1t1VtOUn8Ra8mK9KRI0yjz
526,Arkona Аркона,Khram,19 January 2018,"Folk Metal, Pagan Black Metal","Progressive Metal, Russian Folk Music","female vocals, epic, melodic, atmospheric, pagan, dark, folklore, heavy",281,5,3.35,7nqXHS88CgsTt8eEmLK1IK
527,Milo,Budding Ornithologists Are Weary of Tired Analogies,21 September 2018,"Abstract Hip Hop, Jazz Rap, Conscious Hip Hop","Glitch Hop, Experimental Hip Hop, Lo-Fi Hip Hop","mellow, philosophical, sampling, deadpan, poetic, male vocals, conscious, abstract","1,927",10,3.33,4BjIOr0iVTugaqfaBJO0Fo
528,Arthur,Woof Woof,16 November 2018,"Psychedelic Pop, Bedroom Pop, Zolo",Hypnagogic Pop,"psychedelic, summer, bittersweet, male vocals, quirky",343,1,3.35,6aD4jFBf2M4Z7kPyvktVdq
529,Portal,ION,26 January 2018,"Technical Death Metal, Dissonant Death Metal","Black Metal, Avant-Garde Metal","chaotic, technical, dissonant, atmospheric, avant-garde, ominous, male vocals, cryptic","2,675",30,3.31,3Ah46ts0j8wOr4lG73e346
530,Amen Dunes,Freedom,30 March 2018,"Neo-Psychedelia, Singer-Songwriter","Heartland Rock, Psychedelic Folk","introspective, psychedelic, warm, passionate, dense, male vocals, lonely, cryptic","1,841",23,3.33,2H4G8AGta9p8yjgjVI9nZd
531,Foxing,Nearer My God,10 August 2018,"Art Rock, Indie Rock","Emo, Indie Pop","male vocals, sentimental, atmospheric, eclectic, introspective, progressive, uplifting, rhythmic","1,175",15,3.32,6l3mTuQHtjeqoyYWkTxld8
532,John Zorn,The Book Beri'ah,2018,"Klezmer, Avant-Garde Jazz","Jazz-Rock, Nueva canción latinoamericana, Jazz Fusion, Brutal Prog, Arabic Jazz","complex, avant-garde, progressive, eclectic, concept album, technical, uncommon time signatures, playful",171,2,3.85,
533,LUMP,LUMP,1 June 2018,"Folktronica, Art Pop, Indie Folk","Ambient Pop, Singer-Songwriter","female vocals, atmospheric, ethereal, cryptic, quirky, hypnotic, mellow, melancholic",891,7,3.34,1JeRvTLK1MjFk7VSO0LSyQ
534,Orange Goblin,The Wolf Bites Back,15 June 2018,Stoner Metal,,"energetic, heavy, male vocals, aggressive, rebellious, uplifting",307,4,3.37,7CqNcox2MOhtQgt3BBM2WQ
535,Serocs,The Phobos / Deimos Suite,26 October 2018,"Technical Death Metal, Brutal Death Metal",Progressive Metal,"technical, energetic, aggressive, heavy, complex, dark, male vocals, philosophical",219,4,3.58,4Z3rPkXWkV1EfZay27r8oA
536,Earthless,Black Heaven,16 March 2018,"Hard Rock, Stoner Rock",Heavy Psych,"heavy, male vocals, psychedelic, playful",457,5,3.35,3hjUqSi9QLBNyjLVVkgRMN
537,Ataraxy,Where All Hope Fades,16 February 2018,Death Doom Metal,,"ominous, atmospheric, heavy, male vocals, dark, occult, funereal, dense",295,3,3.37,52tc9tQWO6wJLa36j2msyo
538,Mac DeMarco,この古い犬のデモ (Old Dog Demos),21 April 2018,"Indie Pop, Singer-Songwriter, Folk Pop",Soft Rock,"warm, mellow, soothing, soft, love, bittersweet, male vocals, longing",349,2,3.36,7miJnmgYBa7ayqJ1CCDniM
539,Tyshawn Sorey,Pillars,12 October 2018,"Conducted Improvisation, Modern Creative",Avant-Garde Jazz,"improvisation, instrumental, atonal, avant-garde, acoustic, sparse, mysterious, cold",189,4,3.72,7z4G6ob1CBQCZjwNTh0TUP
540,Galcher Lustwerk,200% Galcher,22 June 2018,Deep House,"Hip House, Ambient House","sensual, atmospheric, rhythmic, repetitive, male vocals, mellow, warm, boastful",372,3,3.36,5tlLnGJdn7m5qucplsZqB1
541,Marlon Williams,Make Way for Love,16 February 2018,"Chamber Folk, Singer-Songwriter",Country Pop,"male vocals, melodic, bittersweet, love, mellow, soft, lush",372,2,3.36,30SzcUoJ2zGoniPf9UjU5k
542,Shame,Songs of Praise,12 January 2018,"Post-Punk, Indie Rock","Post-Hardcore, Art Punk","raw, energetic, angry, passionate, rhythmic, male vocals, dark, introspective","3,085",31,3.32,3A1kutvBmC6czSsSv7aR5E
543,Death Fortress,Reign of the Unending,26 December 2018,Black Metal,,"dark, cold, male vocals, nocturnal, winter, martial, triumphant, war",235,2,3.55,
544,Binary,Commit More Arson,24 June 2018,"Emoviolence, Metalcore",,"androgynous vocals, aggressive, angry, heavy, chaotic, melancholic",306,,3.36,2aMb0DBhlICDLJmbW5TFzT
545,The Innocence Mission,Sun on the Square,27 June 2018,"Folk Pop, Indie Folk",Chamber Folk,"soft, peaceful, mellow, lush, female vocals, introspective, soothing, ethereal",255,3,3.44,2u1mDCQkIrTVQYZVzdNSiL
546,Florence + The Machine,High as Hope,29 June 2018,Art Pop,"Chamber Pop, Pop Soul, Singer-Songwriter","introspective, female vocals, sentimental, melodic, lush, bittersweet, poetic, calm","2,913",22,3.32,0pKZJj9GzcKPCS8r4IaksA
547,Elvis Costello & The Imposters,Look Now,12 October 2018,"Pop Rock, Singer-Songwriter, Sophisti-Pop","Baroque Pop, Adult Contemporary","melodic, male vocals",475,7,3.35,7dvbHsQbTs5RqE9iRgXHCC
548,Kalmah,Palo,6 April 2018,Melodic Death Metal,Power Metal,"energetic, melodic, male vocals, aggressive, heavy",423,4,3.36,0Jd4vsTrkcVKgDeCTfrZQ3
549,Yuta Orisaka 折坂悠太,平成,3 October 2018,"Singer-Songwriter, Contemporary Folk","New Music, Kayōkyoku, Jazz Fusion","melodic, male vocals, mellow",210,,3.67,5E5GTGGayA67UGbcXhoPoO
550,Minami Deutsch,With Dim Light,20 April 2018,"Psychedelic Rock, Krautrock",,"rhythmic, atmospheric, warm, male vocals, repetitive, mellow, psychedelic, nocturnal",328,4,3.36,3wwekcTBtkPsUWqlCks95B
551,The Crown,Cobra Speed Venom,16 March 2018,"Melodic Death Metal, Death Metal",Thrash Metal,"heavy, energetic, dark, aggressive, male vocals, dense",283,2,3.36,2IoG4iaMhdfnHh64PX5I6x
552,U.D.O.,Steelfactory,31 August 2018,Heavy Metal,,male vocals,214,3,3.57,5wQcC9Wbwalmy7fz7IekQP
553,Marie Davidson,Working Class Woman,5 October 2018,"Minimal Synth, Tech House, Techno","Spoken Word, EBM, Acid Techno, Post-Industrial","humorous, sarcastic, female vocals, anxious, mechanical, alienation, cold, repetitive","1,140",10,3.33,0gaLS3TyRA9ZD4Ong9q5RG
554,Sarah Davachi,Let Night Come on Bells End the Day,13 April 2018,"Drone, Ambient","Minimalism, Electroacoustic","hypnotic, instrumental, peaceful, meditative, ethereal, atmospheric, soothing",711,3,3.34,2HGLGnjsMnsGfnoSyGzFnO
555,Ana Frango Elétrico,Mormaço queima,26 February 2018,"MPB, Indie Pop, Art Pop","Jazz Pop, Vanguarda paulista","quirky, playful, female vocals, humorous, psychedelic, warm, abstract, lush",594,7,3.34,0H9JtRVHazstFRgufHBFCk
556,Pool Kids,Music to Practice Safe Sex To,13 July 2018,Midwest Emo,Math Rock,female vocals,325,3,3.35,6JazmJ4xNcect6DTUEe3YR
557,Janusz Jurga,Duchy Rogowca,21 February 2018,Ambient Techno,"Nature Recordings, Ambient Dub, Drone, Dub Techno","forest, rhythmic, dark, nature, repetitive, ritualistic, instrumental, calm",415,3,3.35,4OYcJqVIKBFG3rqkqHr7m5
558,Ill Considered,Ill Considered 3,1 April 2018,Avant-Garde Jazz,"Spiritual Jazz, Jazz Fusion","meditative, improvisation, melodic, instrumental, rhythmic, spiritual, soft",248,1,3.47,1fj9ksA6iT38wgzgssIVvV
559,Nickelus F,Stuck,11 May 2018,"Southern Hip Hop, Cloud Rap, Abstract Hip Hop","Trap, Memphis Rap, Conscious Hip Hop, Jazz Rap","sampling, introspective, existential, lethargic, male vocals, drugs, mellow, atmospheric",692,4,3.34,5FZVyladxCKpHAAUBlLROE
560,Snail's House,Snö,23 March 2018,"Downtempo, Kawaii Future Bass",Chillstep,"winter, instrumental, peaceful, soothing, lush, melodic, cold, repetitive",779,7,3.34,64B5E0fbdFEqqXis82aP2T
561,Akitsa,Credo,12 October 2018,Black Metal,,"male vocals, cold, raw, misanthropic, death, apocalyptic, hateful",333,2,3.34,1xUKoZDPo0GBoiWNU1z81A
562,Angra,Ømni,16 February 2018,"Progressive Metal, Power Metal",Symphonic Metal,"melodic, male vocals, concept album, complex, technical, science fiction, uplifting, progressive",549,16,3.32,42CadsZy8wIjcps1GvGrPY
563,Roc Marciano,RR2: The Bitter Dose,9 March 2018,"East Coast Hip Hop, Gangsta Rap","Jazz Rap, Drumless, Experimental Hip Hop","boastful, vulgar, male vocals, hedonistic, crime",649,5,3.33,2fSadHflGE0MhtkwiymFBg
564,Gaye Su Akyol,İstikrarlı Hayal Hakikattir,26 October 2018,"Anatolian Rock, Art Pop","Arabesque, Fantezi, Psychedelic Rock","female vocals, psychedelic, passionate, eclectic, warm, rhythmic, playful, aquatic",291,2,3.34,4DHpjemlsxMaiKjTYlK9aF
565,Pigs Pigs Pigs Pigs Pigs Pigs Pigs,King of Cowards,28 September 2018,"Stoner Metal, Stoner Rock, Heavy Psych","Psychedelic Rock, Doom Metal","angry, heavy, psychedelic, raw, male vocals, energetic, aggressive",319,3,3.35,1ntUXL8IssCZ2UFlzbntlS
566,Nostrum Grocers,Nostrum Grocers,3 August 2018,"Abstract Hip Hop, Jazz Rap",,"rhythmic, male vocals, mellow, quirky, abstract, urban, philosophical, atmospheric","1,127",7,3.33,5cMlGzMnwTypdJKdgCWYkZ
567,Death Grips,Year of the Snitch (Instrumental Version),25 June 2018,"Instrumental Hip Hop, Experimental Hip Hop, Electronic","Synth Punk, Glitch Hop, Experimental Rock, Industrial Hip Hop, Drill and Bass","noisy, quirky, rhythmic, surreal, sampling, avant-garde, eclectic, manic",277,,3.50,
568,Kilchhofer,The Book Room,February 2018,Tribal Ambient,Berlin School,"atmospheric, rhythmic, tribal, repetitive, minimalistic, calm, hypnotic, natural",348,2,3.35,2BxsRR8wntvPexBQsKvDkW
569,"Royce da 5'9""",Book of Ryan,4 May 2018,Conscious Hip Hop,Boom Bap,"introspective, conscious, alcohol, concept album, anxious, crime, rhythmic, existential",960,16,3.33,7uvuPVivhRggvrXxZONGe3
570,Félicia Atkinson & Jefre Cantu-Ledesma,Limpid as the Solitudes,9 November 2018,"Ambient, Electroacoustic, Drone","Field Recordings, Musique concrète, ASMR","mellow, atmospheric, calm, mysterious, hypnotic, aquatic, avant-garde, ethereal",891,5,3.33,45iHfoJPEQlkqAwDGRMANF
571,Guerilla Toss,Twisted Crystal,14 September 2018,"Neo-Psychedelia, Zolo","New Wave, Art Pop, Dance-Punk","psychedelic, female vocals, quirky, science fiction, surreal, anxious, dense, playful","1,396",12,3.33,768qk0nBofLKV24omUQd8w
572,Mark Kozelek,Mark Kozelek,11 May 2018,"Singer-Songwriter, Indie Folk, Contemporary Folk","Spoken Word, Anti-Folk","introspective, peaceful, repetitive, sentimental, humorous, mellow, existential, male vocals",986,20,3.32,2srShhDYRXZ6tYk0I61Pkw
573,In Vain,Currents,26 January 2018,"Progressive Metal, Melodic Death Metal",Melodic Black Metal,"male vocals, uncommon time signatures, progressive, melodic, introspective, conscious",392,8,3.33,432Wlw7uGynA1HdydTiMiS
574,Vansire,Angel Youth,26 April 2018,"Dream Pop, Bedroom Pop, Hypnagogic Pop","Chillwave, Abstract Hip Hop, Indie Pop","soothing, warm, psychedelic, atmospheric, soft, male vocals, ethereal",378,4,3.34,3Zqe5icElI6gNEM9v3UpXN
575,Sandro Perri,In Another Life,14 September 2018,Art Pop,"Progressive Electronic, Progressive Pop, Ambient Pop","calm, minimalistic, male vocals, meditative",370,3,3.34,7EbjsGzX0RTWQMcHJpCqfO
576,Space Afrika,Somewhere Decent to Live,16 March 2018,Ambient Dub,Dub Techno,"atmospheric, rain, hypnotic, nocturnal, surreal, repetitive, instrumental, sparse",334,2,3.34,5tFxbDqEZBx8ldgfQOL3nJ
577,Last Dinosaurs,Yumeno Garden,5 October 2018,"Indie Rock, Indie Pop","Synthpop, Power Pop, Neo-Psychedelia, Dream Pop","summer, male vocals, melancholic, melodic, playful",284,4,3.44,3ODcyWMPWDZmAk8lFCCLTs
578,William Basinski + Lawrence English,Selva oscura,12 October 2018,"Ambient, Drone",,"soothing, calm, atmospheric, ethereal, repetitive, sombre, instrumental, peaceful",769,3,3.33,6WcmuATLX8bEwJETYwaH3J
579,Cursive,Vitriola,5 October 2018,"Post-Hardcore, Indie Rock",Emo,"anxious, melancholic, male vocals, passionate, dense, political, pessimistic, angry",331,2,3.34,2MgEO70Z19Wl7yF4S7g2A0
580,Part Time,Spell #6,2 November 2018,"Synthpop, Hypnagogic Pop","Psychedelic Pop, New Wave, New Romantic","melancholic, psychedelic, male vocals",266,,3.42,0OFoMFVZT8Xl8zCPp5QYsy
581,Boris Grebenshikov Борис Гребенщиков,Время N,16 February 2018,"Singer-Songwriter, Art Rock",Contemporary Folk,"anxious, philosophical, cryptic, poetic, bittersweet, angry, spiritual",217,4,3.52,7FnsFgvIhI2JaCNoBwC1B0
582,Alela Diane,Cusp,9 February 2018,"Contemporary Folk, Singer-Songwriter","Chamber Folk, Psychedelic Pop","female vocals, melodic, soft",328,8,3.34,6jGsKEUE3weS6QBs5tR2M4
583,Maribou State,Kingdoms in Colour,7 September 2018,"Downtempo, Indietronica","Future Garage, Chillwave, UK Funky","lush, mellow, calm, rhythmic, atmospheric, soothing",310,2,3.34,70FGsJuLXPQHYdKmEZZFq9
584,Apathy,The Widow's Son,2 March 2018,"East Coast Hip Hop, Hardcore Hip Hop","Boom Bap, Abstract Hip Hop","existential, apocalyptic, lush, paranormal, cold, dense, occult, violence",303,5,3.34,6HycWYBOT0L9INjlxNSzh1
585,PASTEL GHOST,Ethereality,5 October 2018,Synthpop,"Ambient Pop, Dream Trance, Witch House, Dream Pop","ethereal, lonely, cold, romantic, melodic, sentimental, female vocals, sensual",262,1,3.43,6zk1WNC7YNM9qgAxWY98qW
586,Redemption,Long Night's Journey Into Day,27 July 2018,Progressive Metal,,"melodic, technical, male vocals, progressive",218,7,3.53,6AT0osJSzLywoBUvgWIhtr
587,Zu93,Mirror Emperor,20 July 2018,Neofolk,"Psychedelic Folk, Chamber Folk, Spoken Word, Experimental Rock","concept album, cryptic, mysterious, atmospheric, philosophical, abstract, poetic, male vocals",444,3,3.33,37T26b7qBc7DmINcqEDYgP
588,Merzbow + HEXA,Achromatic,27 July 2018,Noise,"Dark Ambient, Industrial","noisy, mysterious, dense, instrumental, atmospheric, mechanical, ominous, dissonant",314,8,3.33,2SaMCVlCEUZNx0P3CJFy4l
589,L' Impératrice,Matahari,2 March 2018,"Synthpop, Nu-Disco",French Pop,"playful, sensual, rhythmic, female vocals, nocturnal",287,3,3.35,38tQz6l5GxRE6vmQTViG5N
590,Eternity's End,Unyielding,26 December 2018,Power Metal,"Progressive Metal, Neoclassical Metal","fantasy, male vocals, energetic, uplifting, technical, melodic, triumphant, heavy",217,5,3.55,4g26MiMrsWDfp0NyZ9uzCd
591,Sinistro,Sangue Cássia,5 January 2018,"Atmospheric Sludge Metal, Post-Metal","Doom Metal, Post-Rock","female vocals, atmospheric, heavy, ominous",279,5,3.33,5JaXOQRXO1kBLTRoksdqe2
592,ionnalee,Everyone Afraid to Be Forgotten,16 February 2018,"Art Pop, Synthpop, Electropop","Futurepop, Dance-Pop, Synthwave","female vocals, futuristic, melodic, mysterious, rhythmic, ethereal, surreal, introspective",830,9,3.31,32JcsS9OF7pZmqa2uixPGP
593,Say Sue Me,Where We Were Together,13 April 2018,"Jangle Pop, Indie Rock, Indie Surf","Dream Pop, Indie Pop, Surf Rock, Twee Pop","melancholic, lush, female vocals, warm, summer, bittersweet, energetic, longing",589,6,3.32,2uM37yCppwAzlYwvDgKZpO
594,How to Dress Well,The Anteroom,18 October 2018,"Art Pop, Alternative R&B","Ambient Pop, Post-Industrial, Glitch Pop, Epic Collage","introspective, ethereal, melancholic, male vocals, poetic, cold, nihilistic, bittersweet",437,9,3.33,0hCuM8sgQPmlvgWVvVfiE1
595,Natalie Prass,The Future and the Past,1 June 2018,"Sophisti-Pop, Pop Soul","Contemporary R&B, Synth Funk, Dance-Pop, Jazz Pop","female vocals, rhythmic, urban, melodic, sentimental, protest","1,293",12,3.31,3b4guF43X3i2PNN63tJOCw
596,Jonghyun 종현,Poet | Artist,23 January 2018,"K-Pop, Contemporary R&B","Dance-Pop, Sophisti-Pop, Electropop, Future Bass, UK Bass","male vocals, love, romantic, bittersweet, anxious, eclectic, lush, melancholic",475,5,3.31,3KrFO9QDgfa4UAiqM6flTf
597,Villagers,The Art of Pretending to Swim,21 September 2018,"Indie Pop, Indie Folk","Folk Pop, Folktronica, Chamber Pop",male vocals,334,4,3.33,4T2TdKjybFYWQQ8hewmRDt
598,City Morgue,City Morgue Vol. 1: Hell or High Water,12 October 2018,"Trap Metal, East Coast Hip Hop","Horrorcore, Gangsta Rap, Industrial Hip Hop, Rap Metal","aggressive, violence, crime, male vocals, heavy, raw, rhythmic, urban","3,120",25,3.29,15zcbfnEwQYqdNosjkrlfu
599,Ezra Furman,Transangelic Exodus,9 February 2018,Indie Rock,"Art Pop, Noise Pop, Glam Rock","LGBT, lo-fi, female vocals, alienation, rebellious, romantic, passionate, noisy",862,11,3.31,3avy9ZvrDRdDQKRcf1kJ6V
600,Shamana,God and I Worked Things Out,28 July 2018,"Cloud Rap, Experimental Hip Hop, Trap","Ambient, Trap, Instrumental Hip Hop","atmospheric, eclectic, male vocals, sampling, lethargic, nocturnal, cold, futuristic",467,6,3.31,1WJrt49Bnq4TBkr9G1L1Z4
601,Khotin,Beautiful You,3 July 2018,"Ambient, Downtempo","Nature Recordings, Ambient House, Balearic Beat","warm, summer, atmospheric, calm, sampling, repetitive, hypnotic, aquatic",414,,3.33,2f3uhql1s62iUw61GMvpRM
