position,artist,album,release_date,primary_genres,secondary_genres,descriptors,number_ratings,number_reviews,avg_rating,id_spotify
474,Between the Buried and Me,Coma Ecliptic,10 July 2015,Progressive Metal,"Progressive Rock, Metalcore","technical, complex, dense, energetic, progressive, concept album, heavy, epic","1,924",24,3.31,565p3zaZbgQ0VkdIg8Xbxn
475,Archgoat,The Apocalyptic Triumphator,26 January 2015,"War Metal, Death Metal",,"male vocals, vulgar, heavy, rhythmic, aggressive, satanic, infernal",636,6,3.34,5r3RqlnZBbwqkK2Id1Pkbb
476,Real Lies,Real Life,16 October 2015,"Alternative Dance, Synthpop, Electronic Dance Music","Balearic Beat, Ambient House","nocturnal, urban, atmospheric, male vocals",250,4,3.44,26hy7oWIwqVsz7lxqMwlx5
477,Curren$y,Pilot Talk III,4 April 2015,Southern Hip Hop,Jazz Rap,"boastful, drugs, urban",462,10,3.35,
478,Ruby the Hatchet,Valley of the Snake,24 February 2015,Stoner Metal,"Doom Metal, Heavy Psych","female vocals, psychedelic, melodic",241,5,3.46,5aLh5DIqMQHAAowb9C5EQL
479,Queensrÿche,Condition Hüman,2 October 2015,Heavy Metal,Progressive Metal,male vocals,489,17,3.34,2vznokGviUIzO8gzwvWsnx
480,Enya,Dark Sky Island,20 November 2015,Celtic New Age,Ambient Pop,"female vocals, nocturnal, melodic, lush, soft, peaceful, ethereal",410,7,3.34,26qiUsjX8tgvAqb2H8bucZ
481,Graham Kartna,Ideation Deluxe,10 November 2015,"Bitpop, Sequencer & Tracker","Chillwave, Progressive Electronic, Hypnagogic Pop, Utopian Virtual, Glitch Pop","quirky, sampling, psychedelic, playful, instrumental, futuristic",322,1,3.36,4p1q83d3FMGXXAjEUBep7Z
482,Ethereal Shroud,They Became the Falling Ash,21 February 2015,"Atmospheric Black Metal, Depressive Black Metal",Funeral Doom Metal,"atmospheric, nocturnal, hypnotic, introspective, spiritual, death, sombre, dark",566,6,3.34,1wHhOEYDI9bFVx6zZDgp5N
483,Dan Mason ダン·メイソン,Miami Virtual,2 February 2015,Vaporwave,"Smooth Jazz, Future Funk, Vaportrap, Mallsoft","sampling, warm, summer, soothing, calm, tropical, rhythmic, hypnotic",565,5,3.34,5DhCQT0YI1NHXxqfNRFyL7
484,John Moreland,High on Tulsa Heat,21 April 2015,"Americana, Singer-Songwriter","Red Dirt, Alt-Country","melancholic, lonely, sad",196,1,3.65,1NvW80mVflSphrro6oWLuP
485,CHON,Grow,24 March 2015,Math Rock,Jazz Fusion,"instrumental, technical, uncommon time signatures, mellow, male vocals, progressive","1,232",9,3.32,3pYRPmrFNBhewVtiN6DBh7
486,Majical Cloudz,Are You Alone?,16 October 2015,Ambient Pop,"Art Pop, Synthpop, Dream Pop","ethereal, romantic, male vocals, lonely, introspective",702,6,3.33,2x3pCsqHc02dm3Yc5uAE1N
487,Janet,Unbreakable,2 October 2015,"Contemporary R&B, Dance-Pop","Pop Soul, Electropop","passionate, soft, female vocals, mellow, optimistic, sensual, ethereal, introspective",644,12,3.33,4OE6arHkuSol8YJXy2LiAr
488,Saxon,Battering Ram,16 October 2015,Heavy Metal,,male vocals,391,8,3.34,2EWu9EFdT9eIVH3XuybROQ
489,Jenny Hval,"Apocalypse, Girl",9 June 2015,"Art Pop, Experimental","Spoken Word, Ambient Pop, Drone, Downtempo","sexual, female vocals, introspective, political, poetic, cold, sombre, dark","2,086",19,3.31,3AeAZfwBgnhmbNEowNFvcB
490,Diät,Positive Energy,18 September 2015,Post-Punk,"Deathrock, Punk Rock, Noise Rock","ominous, dark, rhythmic, raw, nihilistic, male vocals, deadpan, repetitive",404,2,3.35,6jEAW2tcb7E7sRj9Eu50t2
491,Blind Guardian,Beyond the Red Mirror,30 January 2015,"Power Metal, Symphonic Metal",Progressive Metal,"fantasy, epic, male vocals, orchestral, concept album, melodic, energetic, complex","1,336",31,3.30,5bH9q5EMi147oTykVETEZn
492,KEN mode,Success,15 June 2015,"Noise Rock, Post-Hardcore",Sludge Metal,"heavy, sarcastic, pessimistic, angry, rebellious, misanthropic, male vocals, rhythmic",731,8,3.34,6u9e0MBGZ4YuV1ZwrApFvp
493,Föllakzoid,III,30 March 2015,"Space Rock, Krautrock",Progressive Electronic,"repetitive, instrumental, hypnotic, space, ritualistic, atmospheric, psychedelic",762,9,3.34,6L7pzEiBpKK2tfnnOH1lGe
494,t e l e p a t h テレパシー能力者 / Hong Kong Express,愛慕 ／ 悲哀,21 January 2015,"Ambient, Dreampunk",Drone,"soothing, nocturnal, calm, atmospheric, mellow, sampling, futuristic, instrumental",436,4,3.34,48MEKFs6RB16f39PPcTskv
495,Public Service Broadcasting,The Race for Space,23 February 2015,"Progressive Electronic, Indietronica","Spoken Word, Sound Collage, Radio Broadcast Recordings, Post-Rock","space, history, concept album, sampling, educational",643,7,3.34,65KwtzkJXw7oT819NFWmEP
496,JANK,Awkward Pop Songs,10 November 2015,Midwest Emo,"Math Rock, Pop Punk","quirky, technical, drugs, sarcastic, energetic, melancholic, longing, male vocals",723,4,3.30,4D4dcTmdT76AvARFcvWXwn
497,Godspeed You! Black Emperor,"'Asunder, Sweet and Other Distress'",31 March 2015,"Post-Rock, Drone","Ambient, Drone, Post-Metal","instrumental, apocalyptic, atmospheric, epic, noisy, ominous, progressive, heavy","7,845",79,3.29,3ld6n4RnKT8mYYOhAOg2Kf
498,PASTEL GHOST,Abyss,10 March 2015,"Synthpop, Witch House, Chillwave","Dream Pop, Electropop, Bitpop","ethereal, rhythmic, paranormal, dark, melancholic, nocturnal, dense, melodic",526,4,3.34,0RItfbXPf5eDzwdsgK9rKV
499,Oh Hiroshima,In Silence We Yearn,6 November 2015,Post-Rock,"Shoegaze, Indie Rock","male vocals, melancholic, sombre, atmospheric, ethereal, nocturnal, dark, lonely",479,4,3.34,2lAFeBriKxg2zCxO4PYZWY
500,City and Colour,If I Should Go Before You,9 October 2015,"Indie Rock, Singer-Songwriter","Indie Folk, Blues Rock, Alt-Country","rhythmic, autumn, melodic, male vocals",399,5,3.34,3N5kUpneeTljFD2btsW94x
501,King Dude,Songs of Flesh & Blood - In the Key of Light,16 June 2015,Gothic Country,"Gothic Rock, Neofolk","occult, dark, atmospheric, melancholic, satanic",374,3,3.33,7Az5szRg1MHDn2EakiwaST
502,Sorority Noise,"Joy, Departed",16 June 2015,"Indie Rock, Emo","Power Pop, Midwest Emo","passionate, melancholic, male vocals, breakup, introspective, sad, melodic, energetic",921,7,3.32,0QS65kaBpmHYzVoyhIKXfJ
503,Ash Koosha,GUUD,8 June 2015,"Glitch Hop, IDM","Wonky, Glitch, Deconstructed Club","abstract, complex, instrumental, futuristic, sampling, mechanical, rhythmic",801,11,3.33,2MxeYdiDEVMIkBtUPdoF92
504,Katie Dey,asdfasdf,28 April 2015,"Hypnagogic Pop, Indietronica","Glitch Pop, Noise Pop, Chillwave, Bedroom Pop, Psychedelic Pop","lo-fi, ethereal, surreal, anxious, noisy, LGBT, chaotic, melancholic",680,3,3.33,3R03VX7vFY8kgPgbNc3SI3
505,August Burns Red,Found in Far Away Places,30 June 2015,"Melodic Metalcore, Metalcore",Progressive Metal,"heavy, aggressive, melodic, technical, Christian, male vocals",622,4,3.32,46uMdmTIh7xBxLJrFcFTbL
506,Ezra Furman,Perpetual Motion People,6 July 2015,Indie Rock,"Doo-Wop, Garage Rock, Americana","LGBT, female vocals",387,5,3.34,
507,Encenathrakh,Encenathrakh,10 April 2015,"Brutal Death Metal, Avant-Garde Metal, Dissonant Death Metal","Avant-Garde Metal, Free Improvisation, Technical Death Metal","chaotic, dense, noisy, manic, complex, technical, avant-garde, atonal",336,8,3.31,
508,Kronos,Arisen New Era,24 July 2015,Brutal Death Metal,"Technical Death Metal, Melodic Death Metal","heavy, melodic, death, rhythmic, technical, mythology, male vocals, aggressive",274,8,3.38,7nUaZYQaPqO1F7YLQdt1aT
509,Genocide Shrines,Manipura Imperial Deathevokovil: Scriptures of Reversed Puraana Dharmurder,May 2015,War Metal,"Death Metal, Death Doom Metal","raw, occult, chaotic",260,3,3.45,
510,The Devil and the Almighty Blues,The Devil and the Almighty Blues,16 February 2015,Hard Rock,"Blues Rock, Stoner Rock",,218,4,3.59,2S9W10gp27yjLGQ4KtjVbK
511,My Morning Jacket,The Waterfall,4 May 2015,Indie Rock,"Neo-Psychedelia, Alt-Country","nature, warm, psychedelic, melodic, male vocals, introspective","1,089",17,3.32,42Je16rAv5ZaPTP5MY4y4V
512,Puscifer,Money Shot,30 October 2015,"Alternative Rock, Industrial Rock","Art Rock, Trip Hop","male vocals, cryptic, misanthropic, dark, lethargic, sombre, angry",550,6,3.33,3fb2z5LGbkUK02bWiGSMxf
513,Sleaford Mods,Key Markets,24 July 2015,"Post-Punk, Art Punk","Spoken Word, UK Hip Hop, Synth Punk","political, sarcastic, urban, minimalistic, hateful, conscious, vulgar, nihilistic","1,022",10,3.32,5v5XTM8IhfQUzKgaarEpPK
514,Deerhunter,Fading Frontier,16 October 2015,"Indie Rock, Neo-Psychedelia","Dream Pop, Psychedelic Pop","mellow, melancholic, ethereal, warm, psychedelic, male vocals, lush, hypnotic","3,598",29,3.31,0y5XgOUEiJSSIMxC4ALRAC
515,Turnstile,Nonstop Feeling,13 January 2015,"Hardcore Punk, New York Hardcore","Alternative Metal, Beatdown Hardcore","aggressive, male vocals, energetic, rebellious, heavy, raw, introspective, rhythmic","1,083",7,3.31,6BFCtPdoT07blVSsAkHUw6
516,Archivist,Archivist,4 June 2015,"Blackgaze, Atmospheric Sludge Metal, Post-Metal","Post-Rock, Post-Hardcore","male vocals, passionate, epic, dense, atmospheric, melancholic, science fiction, progressive",498,12,3.32,2fDQGINsQBArR0zOnPNAQy
517,Gunship,Gunship,24 July 2015,"Synthwave, Synthpop",,"melodic, male vocals, nocturnal, atmospheric, energetic, futuristic",488,5,3.32,03Rl4TjvJVdR2nBUupV7Wf
518,Roman à Clef,Abandonware,2 June 2015,"Sophisti-Pop, Dream Pop","Synthpop, Twee Pop","romantic, ethereal, mellow, melodic, soft, female vocals, male vocals, longing",259,7,3.43,5CKAFUuhZTeFeP4Uc8RFa6
519,Little Simz,A Curious Tale of Trials + Persons,18 September 2015,"UK Hip Hop, Conscious Hip Hop","Grime, Trap","boastful, female vocals, introspective, dark, rhythmic, sampling, mellow, atmospheric",793,4,3.32,5SvOOtR6GVcDawzPj5SwsM
520,Black Sheep Wall,I'm Going to Kill Myself,26 January 2015,Sludge Metal,"Screamo, Atmospheric Sludge Metal, Doom Metal, Drone Metal","suicide, heavy, angry, depressive, male vocals, self-hatred, pessimistic, nihilistic",642,15,3.30,4OP39008Mb5MGaYxUUUqaa
521,Screaming Females,Rose Mountain,24 February 2015,Indie Rock,"Punk Rock, Grunge","female vocals, love, energetic",575,6,3.33,7BUMSAW0P6BhpJ3fjOgVOv
522,Syringe,Shuv These Colors Up Your Anus,6 December 2015,"Trap, Emo Rap","Cloud Rap, Alternative R&B, Experimental Hip Hop, Industrial Hip Hop","self-hatred, male vocals, depressive, lo-fi, misanthropic, nihilistic, angry, noisy",410,1,3.32,0D6T1aVVKW8RudSHCybq52
523,Ramleh,Circular Time,4 December 2015,"Noise Rock, Psychedelic Rock","Drone, Space Rock, Noise Rock, Neo-Psychedelia, Post-Punk","psychedelic, noisy, melodic, atmospheric, nocturnal, instrumental, hypnotic, energetic",256,1,3.44,53Cx9smf8VRyUTAKu8l4MU
524,Strawberry Girls,American Graffiti,27 November 2015,"Math Rock, Progressive Rock",,"uncommon time signatures, technical, playful, progressive, instrumental",254,,3.52,42bVnb510Ix9NL5NgWR2Nh
525,Varg,Ursviken,30 April 2015,"Ambient Techno, Dark Ambient","Dungeon Synth, Drone, Industrial Techno, Dub Techno","dark, cold, atmospheric, nocturnal, surreal, rhythmic, repetitive",539,1,3.33,32YTUTx6E9j4REqAN2Gk7N
526,Scarface,Deeply Rooted,4 September 2015,"Southern Hip Hop, Gangsta Rap",Conscious Hip Hop,"male vocals, crime, urban, rhythmic, conscious",369,10,3.33,59nJxnwyPpMQGIDDjEGFhz
527,Kontinuum,Kyrr,20 April 2015,"Progressive Metal, Post-Metal","Post-Rock, Post-Punk, Atmospheric Sludge Metal","male vocals, atmospheric, melancholic, progressive, sombre, passionate, nature, sad",234,4,3.49,00OO2uPw79j3uX4jD8chKo
528,John Wiese,Deviate From Balance,1 March 2015,Noise,"Sound Collage, Musique concrète, Electroacoustic, Tape Music","surreal, avant-garde, suspenseful, mysterious, noisy",317,5,3.33,3X7NyBX1rtVbymFamGKAUk
529,Archy Marshall,A New Place 2 Drown,10 December 2015,"Abstract Hip Hop, UK Hip Hop, Experimental Hip Hop","Downtempo, Alternative R&B, Lo-Fi Hip Hop, UK Bass, Trip Hop","lonely, urban, atmospheric, nocturnal, cold, sombre, rhythmic, winter","2,095",13,3.30,5VysVYBO9zVcoDNFBBLlqU
530,SUMAC,The Deal,17 February 2015,"Sludge Metal, Atmospheric Sludge Metal",Post-Hardcore,"male vocals, heavy, complex, atmospheric, noisy, rhythmic, energetic",639,11,3.32,5YsN0TzKKYwYxtB38R3eIo
531,Jazmine Sullivan,Reality Show,13 January 2015,Contemporary R&B,"Neo-Soul, Pop Soul, Synth Funk","love, melodic, bittersweet, sentimental, introspective, female vocals, sensual, conscious",489,7,3.32,682dnvSPZ6lwCNodfMVcbh
532,Gleemer,Moving Away,4 December 2015,"Shoegaze, Indie Rock, Dream Pop","Emo, Jangle Pop","melodic, mellow, male vocals, soothing, autumn, ethereal, longing, warm",260,1,3.45,6mAz78FbXsb54tfopJLcDi
533,Desired,Lovestory,9 October 2015,Future Funk,,"sampling, party, happy, uplifting, rhythmic, female vocals, love, urban",372,2,3.33,0OXcdO8gs0F8xK6Lj5LPVK
534,The Alchemist,Israeli Salad,26 May 2015,"Instrumental Hip Hop, West Coast Hip Hop",,"repetitive, instrumental, rhythmic, sampling, concept album, warm",449,4,3.33,7ntqAx8PbkYHwjeZnliXRV
535,Grave,Out of Respect for the Dead,16 October 2015,Death Metal,,,302,2,3.33,
536,Red,Of Beauty and Rage,24 February 2015,"Alternative Rock, Alternative Metal","Symphonic Rock, Alternative Metal, Hard Rock, Electronic, Progressive Rock","Christian, dark, aggressive, melodic, male vocals, energetic, spiritual, concept album",294,2,3.39,4Kn0DsnXrrWm4buuVNIyBJ
537,Varg,Star Alliance,2 October 2015,"Ambient, Post-Industrial, Ambient Techno","Minimal Synth, Field Recordings, Noise, Death Industrial","cold, dark, instrumental, nocturnal, ominous, melancholic, surreal, rhythmic",248,1,3.44,47Pcde6dN8fzFprsEDjdMW
538,Noel Gallagher's High Flying Birds,Chasing Yesterday,27 February 2015,"Pop Rock, Alternative Rock","Britpop, Neo-Psychedelia","melodic, male vocals","1,502",23,3.30,0qjwxhwEX0teW1gVjBHOmw
539,Tarzana,Alien Wildlife Estate,2 November 2015,"Ambient, Hypnagogic Pop","Tribal Ambient, Exotica, Progressive Electronic","warm, psychedelic, lo-fi, lush, natural, hypnotic, mysterious, futuristic",276,3,3.42,pacificcitysoundvision
540,Ringo Deathstarr,Pure Mood,20 November 2015,"Shoegaze, Noise Pop",Dream Pop,"female vocals, male vocals, melancholic, warm, dense, sensual, love, noisy",658,3,3.32,6nbPtKlhPst5q52OuVgPhb
541,Quelle Chris x Chris Keys,Innocent Country,10 July 2015,Abstract Hip Hop,"Conscious Hip Hop, Boom Bap, Jazz Rap","male vocals, philosophical, introspective, existential, satirical, pessimistic, deadpan, drugs",450,2,3.33,1rkcu5nUwSJymCZtjii0kh
542,Gnaw Their Tongues & Dragged Into Sunlight,NV,13 November 2015,"Black Metal, Death Doom Metal","Industrial Metal, Sludge Metal","noisy, heavy, male vocals, mechanical, raw",458,2,3.33,4V7MGxRSLtzXRk9q9UfZV1
543,Natural Snow Buildings,Terror's Horns,4 September 2015,"Psychedelic Folk, Drone","Avant-Folk, Gothic Country","dark, apocalyptic, ritualistic, psychedelic, atmospheric, pastoral, female vocals",883,7,3.32,6aDgLXESXV5Zl4fgL6UCDA
544,Sierść,Sierść Sierść Sierść,18 April 2015,"Noise Rock, Black Metal","Crust Punk, Stoner Metal","lo-fi, female vocals, noisy, raw, energetic, repetitive",320,4,3.32,6QAMOi9S3djExOcLn2P8T7
545,David Maxim Micic,ECO,16 August 2015,"Progressive Metal, Progressive Rock","Djent, Electronic","calm, female vocals, soft, progressive, ethereal, happy, uplifting, melodic",251,5,3.47,
546,Bill Ryder-Jones,West Kirby County Primary,6 November 2015,"Singer-Songwriter, Indie Rock","Slowcore, Indie Folk, Garage Rock","lethargic, male vocals, melodic",223,4,3.51,
547,Scallops Hotel,Plain Speaking,5 May 2015,"Abstract Hip Hop, Experimental Hip Hop","Cloud Rap, Jazz Rap, Lo-Fi Hip Hop","mellow, lo-fi, male vocals, abstract, rhythmic, conscious, psychedelic, atmospheric",711,4,3.32,6C74rNtpugvaMaAAR8JldJ
548,hsiu,"You Were Beautiful When I Loved You, You Were Beautiful When I Lost You.",1 August 2015,"Nightcore, Breakbeat, Lolicore","Drum and Bass, Hardcore [EDM]","sampling, melancholic, love, summer, breakup, rhythmic, female vocals, longing",815,6,3.29,
549,The Sonics,This Is the Sonics,31 March 2015,Garage Rock,"Rock & Roll, Rhythm & Blues","angry, energetic, aggressive, party, rebellious, male vocals",309,13,3.32,2P1FIwA6kUTaacKrKoKl1o
550,Oso Oso,Real Stories of True People Who Kind of Looked Like Monsters,9 June 2015,"Midwest Emo, Pop Punk, Emo-Pop",,,295,3,3.38,3tok9Fj1oD6YnTtNKpa3EB
551,CHVRCHES,Every Open Eye,25 September 2015,"Synthpop, Electropop",,"female vocals, melodic, rhythmic, energetic, melancholic, love, ethereal, warm","4,066",35,3.27,12jVRDznnWFEI1iSnh6C81
552,SEXWITCH,SEXWITCH,25 September 2015,"Psychedelic Rock, Post-Punk","Psychedelic Folk, Gothic Rock, Krautrock","hypnotic, psychedelic, tribal, sexual, sensual, female vocals, rhythmic",596,4,3.31,6a0KtgSwZ4lLE9KreGZOZV
553,Nagrobki,Stan Prac,12 December 2015,"Garage Punk, Noise Rock",Post-Punk,male vocals,262,1,3.40,5JGNFyRtnklGbCKRAaMd7k
554,Stephan Bodzin,Powers of Ten,12 June 2015,"Tech House, Melodic Techno, Minimal Techno","Tech House, Progressive House",,249,2,3.46,5zj0qH4lKPQOotmWkE3ECb
555,Bixiga 70,Bixiga 70,16 April 2015,Afrobeat,Jazz Fusion,"instrumental, rhythmic",239,4,3.46,2fBx7l9np4eswwS7VU7cYG
556,Joywave,How Do You Feel Now?,21 April 2015,"Indietronica, Indie Rock, Indie Pop","Indie Pop, Alternative Dance, Synthpop, Art Rock","eclectic, male vocals",381,,3.32,6uSfC7gekwOjvPmTAIwgQR
557,Lorn,Vessel,30 December 2015,"IDM, Wonky, Dark Ambient","Dubstep, Deconstructed Club","futuristic, atmospheric, rhythmic, mysterious, minimalistic, ominous, dark, heavy",413,1,3.32,2RUmgpZGtnZPAthl2buwDg
558,Locrian,Infinite Dissolution,24 July 2015,"Post-Rock, Blackgaze","Dark Ambient, Atmospheric Black Metal, Drone","noisy, surreal, progressive, cold, apocalyptic, dense, ominous, futuristic",409,5,3.31,7sJzVKKgyTfdhwpLLJuv0A
559,So Hideous,Laurestine,16 October 2015,"Screamo, Blackgaze, Post-Metal","Chamber Music, Post-Rock","male vocals, poetic, lush, melancholic, epic, atmospheric, passionate, energetic",365,4,3.29,698Mc1Dm1NhbP0qg9pr3in
560,Other Lives,Rituals,4 May 2015,Chamber Pop,"Art Pop, Chamber Folk",,322,5,3.31,12MSF8u9nEjGShsgteS0Lk
561,Soko,My Dreams Dictate My Reality,27 February 2015,"Post-Punk, New Wave","Dream Pop, Hypnagogic Pop, Gothic Rock","female vocals, melancholic, ethereal, rebellious, LGBT, passionate, lethargic, introspective","1,049",9,3.29,1Ua99ssXfrxAXYT5VJJCv6
562,Subterranean Masquerade,The Great Bazaar,13 January 2015,"Progressive Metal, Progressive Rock","Arabic Folk Music, Folk Metal, Death Metal, Israeli Folk Music",,401,12,3.29,7nI0UTgIQSIVxNtT8uu6Ei
563,t e l e p a t h テレパシー能力者,断線,19 September 2015,Vaporwave,"Ambient, Dreampunk","longing, lo-fi, dense, atmospheric, love, calm, instrumental, sampling",273,7,3.48,7EeCXYpx8UcPT0JUoXbaII
564,Krallice,Ygg huur,30 July 2015,"Black Metal, Avant-Garde Metal","Technical Death Metal, Progressive Metal","heavy, complex, dark, technical, dissonant, dense, aggressive, manic",742,8,3.31,0hQQ792F9BFukt4QB3fgxK
565,Belzebong,Greenferno,October 2015,"Stoner Metal, Doom Metal",,"instrumental, heavy, infernal, sampling, psychedelic",236,1,3.50,7tgGRcUIjdyILQf7bZL2rH
566,ABRA,Rose,16 June 2015,"Alternative R&B, Synthpop","UK Bass, Freestyle, Minimal Synth","nocturnal, sensual, female vocals, cold, atmospheric, love, bittersweet, lo-fi",896,8,3.30,0V8UU4es3kdF1djFZKlduq
567,Xibalba,Tierra y libertad,27 January 2015,"Death Metal, Deathcore","Sludge Metal, Death Doom Metal","heavy, aggressive, male vocals, rhythmic, dense",441,3,3.31,0A4FDgaIHNwVoh0rgFeduI
568,White Reaper,White Reaper Does It Again,17 July 2015,Garage Punk,Power Pop,"energetic, lo-fi, bittersweet, passionate, male vocals, noisy, raw, breakup",424,6,3.31,4LTwE2beptbYBHt8000N84
569,Złota Jesień,Girl Nothing,12 March 2015,Noise Rock,"Shoegaze, Post-Hardcore","androgynous vocals, lo-fi, noisy",438,4,3.30,02SXgCtfjXQpQEZ7RPcDVY
570,John Grant,"Grey Tickles, Black Pressure",2 October 2015,"Synthpop, Singer-Songwriter","Electropop, Chamber Pop, Art Pop","existential, humorous, death, sarcastic, love, angry",463,11,3.30,5Nsc3zywlTMcmAgayoRlb0
571,Arena,The Unquiet Sky,27 April 2015,"Neo-Prog, Progressive Rock",Progressive Metal,"melodic, technical, male vocals, passionate, progressive, mellow",224,6,3.52,3hX857Zzhhz4lj44tuCijp
572,Hills,Frid,28 August 2015,"Psychedelic Rock, Drone","Krautrock, Heavy Psych, Psychedelic Folk","playful, psychedelic, instrumental",235,1,3.47,6TtZE6VFAvHEOklSoDZDaQ
573,Shopping,Why Choose,2 October 2015,Post-Punk,Dance-Punk,"female vocals, male vocals",302,5,3.32,
574,Bill Fay,Who Is the Sender?,28 April 2015,Singer-Songwriter,Chamber Folk,"peaceful, male vocals",265,3,3.33,0hG9tqrNBO8YoxzGsanlY2
575,Holly Herndon,Platform,18 May 2015,"Glitch, Glitch Pop","IDM, Musique concrète, Electroacoustic, Deconstructed Club, Epic Collage","futuristic, mechanical, female vocals, cryptic, abstract, dense, ominous, atmospheric","2,391",32,3.27,1x1agDGl1Y7npXRF7u3prS
576,Destruction Unit,Negative Feedback Resistor,18 September 2015,"Noise Rock, Psychedelic Rock","Garage Punk, Space Rock, Hardcore Punk, Heavy Psych",,325,8,3.31,0iV9ZIoGy9sYGJYaJEkGHk
577,Kara-Lis Coverdale & LXV,Sirens,8 May 2015,Ambient,Drone,"calm, ethereal, atmospheric, sparse",270,2,3.39,6en5BWb6TtVh1g7LqMIXol
578,The Unthanks,Mount the Air,9 February 2015,"Chamber Folk, Contemporary Folk",English Folk Music,female vocals,243,9,3.42,0b8aN5YAdL4zBAQxNc30Uf
579,Sidewalks and Skeletons,White Light,5 March 2015,"Witch House, Wave",,"sampling, dark, death, atmospheric, cold, instrumental, ethereal, nocturnal",674,2,3.30,0Iq6APTGuGPe875jV0rIw2
580,Robert Forster,Songs to Play,18 September 2015,Singer-Songwriter,Jangle Pop,,224,6,3.45,
581,Marianas Trench,Astoria,23 October 2015,Pop Rock,"Progressive Pop, New Wave, Dance-Pop","male vocals, lush, eclectic, melodic, love, energetic, bittersweet, rhythmic",272,4,3.50,7HUnDmvDPJGVdNwCyyFHdd
582,Gruesome,Savage Land,21 April 2015,Death Metal,,"heavy, death, aggressive, male vocals, energetic, rhythmic, violence",482,7,3.28,4IwOhEJb4xHcUoHnWJN62J
583,HEALTH,Death Magic,7 August 2015,"Electropop, Post-Industrial","Electro-Industrial, Noise Pop, EBM, Synth Punk","dark, futuristic, noisy, mechanical, melancholic, nihilistic, nocturnal, androgynous vocals","2,060",26,3.26,2a5KZ4rwrXIm28LvcyjYz5
584,Goatsnake,Black Age Blues,2 June 2015,"Stoner Metal, Doom Metal",Traditional Doom Metal,"heavy, male vocals, energetic, dense",403,5,3.29,6gR8eifCDVQ8u73JeqSGkP
585,1914,Eschatology of War,17 December 2015,"Death Doom Metal, Black Metal",,"ominous, war, sombre, aggressive, dense, heavy, martial, pessimistic",275,5,3.38,5MV57D5zUiZrXSpT1a7TV9
586,Civil War,Gods and Generals,8 May 2015,"Power Metal, Heavy Metal",Symphonic Metal,"epic, war, male vocals",237,6,3.43,51cCdbCOIPsc1Cl2JMTTU8
587,EEK,Kahraba,May 2015,Mahraganat,,"energetic, party, instrumental, repetitive, hypnotic, noisy, dense, futuristic",440,7,3.29,4R7ftbpVzNwMsawkRRapCq
588,Nadine Shah,Fast Food,6 April 2015,"Art Rock, Indie Rock",Post-Punk,"dark, female vocals",303,4,3.31,3dsRPPdbcqx517JKAOd1ou
589,Freddie Gibbs,Shadow of a Doubt,20 November 2015,"Trap, Gangsta Rap",Cloud Rap,"crime, drugs, boastful, urban, male vocals, introspective, aggressive, violence","2,795",11,3.28,41zRghNRGMG6l8dYtRp3iI
590,OOBE,Stealth,2 February 2015,"Outsider House, Dub Techno",,"rhythmic, nocturnal, dark, atmospheric, ethereal, urban, instrumental, lo-fi",402,3,3.30,2LlBvFk1GpLAK9urstzOxn
591,Ghostface Killah & Adrian Younge,Twelve Reasons to Die II,14 July 2015,"East Coast Hip Hop, Hardcore Hip Hop","Instrumental Hip Hop, Boom Bap","male vocals, ominous",738,11,3.30,3G7WHOu9IDqO4UKyw2IfUr
592,Hate Eternal,Infernus,21 August 2015,Death Metal,Technical Death Metal,"aggressive, male vocals, dissonant, heavy, technical, energetic",348,4,3.30,6qrldJOWtAHI5TsZcGbvlT
593,Monobody,Monobody,7 April 2015,Math Rock,"Jazz Fusion, Art Rock, Progressive Rock","uncommon time signatures, rhythmic, mellow, complex, warm, peaceful, melodic, summer",238,,3.48,2QVOLeEA0x9EwgqWzDxVfC
594,Pentagram,Curious Volume,28 August 2015,Traditional Doom Metal,"Heavy Metal, Hard Rock",,303,2,3.31,
595,HOMESHAKE,Midnight Snack,18 September 2015,"Alternative R&B, Bedroom Pop, Hypnagogic Pop","Synth Funk, Psychedelic Soul","warm, anxious, nocturnal, romantic, mellow, androgynous vocals","1,122",4,3.28,4p7OubIrnoRbhi3YUbN5Ib
596,Calexico,Edge of the Sun,14 April 2015,Americana,"Tejano, Alt-Country, Tex-Mex",,541,7,3.29,4QsOzuucw0uoH3cuLA0RLv
597,Camellia かめりあ,Crystallized,31 December 2015,Electronic Dance Music,"Brostep, Complextro, Progressive Trance, J-core, Dancefloor Drum and Bass","instrumental, rhythmic, party, lush, eclectic, ethereal, hypnotic, winter",292,3,3.41,4BZrEsdUTYu8EJc7Yrgq0n
598,Mild High Club,Timeline,18 September 2015,"Psychedelic Pop, Bedroom Pop","Hypnagogic Pop, Sunshine Pop","lethargic, drugs, quirky, melancholic, warm, psychedelic, mellow, male vocals","1,184",5,3.28,5ufzqDK2p7Te64hQBAu35t
599,Joshua Abrams,Magnetoception,2015,Avant-Garde Jazz,"Spiritual Jazz, Post-Minimalism, Drone, North African Music","repetitive, hypnotic, rhythmic, meditative, instrumental",230,1,3.47,
600,Periphery,Juggernaut: Omega,27 January 2015,"Djent, Progressive Metal",Metalcore,"male vocals, passionate, energetic, technical, melodic, uncommon time signatures, progressive, heavy","1,114",12,3.24,7Lojfs3DvW2FMLw0Urimty
