position,artist,album,release_date,primary_genres,secondary_genres,descriptors,number_ratings,number_reviews,avg_rating,id_spotify
220,Messa,Belfry,6 May 2016,"Doom Metal, Traditional Doom Metal",Drone Metal,"melancholic, occult, female vocals, dark, heavy, raw, cold, mysterious",470,4,3.49,23HPlooQIxZSWEHu6aIXfv
221,Bethlehem,Bethlehem,2 December 2016,"Depressive Black Metal, Black Metal",Death Doom Metal,"aggressive, nihilistic, depressive, female vocals, ominous, cold, heavy, disturbing",472,2,3.49,5rEb3ErWpm7CcaUfFq7x2h
222,Anciients,Voice of the Void,14 October 2016,Progressive Metal,Sludge Metal,"male vocals, progressive, melodic, heavy, aggressive, passionate, rhythmic, introspective",386,3,3.49,5pRFKWLFS0SQ9iupAdqXy3
223,Tinashe,Nightride,4 November 2016,Alternative R&B,"Trap, Downtempo, Neo-Soul, Art Pop, Ambient Pop","nocturnal, sensual, atmospheric, female vocals, sexual, ethereal, cold, lethargic",986,7,3.47,4oUQWJAcEtTuhYFR9AGfaC
224,chris†††,No Lives Matter,10 March 2016,"Vaporwave, Plunderphonics","Electro-Industrial, Sound Collage","dark, repetitive, melancholic, sampling, rhythmic, atmospheric, hypnotic, death",791,16,3.46,
225,Prince Daddy & The Hyena,I Thought You Didn't Even Like Leaving,19 August 2016,"Pop Punk, Emo","Power Pop, Post-Hardcore, Skate Punk, Lo-Fi / Slacker Rock","energetic, anxious, drugs, noisy, party, sarcastic, male vocals, passionate",702,4,3.48,3vWosa6hL4Bh45m2IUukeu
226,Epica,The Holographic Principle,30 September 2016,Symphonic Metal,"Progressive Metal, Power Metal","orchestral, female vocals, epic, progressive, male vocals, choral, melodic, philosophical",699,10,3.45,0DdC6Ddd4U6rMcNhS3FffF
227,Ivar Bjørnson & Einar Selvik's Skuggsjá,Skuggsjá: A Piece for Mind & Mirror,11 March 2016,"Nordic Folk Music, Dark Folk, Folk Metal","Black Metal, Norwegian Folk Music","pagan, dark, mythology, folklore, epic, male vocals, atmospheric, melancholic",626,10,3.48,4355WvWZbuRs2IdDsPjqLG
228,Matt Elliott,The Calm Before,5 February 2016,"Progressive Folk, Singer-Songwriter","Chamber Folk, Slowcore, Dark Folk","atmospheric, acoustic, dark, ominous, anti-religious, apocalyptic, male vocals, cryptic",800,10,3.47,2oKyMlo4hheMX3LaePnapD
229,The Scary Jokes,April Fools,1 April 2016,"Synthpop, Art Pop, Indie Pop","Bedroom Pop, Indietronica, Twee Pop","quirky, melodic, lonely, alienation, melancholic, androgynous vocals, playful",321,2,3.61,1xNtwQKU4cD7ATthCIaf8o
230,"Jack DeJohnette, Ravi Coltrane & Matthew Garrison",In Movement,6 May 2016,"ECM Style Jazz, Post-Bop",,"calm, instrumental",272,3,3.50,5yj8fr40OGYwODHZKsRJZY
231,Paul Jebanasam,Continuum,5 February 2016,Drone,"Ambient, Electroacoustic, Glitch","noisy, futuristic, complex, dense, mechanical, heavy, instrumental, chaotic",777,13,3.46,4DKRXIZwPLvxNDPbmmJ0t9
232,Sadness,Somewhere Along Our Memory,8 January 2016,"Blackgaze, Depressive Black Metal","Ambient, Post-Rock, Atmospheric Black Metal, Post-Metal","depressive, melancholic, rain, dark, longing, love, passionate, sentimental",283,3,3.58,51Ph44MTp3i7Raj06Ab1a2
233,Neurosis,Fires Within Fires,23 September 2016,"Atmospheric Sludge Metal, Post-Metal",,"atmospheric, heavy, dense, male vocals, melancholic, angry, dark","1,792",25,3.45,4Lu4kKYJw7Kb88beZWHla9
234,Oksennus,Sokea idiootti,20 September 2016,"Death Metal, Avant-Garde Metal, Death Doom Metal","Death Doom Metal, Dissonant Death Metal, Black Metal","dissonant, infernal, avant-garde, surreal, psychedelic, aggressive, cryptic, male vocals",238,4,3.63,0bnYDHpWrW8htPWb62Z156
235,SUMAC,What One Becomes,10 June 2016,"Atmospheric Sludge Metal, Sludge Metal",,"heavy, atmospheric, dissonant, dark, complex, male vocals",894,4,3.46,5WlPAv8CPivnen8o9QAJnP
236,REOL,Σ,19 October 2016,"Electropop, J-Pop","Dance-Pop, Trap [EDM], Electro House, Pop Rap, Bitpop","female vocals, energetic, futuristic, dense, mechanical, happy, party, lush",493,2,3.47,5MruJPW5X4cal6bpN7llrF
237,Obscura,Akróasis,5 February 2016,Technical Death Metal,Progressive Metal,"philosophical, futuristic, technical, complex, male vocals, progressive, heavy, melodic","1,256",21,3.43,00UbYNcKS2BGljOkV49uHD
238,Allegaeon,Proponent for Sentience,23 September 2016,Technical Death Metal,"Melodic Death Metal, Progressive Metal, Symphonic Metal","male vocals, energetic, heavy, technical, aggressive, concept album, epic, progressive",490,3,3.46,4OVgVOz7m1qXCRFsLkrhfa
239,Joe Bonamassa,Blues of Desperation,25 March 2016,"Blues Rock, Hard Rock",,,322,8,3.47,2ZR4ieeFQTOH3NqKRT8i4h
240,Entropia,Ufonaut,15 February 2016,"Black Metal, Post-Metal","Progressive Metal, Atmospheric Sludge Metal","heavy, dark, male vocals, dense, atmospheric",524,8,3.47,6pHKcsr5XTMtRhc8tMkLKN
241,Spiritus Mortis,The Year Is One,11 November 2016,"Doom Metal, Traditional Doom Metal","Heavy Metal, Epic Doom Metal","heavy, male vocals, death, dark, sombre, passionate, hateful, misanthropic",244,3,3.63,7nghle1XR5w6LKY47zWkFY
242,Borknagar,Winter Thrice,22 January 2016,Progressive Metal,Melodic Black Metal,"winter, nature, epic, male vocals, progressive",822,15,3.45,0gEVAS1nvmQr5yHyuZ3eu4
243,Miranda Lambert,The Weight of These Wings,18 November 2016,Contemporary Country,"Country Rock, Alt-Country, Country Pop, Red Dirt, Singer-Songwriter","breakup, mellow, melancholic, introspective, female vocals, melodic, love, eclectic",402,5,3.45,563h536tB6n8Dn62jr4RZG
244,Parquet Courts,Human Performance,8 April 2016,Indie Rock,"Art Punk, Post-Punk, Garage Rock","apathetic, male vocals, playful, deadpan, energetic, anxious, existential, urban","4,359",29,3.44,4RNew41ZeRuoRNg3YAhvpe
245,Matmos,Ultimate Care II,19 February 2016,"IDM, Musique concrète, Glitch","Electroacoustic, Industrial Techno","sampling, aquatic, hypnotic, rhythmic, mechanical, concept album, instrumental, suite","2,560",21,3.44,6rUhZEo1ZpJTAc5ssoa0ju
246,Esperanza Spalding,Emily's D+Evolution,4 March 2016,"Jazz Fusion, Art Pop, Progressive Pop","Jazz-Rock, Vocal Jazz, Psychedelic Soul, Art Rock, Avant-Prog","complex, passionate, female vocals, lush, eclectic, conscious, progressive, love","1,586",19,3.44,1aGm5Dz2FocgtXxKfrK0gn
247,Horse Jumper of Love,Horse Jumper of Love,11 March 2016,"Slowcore, Lo-Fi / Slacker Rock",Shoegaze,"lethargic, male vocals, melancholic, warm, depressive, melodic, pessimistic, existential","1,540",15,3.45,0RJ6KKGI7jZFdLIdjmp0C6
248,Black Peaks,Statues,8 April 2016,"Post-Hardcore, Progressive Rock",Alternative Rock,"melodic, melancholic, technical, male vocals, energetic, eclectic, progressive, complex",307,3,3.47,3oNtLCKnPZgQ8KxH23hL70
249,Open Mike Eagle + Paul White,Hella Personal Film Festival,25 March 2016,"Abstract Hip Hop, West Coast Hip Hop","Conscious Hip Hop, Experimental Hip Hop","warm, conscious, sampling, playful, poetic, male vocals, abstract","1,654",17,3.45,7LWTCCUFJ0USkRscNJJrI5
250,Wormed,Krighsu,18 March 2016,"Technical Death Metal, Brutal Death Metal",,"science fiction, technical, apocalyptic, heavy, dissonant, complex, aggressive, uncommon time signatures",641,9,3.44,4I0z9u2oFYYmCzr31Xc0v4
251,Ustalost,The Spoor of Vipers,5 April 2016,Black Metal,Atmospheric Black Metal,"atmospheric, raw, dark, lo-fi, melodic, male vocals",282,2,3.48,1X7lGuY8UzGCJp6neSGpgj
252,Mannequin Pussy,Romantic,28 October 2016,"Noise Rock, Indie Rock","Hardcore Punk, Garage Punk","female vocals, raw, rebellious, energetic, lo-fi, angry, anxious, noisy",603,5,3.46,4wuZj4JGd958dYbBZOj9ex
253,Autechre,elseq 3,19 May 2016,"IDM, Glitch","Drone, Ambient, Glitch Hop","instrumental, atmospheric, mechanical, ominous, complex, generative music, rhythmic",947,2,3.45,0gcOlKoss3pkqc3TQ7lRj5
254,The Claypool Lennon Delirium,Monolith of Phobos,3 June 2016,Psychedelic Rock,"Neo-Psychedelia, Funk Rock, Art Rock, Progressive Rock","psychedelic, playful, male vocals, technical, quirky, melodic",930,9,3.45,2Cg1Cvxpm9y1ccaqj3BkYt
255,Scallops Hotel,Too Much of Life Is Mood,28 April 2016,"Abstract Hip Hop, Experimental Hip Hop","Jazz Rap, Instrumental Hip Hop, Plunderphonics, Lo-Fi Hip Hop, Jazz Poetry","lo-fi, cryptic, sombre, melancholic, male vocals, surreal, raw, soft",477,6,3.46,
256,The Dwarfs of East Agouza,Bes,29 April 2016,"Experimental Rock, Free Folk, Avant-Folk","Arabic Music, Psychedelic Rock, Nubian Music, Krautrock, Free Improvisation","instrumental, rhythmic, surreal, psychedelic, atmospheric, tribal, desert, abstract",510,5,3.46,26Ua4qkA802fEsHkbOiuex
257,Testament,Brotherhood of the Snake,28 October 2016,Thrash Metal,,"energetic, heavy, aggressive, male vocals, technical, melodic, concept album","1,354",21,3.43,1Dds3ubhvSj5vr86lzk5k2
258,iamthemorning,Lighthouse,1 April 2016,Chamber Folk,"Progressive Rock, Art Rock","mellow, female vocals, melodic, orchestral, soothing, male vocals, lush, soft",453,9,3.45,4jSXkwrnjdMeYWCTCtlxgH
259,Jerry Paper & Easy Feelings Unlimited,Toon Time Raw!,17 June 2016,"Psychedelic Pop, Bedroom Pop, Sophisti-Pop","Jazz Pop, Hypnagogic Pop, Lounge","melancholic, warm, mellow, soothing, bittersweet, quirky, male vocals",375,2,3.46,0XV1VSL3mcpWODjNIf41Eo
260,Various Artists,Southern Family,18 March 2016,"Contemporary Country, Americana",Traditional Country,"female vocals, melodic, passionate, pastoral, male vocals",284,1,3.52,2cKzkXbgcoQjaFMCPbJDdi
261,Durand Jones & The Indications,Durand Jones & The Indications,1 July 2016,Soul,"Deep Soul, Funk","warm, love, mellow, rhythmic",298,4,3.47,0CzFk2RSGJjhXLEGhk6K1E
262,Darkher,Realms,19 August 2016,"Gothic Rock, Ethereal Wave, Post-Metal","Dark Folk, Doom Metal, Ethereal Wave, Gothic Rock, Post-Rock","mysterious, melancholic, atmospheric, dark, ethereal, apocalyptic, female vocals, occult",443,1,3.46,3dVmqcZcSc7ohHSMOucrVm
263,Koi Child,Koi Child,18 March 2016,Jazz Rap,"Jazz Fusion, Neo-Psychedelia, Acid Jazz","rhythmic, psychedelic, warm, melodic, lush, male vocals",340,2,3.47,21wNeEaw7iFxDzvhHXEzcI
264,Gojira,Magma,17 June 2016,"Progressive Metal, Groove Metal",Sludge Metal,"sombre, atmospheric, introspective, heavy, progressive, male vocals, death, existential","4,471",33,3.41,7D7V6M05UIOTjLdqbwRX0w
265,Céu,Tropix,25 March 2016,Art Pop,"Downtempo, MPB, Ambient Pop, Indietronica","tropical, romantic, calm, female vocals, uplifting, mellow, rhythmic, warm",621,7,3.45,3OjQpMNunvljKP0tFVGip4
266,Jukka Nousiainen,Jukka Nousiainen,24 February 2016,"Blues Rock, Singer-Songwriter","Neo-Psychedelia, Folk Rock, Art Rock, Psychedelic Folk","melancholic, lethargic, melodic",251,2,3.56,0TDDv6YBqMRUzI8M1onjI6
267,Steve Hauschildt,Strands,28 October 2016,"Progressive Electronic, Ambient","Space Ambient, Berlin School, Drone","instrumental, meditative, atmospheric, soothing, calm",540,5,3.45,2W0Onu4JKgSYhJAzR19cZ0
268,Jamila Woods,HEAVN,8 July 2016,"Neo-Soul, Alternative R&B",,"political, melodic, female vocals, warm, soft, love, optimistic",875,7,3.45,2ha1TUv0o6VnQddOci7GIb
269,Jenny Hval,Blood Bitch,30 September 2016,"Art Pop, Ambient Pop","Sound Collage, Spoken Word, Ethereal Wave, Experimental","poetic, surreal, abstract, female vocals, introspective, atmospheric, ethereal, cryptic","2,658",27,3.42,18XEoSRglCwQLGClea3686
270,Obscure Sphinx,Epitaphs,12 September 2016,"Atmospheric Sludge Metal, Post-Metal",,"heavy, female vocals, ominous, dark, atmospheric",412,4,3.44,5b1ZhsgzLLwySR7iQgkKnZ
271,Virus,Memento Collider,3 June 2016,Experimental Rock,"Progressive Rock, Avant-Garde Metal, Post-Punk","mysterious, surreal, avant-garde, male vocals, dark, psychedelic, dissonant",445,6,3.45,60zWXosxdKKrLmHRm8mZAi
272,Narrow Head,Satisfaction,14 March 2016,"Shoegaze, Alternative Rock","Post-Hardcore, Alternative Metal, Grunge","heavy, anxious, noisy, melodic, energetic, psychedelic, melancholic, atmospheric",430,2,3.45,0dW2ON5BcWkOmVdznuklnO
273,Graham Lambkin,Community,October 2016,"Musique concrète, Sound Collage","Tape Music, Spoken Word, Field Recordings","cryptic, anxious, pastoral, folklore, sentimental, natural, alienation",415,3,3.43,
274,The Body & Full of Hell,One Day You Will Ache Like I Ache,25 March 2016,"Noise, Avant-Garde Metal, Post-Industrial","Power Electronics, Drone Metal, Sludge Metal, Industrial, Noisecore","noisy, misanthropic, dense, hateful, heavy, aggressive, depressive, atmospheric","1,549",13,3.43,7d6g8By8C5IFCFBcC53kBG
275,Cat System Corp. 猫 シ Corp.,NEWS AT 11,11 September 2016,Broken Transmission,"Smooth Jazz, Downtempo, Radio Broadcast Recordings","atmospheric, sombre, concept album, history, melancholic, lo-fi, instrumental, sampling",632,10,3.44,
276,Cass McCombs,Mangy Love,26 August 2016,"Singer-Songwriter, Soft Rock, Indie Pop","Contemporary Folk, Psychedelic Folk, Indie Rock","soft, psychedelic, warm, male vocals, mellow, melancholic",849,5,3.44,2gBR8Ql9GjUrNIsX97sFld
277,Esben and the Witch,Older Terrors,4 November 2016,"Post-Rock, Ethereal Wave","Shoegaze, Dream Pop","melancholic, female vocals, nature, dark, atmospheric, ethereal, forest, apocalyptic",428,7,3.45,6RX78J89m57vFI1RORxz7k
278,Norma Jean,Polar Similar,9 September 2016,Metalcore,"Post-Hardcore, Mathcore, Alternative Metal","heavy, technical, aggressive, male vocals, energetic, angry, chaotic, science fiction",441,6,3.44,1eEbsiMBr41CdwD8tGSamK
279,Omar S,The Best!,31 March 2016,"House, Detroit Techno","Deep House, Acid House, Acid Techno","repetitive, hypnotic, rhythmic, female vocals, atmospheric",352,2,3.46,1wDqXn3xaevYmKx4ER5P4H
280,Kevin Abstract,American Boyfriend: A Suburban Love Story,18 November 2016,"Alternative R&B, Art Pop, Alt-Pop","Dream Pop, Pop Rap, Conscious Hip Hop, Indie Pop","LGBT, lush, introspective, atmospheric, summer, male vocals, sentimental, love","3,955",22,3.41,1yyCXBEu27Ia1Y3torWIwC
281,Deströyer 666,Wildfire,26 February 2016,"Thrash Metal, Black Metal",Speed Metal,"energetic, infernal, male vocals, aggressive, dense, rebellious, death","1,033",19,3.43,2a5czODQXurmyoT0TZQeKi
282,Suffocate for Fuck Sake,In My Blood,28 October 2016,"Post-Rock, Screamo","Spoken Word, Atmospheric Sludge Metal, Ambient, Post-Metal","dark, depressive, atmospheric, serious, male vocals, conscious, heavy, melancholic",310,2,3.44,1KwTQg6Cp2rq7YpnLdHSvO
283,Eluvium,False Readings On,2 September 2016,Ambient,"Drone, Minimalism, Modern Classical","ethereal, atmospheric, instrumental, soothing, melodic, repetitive, meditative, polyphonic",704,4,3.43,0a2yGkTrEviUUZNBolAUXL
284,Wacław Zimpel,Lines,5 February 2016,Post-Minimalism,Avant-Garde Jazz,repetitive,881,5,3.43,6oHAg5txgMVzg5JnM5KJHY
285,Avantasia,Ghostlights,29 January 2016,"Rock Opera, Symphonic Metal","Power Metal, Heavy Metal","fantasy, melodic, male vocals, epic, rock opera",658,19,3.41,31WrFsYPXm8e2dBu4DUUXm
286,Whitney,Light Upon the Lake,3 June 2016,"Indie Rock, Indie Folk, Soft Rock","Alt-Country, Indie Pop, Soft Rock","androgynous vocals, calm, warm, bittersweet, mellow, romantic, male vocals, spring","2,162",23,3.42,5yMCA6HdFAeL1aqUjxO3MO
287,Myrath,Legacy,19 February 2016,"Folk Metal, Progressive Metal","Arabic Folk Music, Symphonic Metal","melodic, epic, male vocals",632,22,3.41,7ocvxAkixEXHnmw88mhBjH
288,Blackhandpath,Egregore,29 February 2016,"Industrial Hip Hop, Experimental Hip Hop","Abstract Hip Hop, Power Noise, Glitch Hop, Power Electronics, Political Hip Hop","angry, aggressive, noisy, sampling, male vocals, rebellious, raw, lo-fi",594,3,3.43,28j1qZYMOWUIAt96b6eNws
289,Yung Lean,Warlord,25 February 2016,"Cloud Rap, Trap","Industrial Hip Hop, Wave, Emo Rap","drugs, depressive, nihilistic, cold, death, male vocals, apathetic, deadpan","4,734",17,3.38,3OHYFlFMX0kx8NrPbfk04p
290,Oddisee,The Odd Tape,13 May 2016,"Instrumental Hip Hop, Jazz Rap","Lo-Fi Hip Hop, Boom Bap","instrumental, calm, rhythmic, soothing, warm, melodic",452,5,3.45,2JHe5hyBf0wWDfb1T0iwyg
291,Ayesha Erotica,Barely Legal,7 June 2016,"Miami Bass, Ghettotech","Electroclash, Experimental Hip Hop, Juke","sexual, female vocals, vulgar, boastful, hedonistic, drugs, playful, rhythmic",583,3,3.41,5UOH0H1dB4idRHQnClbqdt
292,Equip,I Dreamed of a Palace in the Sky,11 October 2016,Vaporwave,"Video Game Music, Sequencer & Tracker, New Age, Utopian Virtual","surreal, melodic, concept album, eclectic, mellow, sampling, fantasy, futuristic",399,4,3.45,1z3com6fFfAEeXsb1cu7kb
293,Nils Frahm / Ólafur Arnalds,Trance Frendz,4 March 2016,"Modern Classical, Ambient",Electronic,"peaceful, melancholic, soothing, soft, warm, nocturnal, instrumental",390,1,3.45,5yulSZK48ArdLPXWur0qik
294,Hypnopazūzu,"Create Christ, Sailor Boy",26 August 2016,Neoclassical Darkwave,"Ambient, Avant-Folk","psychedelic, male vocals, apocalyptic, atmospheric, cryptic, poetic, occult",374,4,3.44,3XkEOzCjci6RS172NaglYY
295,GoGo Penguin,Man Made Object,5 February 2016,"Nu Jazz, Jazz",Jazz-Rock,"atmospheric, soothing",594,9,3.43,5KSTlyPqTBqkiWNCsiT2OY
296,Innercity Ensemble,III,24 October 2016,"Avant-Folk, Free Improvisation, Avant-Garde Jazz","Free Folk, Jazz Fusion","improvisation, instrumental, warm, psychedelic, complex, minimalistic, dissonant, eclectic",296,1,3.45,
297,Motorpsycho,Here Be Monsters,12 February 2016,"Psychedelic Rock, Progressive Rock",Heavy Psych,"poetic, rhythmic, psychedelic, anxious, atmospheric, male vocals, melodic, progressive",572,5,3.43,1sagLpBBJQkvF7QZiykB1K
298,Kaitlyn Aurelia Smith & Suzanne Ciani,FRKWYS Vol. 13: Sunergy,16 September 2016,"Progressive Electronic, Ambient, Berlin School",,"instrumental, meditative, atmospheric, calm, abstract, suspenseful, aquatic",544,1,3.43,1so4uecEQlyhPJbQLJ4wFF
299,DJ CAMGIRL,Problems,21 July 2016,"Juke, Hardcore Breaks","Footwork, Hardcore Breaks","party, energetic, rhythmic, instrumental, surreal, sampling, psychedelic, dense",490,3,3.43,4pQiRnJrwLsC9WBfTxcHva
300,EXO,EX'ACT,9 June 2016,"K-Pop, Contemporary R&B, Dance-Pop","Electropop, House, Trap","male vocals, sampling, rhythmic, melodic, love, eclectic, passionate, warm",460,1,3.42,5Cckx6G2aRR4aZBV6eIYdc
301,Oceans of Slumber,Winter,4 March 2016,Progressive Metal,"Death Metal, Doom Metal, Death Doom Metal","melodic, female vocals, progressive, longing, winter, sombre",374,7,3.43,50O9zBtbDovF8Z8Z4xnHEO
302,Totorro,Come to Mexico,21 October 2016,"Math Rock, Post-Rock",,"uncommon time signatures, summer, happy, instrumental, uplifting, energetic, atmospheric, male vocals",396,6,3.44,5MH5v8RKUnqsaBwqTEAHLU
303,Ellende,Todbringer,7 November 2016,"Atmospheric Black Metal, Depressive Black Metal","Dark Folk, Post-Rock","dark, melancholic, atmospheric, male vocals, depressive, sad",415,3,3.43,01mVdgFHphrG8Cbgtfronj
304,Idris Ackamoor ☥ The Pyramids,We Be All Africans,27 May 2016,Spiritual Jazz,"Afrobeat, Afro-Jazz","spiritual, rhythmic, tribal, melodic, warm, psychedelic, conscious, avant-garde",676,7,3.43,1Xk8U1EujTMyedZI5GzSiJ
305,Novembre,Ursa,1 April 2016,Gothic Metal,Progressive Metal,"melancholic, melodic, male vocals, ethereal, aquatic, atmospheric",449,14,3.43,3q0GAjSFuTKKifwcZ7N1zF
306,Bombino,Azel,1 April 2016,Tishoumaren,,"rhythmic, male vocals, desert",358,5,3.44,1yxnd50H97ABXYT68k1gn2
307,Elzhi,Lead Poison,25 March 2016,"Boom Bap, Conscious Hip Hop","Jazz Rap, Drumless","introspective, conscious, urban, poetic, male vocals",619,13,3.43,4yt6DqVM7vu97aWl8wOQ2H
308,Impossible Nothing,Phonemenomicon,11 May 2016,Instrumental Hip Hop,"Glitch Hop, Sound Collage, Glitch, Experimental Hip Hop, Plunderphonics","sampling, atmospheric, rhythmic, dense, chaotic, surreal, playful, cryptic",389,14,3.43,
309,Yves Tumor,Serpent Music,22 September 2016,"Sound Collage, Hypnagogic Pop","Ambient, Field Recordings, Deconstructed Club, Epic Collage, Post-Industrial","psychedelic, atmospheric, surreal, sampling, eclectic, hypnotic, nocturnal, lethargic","2,128",7,3.41,
310,Dedekind Cut,$uccessor,9 November 2016,"Ambient, Progressive Electronic","New Age, Sound Collage, Glitch, Epic Collage, Post-Industrial","atmospheric, dark, meditative, nocturnal, ethereal, instrumental, mysterious, cold","1,075",6,3.42,3qbKZjsp9Hr4uBdgF6F7ya
311,Jachna / Mazurkiewicz / Buhl,Dźwięki ukryte,15 April 2016,Avant-Garde Jazz,"Free Improvisation, Dark Jazz","instrumental, improvisation, atmospheric",270,2,3.45,4oHlC6QZvBFZCVFHvN9LPo
312,PRO8L3M,PRO8L3M,1 June 2016,"Hardcore Hip Hop, Trap","Experimental Hip Hop, Synthwave","urban, futuristic, nocturnal, hedonistic, male vocals, melodic, rhythmic, vulgar",778,3,3.41,0ZcPB7jGHQLbX4oc47knFN
313,Plebeian Grandstand,"False Highs, True Lows",29 April 2016,Black Metal,Mathcore,"complex, chaotic, ominous, dissonant, aggressive, passionate, technical, infernal",533,5,3.43,3UrnOGg0tV9C60sqdeCd6L
314,Uada,Devoid of Light,8 April 2016,Black Metal,"Atmospheric Black Metal, Melodic Black Metal","atmospheric, dark, energetic, heavy, male vocals, melodic, ominous, melancholic",899,16,3.41,0G2tg0gxWc0YzxNX7pc6JW
315,Urfaust,Empty Space Meditation,28 October 2016,Atmospheric Black Metal,"Doom Metal, Space Ambient","male vocals, ritualistic, repetitive, dark, occult, sombre, atmospheric, melancholic",785,7,3.42,0PyLx8UYerknEQQdRcW2S7
316,PROUX,Back by Popular Demand,7 October 2016,"French House, Nu-Disco",Funky House,"rhythmic, uplifting, playful, sampling, happy, repetitive, party, instrumental",257,4,3.49,4bPzw5nnFzNCnszL3rTwA7
317,Mammoth Weed Wizard Bastard,Y proffwyd dwyll,30 September 2016,"Doom Metal, Sludge Metal","Heavy Psych, Stoner Metal","heavy, female vocals, mysterious, psychedelic, repetitive, atmospheric",256,2,3.54,55BrLShwHHCBWLLrztuIl3
318,Iggy Pop,Post Pop Depression,18 March 2016,Alternative Rock,"Post-Punk, Art Rock","dark, melodic, death, male vocals","3,062",39,3.40,5jRBK15ic9i5C8ucN5LTx1
319,Old Gray,Slow Burn,9 December 2016,Screamo,"Post-Rock, Spoken Word, Emoviolence","male vocals, passionate, melancholic, suicide, self-hatred, depressive, anxious, raw",768,8,3.41,2KphGBxePxtlOmonrB3PVu
320,Swain,The Long Dark Blue,9 September 2016,"Grunge, Alternative Rock","Post-Hardcore, Indie Rock, Power Pop","rebellious, pessimistic, male vocals, passionate, depressive, angry, melancholic, sarcastic",698,4,3.42,1tWtmsfLJb5lVlAKp2n2Hv
321,The Jezabels,Synthia,12 February 2016,"Art Pop, Alternative Rock","Dream Pop, Synthpop, Post-Rock, Ambient Pop","melancholic, passionate, ethereal, female vocals, LGBT, atmospheric",557,8,3.42,4tplXWGiuFsJi98ET2tBiY
322,Vermin Womb,Decline,28 October 2016,"Grindcore, Death Metal","Sludge Metal, Deathgrind","dark, misanthropic, infernal, chaotic, dissonant, heavy, nihilistic, aggressive",500,7,3.43,1dVUcu2Lv8Y0h0p44PwhFH
323,Ray LaMontagne,Ouroboros,4 March 2016,"Singer-Songwriter, Neo-Psychedelia","Psychedelic Folk, Blues Rock, Art Rock, Contemporary Folk","peaceful, mellow, male vocals, psychedelic, lush, calm, existential, autumn",544,10,3.42,4JVl5HHiI2SEgqvqTrBYyK
324,Soft Kill,Choke,4 November 2016,"Post-Punk, Gothic Rock",Darkwave,"cold, atmospheric, lonely, sad, dark, melancholic, male vocals, dense",489,3,3.43,18CTrJ0YEqblVgqyoax7Md
325,KNOWER,Life,5 February 2016,Electropop,"Synth Funk, Brostep, Progressive Pop, Glitch Pop, Art Pop","playful, humorous, satirical, political, female vocals, quirky, energetic, lush",440,9,3.41,4SVxz8yqIymDrdiX2YBeQe
326,Bruno Pernadas,Worst Summer Ever,23 September 2016,Jazz Fusion,"Jazz-Rock, Avant-Garde Jazz, Post-Rock","instrumental, lush, summer, warm, peaceful, psychedelic, tropical, hypnotic",286,4,3.45,1xBF1qiymZJUFqET7kkFGq
327,Shura,Nothing's Real,8 July 2016,"Synthpop, Dance-Pop, Alt-Pop","Sophisti-Pop, Nu-Disco, Alternative R&B","energetic, female vocals, melodic, love, bittersweet, LGBT, breakup, longing",978,4,3.41,2igeHhP9UZ7ko10H1K0DbP
328,Masayoshi Fujita & Jan Jelinek,Schaum,9 September 2016,"Ambient, Electroacoustic","Drone, Glitch, Minimalism","instrumental, mellow, surreal, dissonant, repetitive, atmospheric, mysterious, suspenseful",438,1,3.43,58F8DIOgoFQoY112kj6sLP
329,Blood Orange,Freetown Sound,28 June 2016,"Alternative R&B, Synth Funk","Sophisti-Pop, Synthpop, Neo-Soul, Art Pop","bittersweet, love, conscious, atmospheric, LGBT, protest, lush, male vocals","3,623",20,3.39,3Z2XUjgVj5ZkCGpU7b2qtY
330,Cat System Corp. 猫 シ Corp.,ショップ @ ヘルシンキ,1 March 2016,Mallsoft,"Field Recordings, Ambient","mellow, soft, atmospheric, soothing, hypnotic, peaceful, optimistic, sampling",355,3,3.43,6jIBTgmApxxRoUZAWJJojl
331,Varg,"Nordic Flora Pt. 2, En ros röd som blod",13 December 2016,"Ambient, Minimal Techno, Ambient Techno","Drone, Field Recordings, Industrial Techno","cold, futuristic, atmospheric, instrumental, ominous, minimalistic, repetitive, mysterious",303,,3.43,6Bqtl2xdCokxqENtEAaewT
332,CQ,"Communication, Cultural, Curiosity Quotient",6 November 2016,"Noise Rock, Shoegaze","Dream Pop, J-Rock, Sludge Metal, Alternative Metal","melancholic, male vocals, noisy, warm, passionate, energetic, melodic, Wall of Sound",520,4,3.42,2SjH6VMdKVKYDKl6MD4Yio
333,Mantar,Ode to the Flame,15 April 2016,Sludge Metal,"Black Metal, Crust Punk","infernal, aggressive, hateful, heavy, dark, nihilistic, passionate, male vocals",290,5,3.43,7lTM1xBg3fMRvNSUxBhYxn
334,Glass Animals,How to Be a Human Being,26 August 2016,"Indietronica, Alt-Pop","Neo-Psychedelia, Alternative R&B, Trip Hop","summer, male vocals, drugs, concept album, anthemic, quirky, melodic, psychedelic","2,971",30,3.39,6qb9MDR0lfsN9a2pw77uJy
335,Syringe,Hellhorse,19 July 2016,"Trap Metal, Experimental Hip Hop, Industrial Hip Hop","Cloud Rap, Industrial Hip Hop","noisy, aggressive, dark, raw, atmospheric, dense, infernal, male vocals","1,067",3,3.39,1QlOfXjQ8DrPk3cAoHaOa3
