position,artist,album,release_date,primary_genres,secondary_genres,descriptors,number_ratings,number_reviews,avg_rating,id_spotify
488,Tokyo Jihen 東京事変,音楽 (Music),9 June 2021,"Pop Rock, Art Rock, J-Rock",Jazz Pop,"female vocals, male vocals",284,6,3.40,62SB9GdMdVA5dog0Om9huj
489,Oxygen Destroyer,Sinister Monstrosities Spawned by the Unfathomable Ignorance of Humankind,27 August 2021,Death Metal,"Thrash Metal, Black Metal","apocalyptic, raw, fantasy, death, aggressive, angry, male vocals, manic",246,2,3.53,7AXN2eR9QHQF09CPLDwvJX
490,Kings of Convenience,Peace or Love,18 June 2021,Folk Pop,"Chamber Folk, Indie Folk","mellow, acoustic, male vocals, warm, melodic",661,7,3.36,1I8t93pjEtNM1vbtoUII0m
491,Mega Bog,"Life, and Another",23 July 2021,Art Pop,"Sophisti-Pop, Neo-Psychedelia, Jazz Pop, Psychedelic Pop, Indie Rock","eclectic, female vocals, progressive, poetic, calm, mellow, dense, melodic",653,6,3.36,44iZWsGRW7Scy1rmydhYVM
492,Fievel Is Glauque,God's Trashmen Sent to Right the Mess,1 January 2021,"Jazz Pop, Progressive Pop","Yé-yé, Bossa nova, Art Pop, Sophisti-Pop","lo-fi, warm, melodic, playful, mellow, raw, female vocals, complex","1,984",32,3.33,3dt3UwGLb4VRuUYHCDaHLs
493,FRITZ,Pastel,12 February 2021,"Noise Pop, Dream Pop, Twee Pop","Shoegaze, Jangle Pop","female vocals, lo-fi, atmospheric, love, bittersweet, lush, Wall of Sound, energetic",315,,3.37,3xWCtrB5gtXzDWk8UOiglW
494,Rome Streetz & Futurewave,Razor's Edge,23 July 2021,"East Coast Hip Hop, Gangsta Rap","Boom Bap, Hardcore Hip Hop","rhythmic, male vocals, sampling, nocturnal, introspective, urban, poetic, drugs",238,3,3.53,4yg5DSyMwIZSIiquSwobH4
495,Rivers of Nihil,The Work,24 September 2021,Progressive Metal,"Progressive Rock, Technical Death Metal, Deathcore","dark, male vocals, nihilistic, melancholic, existential, pessimistic, complex, technical",692,5,3.34,7IyzDICfW1Hi7QsnJolkiR
496,Lone,Always Inside Your Head,29 October 2021,Breakbeat,"Downtempo, Ambient House, Ambient, Tech House","ethereal, rhythmic, peaceful, atmospheric, soothing, female vocals, love, dense",440,3,3.36,36BhQCIGZyc0JyZAfysXYI
497,Gary Numan,Intruder,21 May 2021,"Darkwave, Electro-Industrial",Industrial Rock,"male vocals, rhythmic, cold, mysterious, melodic, sombre, atmospheric, dark",294,3,3.37,19yUEGYFCaXyuiI9wPZ0fL
498,Moritz von Oswald Trio,Dissent,6 August 2021,"Avant-Garde Jazz, Nu Jazz","Dark Jazz, Dub Techno, Ambient Dub, Avant-Garde Jazz, Minimal Techno","instrumental, atmospheric, dark, avant-garde, cold, dissonant, mysterious, ethereal",257,,3.45,6cVxFGWA9Yxi1jXr4j9T2m
499,Fiddlehead,Between the Richness,21 May 2021,"Emo, Post-Hardcore","Midwest Emo, Alternative Rock","anxious, melancholic, melodic, passionate, angry, male vocals, sad",854,4,3.35,7atg2sq4rPY2I0acROpVEt
500,Axolotes Mexicanos,:3,12 March 2021,"Indie Pop, Power Pop","Pop Punk, Twee Pop, Indie Rock, Bitpop","playful, energetic, happy, female vocals, warm, longing, melodic, love",466,2,3.35,6RmsOgYMg3kwjgcGFOo6Ke
501,Jónsi,Obsidian,30 October 2021,"Ambient, Ambient Pop","Ambient Pop, Post-Rock, Drone, Progressive Electronic, Space Ambient","male vocals, atmospheric, complex, longing, psychedelic, warm, nocturnal, surreal",323,3,3.37,1z8Ljm0ST8ICL9lkJNZSev
502,Robe,Mayéutica,30 April 2021,"Progressive Rock, Rock urbano español","Symphonic Rock, Hard Rock","male vocals, suite, philosophical, uplifting, energetic, passionate, melodic, love",290,6,3.37,1MGCh37XCo1s9byceYHzNx
503,Pharaoh,The Powers That Be,18 June 2021,US Power Metal,"Progressive Metal, Speed Metal, Heavy Metal","energetic, rhythmic, technical, melodic, male vocals, complex, triumphant, passionate",212,2,3.55,5h9W4N4HZIGHsCj6ts74Um
504,Torres,Thirstier,30 July 2021,"Alternative Rock, Indie Rock","New Wave, Post-Punk Revival",female vocals,647,5,3.35,5Sq7ZgoJQQEY54oupmAtbu
505,Saint Etienne,I’ve Been Trying to Tell You,10 September 2021,"Ambient Pop, Downtempo","Plunderphonics, Ambient Dub, Downtempo, Trip Hop, Vaporwave","female vocals, concept album, sampling, summer, atmospheric, ethereal, lush, hypnotic",621,10,3.35,4lAlJDRobl1616M78q4lBj
506,Vylet Pony,CUTIEMARKS (And the Things That Bind Us),30 July 2021,"Electronic Dance Music, Electropop","Hyperpop, Brostep, Dance-Pop, Drum and Bass, Alternative Rock","female vocals, LGBT, passionate, love, eclectic, concept album, introspective, rebellious","1,345",40,3.25,5gm9CpZupuvq1cFVvdvdPB
507,Tribulation,Where the Gloom Becomes Sound,29 January 2021,Gothic Metal,Heavy Metal,"dark, male vocals, sombre, depressive, melodic, atmospheric, anthemic, heavy",841,12,3.34,2eZBRfXpRxQu6OO4ykzGnW
508,Biffy Clyro,The Myth of the Happily Ever After,22 October 2021,Alternative Rock,"Post-Hardcore, Pop Rock","male vocals, uncommon time signatures",372,12,3.36,79TV8acvMeGKGbsBUKvwCI
509,Frost*,Day and Age,14 May 2021,Progressive Rock,"Art Rock, Progressive Pop, Neo-Prog","complex, uplifting, melodic, male vocals, progressive, sentimental, atmosphere, eclectic",242,7,3.50,4iNsIkR18NMo2chPsyfVnv
510,L' Impératrice,Tako Tsubo,26 March 2021,"French Pop, Nu-Disco","Synth Funk, Boogie, Synthpop, Electropop","sensual, female vocals, warm, lush, love, rhythmic, party, surreal",687,5,3.34,7gE23KRzNbXeB6nZmQVqa3
511,Isaiah Rashad,The House Is Burning,30 July 2021,Southern Hip Hop,"Trap, Contemporary R&B, Dirty South, Jazz Rap","male vocals, mellow, calm, boastful, drugs, lethargic, warm, atmospheric","3,879",36,3.32,6TQ8nqw43uUOWu7Yqp58ko
512,Altarage,Succumb,23 April 2021,"Death Metal, Black Metal","Drone Metal, Sludge Metal, Dissonant Death Metal","dissonant, heavy, apocalyptic, ominous, scary, dark, atmospheric, male vocals",456,3,3.35,7t8xvD7gKsCyB1VflV475a
513,Green-House,Music for Living Spaces,7 May 2021,"New Age, Ambient","Progressive Electronic, Nature Recordings, Minimalism","mellow, soft, soothing, peaceful, calm, spring, atmospheric, meditative",373,1,3.36,1wO5nsIQP1vDzJShd7BLgk
514,Birdy,Young Heart,30 April 2021,"Singer-Songwriter, Folk Pop","Indie Folk, Adult Contemporary","female vocals, melodic, soft, passionate, nature, bittersweet, love, mellow",335,2,3.36,4qsLVZk1UnizpQJBkbFNdx
515,LOREM IPSUM,Vivre encore,28 January 2021,"Chamber Music, Avant-Folk, Screamo","Chamber Folk, Baroque Music, Modern Classical","passionate, lush, male vocals, progressive, energetic, avant-garde, concept album, chamber music",962,14,3.32,1XEmPZm89oeakRYitntpRY
516,Pan-Amerikan Native Front,Little Turtle's War,5 February 2021,Black Metal,,"nature, war, history, triumphant, martial, male vocals, concept album",270,2,3.46,0COz2HvThNPzUUlKR2iSqE
517,Soen,Imperial,29 January 2021,"Progressive Metal, Progressive Rock",Alternative Metal,"male vocals, melodic, passionate, sombre, introspective, uplifting, uncommon time signatures, progressive",932,8,3.33,49iLyqy5332uQV3q5qDmA2
518,Kyary Pamyu Pamyu きゃりーぱみゅぱみゅ,Candy Racer (キャンディーレーサー),27 October 2021,"J-Pop, Dance-Pop, Electropop","Electronic Dance Music, Electropop","female vocals, quirky, melodic, eclectic, playful, rhythmic, energetic, optimistic",445,4,3.35,1i5J264nc9xYsroDS3FTHx
519,Optic Core,Shell Complex 04y3,9 April 2021,"Liquid Drum and Bass, Atmospheric Drum and Bass","Outsider House, 2-Step","mellow, urban, rhythmic, repetitive, atmospheric, aquatic, hypnotic, ethereal",286,2,3.44,2DvuvLEUbUwr35IXwHVvT9
520,Really From,Really From,12 March 2021,"Math Rock, Midwest Emo","Post-Rock, Art Rock, Jazz-Rock","melancholic, uncommon time signatures, male vocals, melodic, female vocals, introspective, atmospheric, longing","1,258",9,3.34,06jgHnFcljRkBImNYTddpB
521,Laura Mvula,Pink Noise,2 July 2021,"Synthpop, Contemporary R&B, Dance-Pop","Sophisti-Pop, Synth Funk","female vocals, lush, passionate, happy, uplifting, rhythmic, energetic",933,13,3.33,1VQO9qF4W5tCsMfwDYh5FU
522,Fire!,Defeat,12 February 2021,Avant-Garde Jazz,"Spiritual Jazz, Free Jazz","instrumental, improvisation, repetitive, dark, avant-garde, atmospheric, spiritual, melodic",855,3,3.34,7JTpuMkCyX909aKeQQ7Rrs
523,Hannah Peel,Fir Wave,26 March 2021,"Ambient, IDM, Electronic","Progressive Electronic, Ambient Techno","instrumental, rhythmic, futuristic, mechanical",468,3,3.35,4oz4ZcrNgPZknFklLYUQMV
524,Vladislav Delay,Rakka II,16 April 2021,"Power Noise, Post-Industrial","Glitch, Drone","atmospheric, dissonant, dense, dark, instrumental, atonal, complex, heavy",430,3,3.34,5y0y4UtptE7P7p8SZFgAZT
525,Joy Crookes,Skin,15 October 2021,Neo-Soul,"Pop Soul, Contemporary R&B, Soul Jazz, Smooth Soul","female vocals, mellow, melodic, love, passionate, conscious",399,5,3.35,62FYQGKcsi3nrkdicraMw7
526,Adjy,The Idyll Opus (I-VI),30 June 2021,"Indie Rock, Midwest Emo","Midwest Emo, Heartland Rock, American Folk Music, Chamber Folk, Post-Rock","concept album, love, uplifting, male vocals, optimistic, bittersweet, pastoral, summer",272,6,3.36,2sbFYuoaHo2h0yh1bGRZyS
527,Jane Weaver,Flock,5 March 2021,"Psychedelic Pop, Art Pop, Indietronica","Dream Pop, Synthpop, Neo-Psychedelia, Ambient Pop","psychedelic, ethereal, female vocals, melodic",546,9,3.34,120nAPsuLm0jxpTnlmbHEr
528,Helado Negro,Far In,22 October 2021,"Neo-Psychedelia, Indietronica, Art Pop",Ambient Pop,"male vocals, mellow, atmospheric, soothing, hypnotic, soft",647,8,3.34,6VuufjwylS8CGaUcq3Vs4e
529,Karoline Wallace,Stiklinger,15 January 2021,"Avant-Garde Jazz, Vocal Jazz","Free Jazz, Tape Music","avant-garde, eclectic, female vocals, dense, abstract, dissonant, chaotic, improvisation",398,2,3.35,6EgHJPSx6XudxqR8Uh7cMB
530,James Ferraro,Terminus,29 January 2021,"Post-Industrial, Progressive Electronic","EBM, Dark Ambient, Electro-Industrial","futuristic, aggressive, concept album, atmospheric, apocalyptic, mechanical, dark, rhythmic",820,3,3.33,
531,Carcass,Torn Arteries,17 September 2021,Melodic Death Metal,Death 'n' Roll,"male vocals, heavy, melodic, violence, aggressive, energetic, death, dark","1,322",10,3.33,7gLYRl6OVQjgsceV95XuUR
532,Lifafa,Superpower 2020 सुपरपॉवर २०२०,21 May 2021,"Downtempo, Deep House","Indian Pop, Ambient House, Art Pop, Tech House","political, male vocals, conscious, sampling, warm, melodic, atmospheric, lush",330,2,3.35,2ey1GnFSMrqu2QWbyjt4WE
533,Paranorm,Empyrean,26 February 2021,"Technical Thrash Metal, Melodic Death Metal",Progressive Metal,"technical, male vocals, aggressive, futuristic, progressive, science fiction, space, energetic",273,2,3.37,7mjpNEfQMFlLh51fLL2gMX
534,Asphyx,Necroceros,22 January 2021,Death Metal,Death Doom Metal,"atmospheric, dark, aggressive, male vocals, heavy, death, history",764,12,3.34,3RWL0ZdOGbsHUZazdXAEee
535,Water From Your Eyes,Structure,27 August 2021,"Art Pop, Post-Industrial, Post-Punk","Neo-Psychedelia, Experimental Rock","poetic, hypnotic, cryptic, eclectic, surreal, mechanical, uncommon time signatures",312,3,3.35,5Tf5vdIQ9uKoPFB1PYaHvE
536,Xiu Xiu,OH NO,26 March 2021,"Experimental Rock, Art Pop","Post-Industrial, Dream Pop, Darkwave, Post-Punk, Avant-Folk","dark, atmospheric, male vocals, anxious, female vocals, cryptic, noisy, depressive","4,151",30,3.31,2SbUQzPa9VVxADKHZDsXLJ
537,Emma Ruth Rundle,Engine of Hell,5 November 2021,"Singer-Songwriter, Contemporary Folk",,"female vocals, melancholic, sparse, introspective, minimalistic, lethargic, raw, depressive","1,087",12,3.33,3A1jZLfyLKlUOdtTJ8a6Yy
538,Yasmin Williams,Urban Driftwood,29 January 2021,"Contemporary Folk, Free Folk",American Primitivism,"instrumental, calm, acoustic, warm, nature, lush, meditative, peaceful",525,2,3.34,233gqBTj1syIvhppH8NV7w
539,Rat Jesu,Emo Girl Ex Machina,13 August 2021,"HexD, Emo Rap","Cloud Rap, Electropop, Alternative Rock, Pop Punk, Trap","LGBT, self-hatred, female vocals, lo-fi, eclectic, dense, drugs, depressive",687,4,3.30,0epbKDOzwSgjZ27HM7Aao6
540,ThouxanBanFauni,Time of My Life,14 February 2021,"Trap, Southern Hip Hop","Plugg, Cloud Rap","psychedelic, crime, rhythmic, apathetic, urban, ethereal, boastful, futuristic",472,2,3.33,1zBSGWTGqEdOAHqD6TelqR
541,Clairo,Sling,16 July 2021,"Singer-Songwriter, Contemporary Folk","Chamber Folk, Soft Rock, Baroque Pop","soft, soothing, acoustic, female vocals, autumn, warm, mellow, bittersweet","4,473",55,3.30,32ium7Cxb1Xwp2MLzH2459
542,claire rousay,a softer focus,9 April 2021,"Ambient, Sound Collage, Field Recordings","Spoken Word, Drone, Musique concrète, ASMR","atmospheric, ethereal, avant-garde, melancholic, suspenseful, soothing, mysterious, female vocals",926,7,3.32,0UnY8jxUamnb3hYkUVN8pK
543,Moin,Moot!,9 July 2021,Experimental Rock,"Noise Rock, Post-Rock, Post-Punk, Post-Hardcore","repetitive, male vocals, anxious, hypnotic, sampling, female vocals, ominous, psychedelic",426,6,3.34,4CBieA8DZ8kL8Dr49KvPFT
544,Wau Wau Collectif,Yaral Sa Doom,26 February 2021,West African Music,"Spiritual Jazz, Dub, Wolof Music, Jazz Fusion","uplifting, warm, male vocals, spiritual, folklore, tribal, ethereal, conscious",354,2,3.35,5iL2kgGveez8chTOQmoSlM
545,Jeff Parker,Forfolks,10 December 2021,Post-Minimalism,"Ambient, Avant-Garde Jazz, Free Improvisation","lonely, improvisation, calm, mellow, repetitive, complex, warm, lo-fi",291,1,3.36,5xu3KOOnK4xqROr66AVztS
546,Iceage,Seek Shelter,7 May 2021,"Alternative Rock, Art Rock","Post-Punk, Punk Blues, Americana","uplifting, passionate, energetic, poetic, romantic, male vocals, rhythmic, dense","2,969",28,3.31,6wH4W7BWjBiXNM3xIccgOR
547,Misotheist,For the Glory of Your Redeemer,5 February 2021,Black Metal,Atmospheric Black Metal,"occult, dissonant, sombre, male vocals, melodic, heavy, atmospheric, aggressive",267,1,3.43,1Z8ykWky736opKXOsyfHJf
548,Moor Mother,Black Encyclopedia of the Air,17 September 2021,"Abstract Hip Hop, Experimental Hip Hop, Conscious Hip Hop","Jazz Rap, Poetry, Illbient","avant-garde, cryptic, conscious, atmospheric, philosophical, mellow, abstract, futuristic","1,064",10,3.33,5MbfULVKirwaOOlA58Ja9J
549,Tori Amos,Ocean to Ocean,29 October 2021,"Pop Rock, Singer-Songwriter","Piano Rock, Art Pop, Chamber Pop","female vocals, introspective, calm, poetic, melodic, warm",522,5,3.34,08dsnxebW6wZCu8NpmK3kn
550,Elbow,Flying Dream 1,19 November 2021,"Art Pop, Chamber Pop",Dream Pop,"introspective, romantic, mellow, atmospheric, male vocals, soft, nocturnal, melancholic",371,7,3.34,5pKYM8qDE77YsRFcsux3mn
551,Fawn Limbs,Darwin Falls,13 August 2021,"Mathcore, Avant-Garde Metal","Spoken Word, Sludge Metal, Dark Ambient, Dark Jazz, Grindcore","noisy, avant-garde, male vocals, dissonant, chaotic, dense, nihilistic, technical",335,5,3.34,17fIAZO0lyqloFiDbSDxBG
552,Nation of Language,A Way Forward,5 November 2021,Synthpop,"Minimal Synth, New Wave","male vocals, calm, mellow, melodic, atmospheric, soothing",325,3,3.34,2hPnsq6HZHcgkFlLclKrvv
553,The Marías,CINEMA,25 June 2021,"Alt-Pop, Synthpop, Alternative R&B","Bedroom Pop, Sophisti-Pop, Electropop","female vocals, nocturnal, summer, love, atmospheric, bittersweet, sensual, male vocals",832,7,3.33,5TkaDC4mYSLBvdG6UrIB0v
554,SHINee,Don't Call Me,22 February 2021,"K-Pop, Contemporary R&B, Dance-Pop",,"romantic, sensual, playful, male vocals, uplifting, melodic, rhythmic, happy",697,9,3.31,6bfcHf3khPey88qjiiw8V3
555,Loscil,Clara,28 May 2021,Ambient,Drone,"ethereal, meditative, melancholic, calm, orchestral, lonely, aquatic, space",334,2,3.35,1QU235rCtednzHCJgperwb
556,World Peace,Come and See,12 March 2021,Powerviolence,,"male vocals, repetitive, passionate, noisy, heavy, energetic, manic, chaotic",327,3,3.33,0mnZPXx2va1HgBitNe2An0
557,MUST DIE!,Crisis Vision,21 May 2021,"Riddim, Electronic Dance Music","Trap [EDM], Rawstyle, Acid Techno, Hybrid Trap","energetic, mechanical, aggressive, rhythmic, eclectic, futuristic, noisy, heavy",666,7,3.30,1G8DUeXKdSCpiLVnDkBWHl
558,Surf Gang,SGV1,30 June 2021,"Trap, Cloud Rap","Pop Rap, Plugg, Alternative R&B","hedonistic, apathetic, crime, mellow, vulgar, repetitive, winter, introspective",597,1,3.32,1m0wAF2fWdlW0bz5blctsA
559,Robert Plant | Alison Krauss,Raise the Roof,19 November 2021,Americana,"Contemporary Folk, Country Rock","female vocals, male vocals, melodic",353,12,3.33,5CQ3SOj1ZgudhbsTLcTTI2
560,They Might Be Giants,BOOK,12 November 2021,"Indie Pop, Alternative Rock","Power Pop, Psychedelic Pop, Indie Rock","male vocals, abstract, playful, quirky, eclectic, death, sarcastic, humorous",339,7,3.33,6jbBF4t1AaQ4Coy5RMeW3P
561,Rauw Alejandro,VICE VERSA,25 June 2021,"Reggaetón, Latin Pop","Alternative R&B, Dance-Pop, Synthpop, Dancehall, Latin Electronic","male vocals, rhythmic, boastful, hedonistic, longing, sexual, party, breakup",347,4,3.31,5hKAQ3WuOJtaOW2a8hpIXY
562,Monobody,Comma,23 April 2021,"Math Rock, Progressive Rock, Jazz Fusion",Jazz Fusion,"lush, instrumental, uncommon time signatures, uplifting, technical, melodic, polyphonic, complex",367,6,3.33,1IGmIS1wTwiz0JgXnM7QHd
563,Pendant,To All Sides They Will Stretch Out Their Hands,22 September 2021,"Dark Ambient, Ambient","Drone, Ambient Dub, Musique concrète, Field Recordings","repetitive, surreal, nocturnal, dark, avant-garde, atmospheric, natural, suspenseful",290,2,3.34,06Nck2S9Y6KvOGFb3t0yFx
564,Reveal,Doppelherz,10 December 2021,"Black Metal, Deathrock","Thrash Metal, Psychedelic Rock, Avant-Garde Metal","dark, psychedelic, uncommon time signatures, sensual, quirky, surreal, raw, violence",223,3,3.54,0Dt9yibJgJN5QPRL2Vk47g
565,Astrophysics,Cute Tragedies,3 September 2021,Drum and Bass,"Breakcore, Synthwave, Post-Punk, Drill and Bass, Jungle","urban, dense, rhythmic, female vocals, ethereal, cold, futuristic, abstract",269,3,3.44,3pqpYbMRxXgBBRPMg9EYBW
566,Anna B Savage,A Common Turn,29 January 2021,"Singer-Songwriter, Art Pop","Indie Folk, Indietronica","acoustic, minimalistic, progressive, anxious, introspective, passionate, female vocals, longing",405,4,3.33,6RQArjhEoHV6Pvoc2kAtrw
567,Giant Claw,Mirror Guide,14 May 2021,"Progressive Electronic, Epic Collage","Utopian Virtual, Modern Classical, Glitch","futuristic, progressive, avant-garde, androgynous vocals, epic, complex, atmospheric, chaotic","1,274",19,3.30,7pyzhrIqI26oUxVurJ0WnH
568,Nikolas Kozik,Violent Lives,8 May 2021,"Ambient, Tape Music, Drone",,"ethereal, lonely, sombre, winter, atmospheric, melancholic, mellow, sad",332,4,3.34,3rI9Hb6NLQ2lkMEP7RYg4k
569,Robert Finley,Sharecropper's Son,21 May 2021,"Soul Blues, Country Soul","Gospel, Blues","male vocals, warm, spiritual, melodic, passionate, bittersweet, lush, energetic",234,6,3.50,0GrKDFuaqGOhs54O8Zerqf
570,Jon Hopkins,Music for Psychedelic Therapy,12 November 2021,"Ambient, New Age","Nature Recordings, Drone","meditative, peaceful, concept album, psychedelic, soft, ethereal, instrumental, spiritual",928,22,3.32,2zY5p176SfmupXceLKT6bH
571,Krallice,Demonic Wealth,5 March 2021,"Atmospheric Black Metal, Avant-Garde Metal, Black Metal","Progressive Metal, Avant-Garde Metal, Technical Death Metal, Space Ambient, Dark Ambient","atmospheric, complex, technical, male vocals, psychedelic, raw, lo-fi, cryptic",552,8,3.31,3hWQQYkw9RYE5LUhaefOAA
572,Irena and Vojtěch Havlovi,Melodies in the Sand,5 March 2021,"Chamber Music, Ambient","Post-Minimalism, Avant-Folk","female vocals, winter, melancholic, spiritual, minimalistic, meditative, atmospheric, sparse",291,1,3.37,2qxKT3Ejwin9PyWlfJoTuX
573,Félicia Atkinson & Jefre Cantu-Ledesma,Un hiver en plein été,2 December 2021,"Electroacoustic, Ambient","Field Recordings, Spoken Word, Musique concrète","calm, mellow, female vocals, soft, melancholic, soothing, peaceful, atmospheric",354,2,3.33,5NIKWFhDzCScKPnYB9lm92
574,Rural Internet,BREAKING UP,26 February 2021,Experimental Hip Hop,"Industrial Hip Hop, Trap Metal, Glitch Pop","eclectic, chaotic, LGBT, aggressive, noisy, abstract, androgynous vocals, raw",676,5,3.29,5WWJ3ewUsPVccKiyMRJfww
575,Humanity's Last Breath,Välde,12 February 2021,Deathcore,"Djent, Post-Metal","dissonant, uncommon time signatures, heavy, male vocals, ominous, dark, aggressive, atmospheric",478,6,3.32,5SW9YGbJLg6qDldY3RX4g7
576,Senyawa,Alkisah,19 February 2021,Avant-Folk,"Southeast Asian Folk Music, Drone, Free Improvisation, Drone Metal","avant-garde, noisy, dark, rhythmic, ritualistic, atmospheric, ominous, raw",492,5,3.32,5XKUAIJasArL0leB6HRtgq
577,Bruiser Brigade,TV62,14 May 2021,Hardcore Hip Hop,Abstract Hip Hop,"crime, sampling, abstract, sexual, humorous, urban, drugs, boastful",342,2,3.34,2AZV55D9rWJNJeS9VdKnzP
578,BrokenTeeth,편지 (The Letters),10 September 2021,"Shoegaze, Indie Rock",Post-Rock,"lush, male vocals, melancholic, noisy",265,,3.45,4wvCNVZeE0HupaaTwk0NiJ
579,Æthĕrĭa Conscĭentĭa,Corrupted Pillars of Vanity,9 April 2021,"Progressive Metal, Avant-Garde Metal, Atmospheric Black Metal","Jazz Fusion, Avant-Garde Metal","progressive, futuristic, science fiction, male vocals, dissonant, complex, cryptic, heavy",248,3,3.48,5ZV632aO9pkQw9ujkftVbn
580,Aly & AJ,A Touch of the Beat Gets You Up on Your Feet Gets You Out and Then Into the Sun,7 May 2021,Indie Pop,"Synthpop, Sophisti-Pop, New Wave, Alternative Dance, Dream Pop","melodic, female vocals, summer, uplifting, warm, love, ethereal, bittersweet","1,109",16,3.30,4KWQ59OXCizPTrq9kADYQi
581,Killah Priest,Summer End Cafe,16 August 2021,"Abstract Hip Hop, East Coast Hip Hop, Experimental Hip Hop","Conscious Hip Hop, Jazz Rap","male vocals, sampling, minimalistic, abstract, calm, conscious, psychedelic, poetic",255,3,3.47,6jAGcLwW8RNKMF8XOi3X1V
582,Pi'erre Bourne,The Life of Pi'erre 5,11 June 2021,"Trap, Pop Rap","Cloud Rap, Plugg, PluggnB","melodic, drugs, hypnotic, playful, male vocals, psychedelic, boastful, hedonistic","2,875",31,3.28,2i5NyX1puwpGt7tmaP5sEg
583,The Notwist,Vertigo Days,29 January 2021,"Indietronica, Neo-Psychedelia","Folktronica, Krautrock, Indie Rock","warm, psychedelic, male vocals, rhythmic, female vocals",957,11,3.31,5Kba7KaiVxd5n7JIPFVfmY
584,Abominable Putridity,Parasitic Metamorphosis Manifestation,1 March 2021,Slam Death Metal,Technical Death Metal,"aggressive, science fiction, male vocals, heavy, apocalyptic, complex, violence, rhythmic",460,5,3.31,3EQRSJRHUSwfnouwyDrOGY
585,Pabllo Vittar,Batidão tropical,24 June 2021,"Forró eletrônico, Brega calypso","Tecnobrega, Piseiro","energetic, tropical, passionate, warm, androgynous vocals, rhythmic, sensual, romantic",959,6,3.26,194szTkDIGJsa9iZJNStwN
586,Manchester Orchestra,The Million Masks of God,30 April 2021,"Indie Rock, Pop Rock","Art Rock, Alternative Rock, Indie Folk, Pop Rock","death, introspective, concept album, bittersweet, passionate, male vocals, existential, melodic",823,10,3.30,3GJ7F5BNIZjY5fhiu8ui4B
587,Cynic,Ascension Codes,26 November 2021,"Progressive Metal, Progressive Rock","Ambient, Jazz Fusion","ethereal, technical, complex, male vocals, progressive, melodic, atmospheric, space",792,15,3.31,3X6Y48lW0sNxNrLLfDdLP3
588,Snoh Aalegra,Temporary Highs in the Violet Skies,9 July 2021,"Neo-Soul, Contemporary R&B","Alternative R&B, Downtempo, Smooth Soul, Pop Soul","longing, nocturnal, mellow, female vocals, introspective, sensual, love, lush",560,3,3.32,57ttk3xzHMWLr6CGrEa8F3
589,Halsey,"If I Can't Have Love, I Want Power",27 August 2021,"Art Pop, Alternative Rock, Electronic","Post-Industrial, Singer-Songwriter","concept album, eclectic, female vocals, serious, love, sentimental, progressive, sombre","3,102",50,3.28,3sq0hRtlT2SYeYajr5Cx22
590,Suffocate for Fuck Sake,Fyra,16 April 2021,"Post-Rock, Screamo, Post-Metal",Interview,"dark, atmospheric, drugs, alcohol, anxious, depressive, melancholic, heavy",304,1,3.32,4zKwEe20uh4Xwc0qXlYzup
591,Subsonic Eye,Nature of Things,15 January 2021,Indie Rock,"Math Rock, Dream Pop, Midwest Emo","passionate, warm, melodic, playful, summer, bittersweet, rhythmic, energetic",401,2,3.32,5MIR0XZf4Cf15UULBiILne
592,Phrenelith,Chimaera,10 December 2021,Death Metal,,"heavy, apocalyptic, dark, male vocals, atmospheric",243,2,3.49,4JBsHPAtyXxGwN6wWtZiDR
593,Pinegrove,"Amperland, NY",26 February 2021,"Indie Rock, Alt-Country","Midwest Emo, Indie Folk","male vocals, warm, melancholic, lonely, passionate, sentimental, sad, mellow",604,7,3.30,1lgFeVkBqyVz4g1j18GRkY
594,Jarhead Fertilizer,Product of My Environment,26 February 2021,Deathgrind,Brutal Death Metal,"ominous, raw, death, aggressive, male vocals, manic, dense, heavy",290,2,3.35,62LbVAQ4s4au6Kt6EXbSfe
595,Gravesend,Methods of Human Disposal,19 February 2021,"Death Metal, Deathgrind",War Metal,"dark, misanthropic, nihilistic, male vocals, rhythmic, raw, anti-religious, heavy",511,3,3.31,0gq2FdJA9R17kO4A6jLLtq
596,The Body,I've Seen All I Need to See,29 January 2021,"Power Electronics, Drone Metal","Death Industrial, Sludge Metal","noisy, infernal, aggressive, male vocals, dissonant, raw, atmospheric, dark","2,312",20,3.28,3vRrTXRKeqF9eotYWzpOlZ
597,"Work, Money, Death","The Space in Which the Uncontrollable Unknown Resides, Can Be the Place From Which Creation Arises",5 February 2021,Spiritual Jazz,,"instrumental, spiritual, warm, nocturnal, complex",265,3,3.36,4TgsfY4YINVSmCMimgFokQ
598,Dipygus,Bushmeat,25 January 2021,Death Metal,Death Doom Metal,"nature, female vocals, vulgar, raw, dark, violence, humorous, heavy",258,3,3.40,0u3Si0zZcEZbkIE7Ty5NGf
599,Regional Justice Center,Crime and Punishment,5 March 2021,Powerviolence,,"male vocals, chaotic, aggressive, manic, angry, technical, violence",438,4,3.31,6cXkDr4QGlRq4kWwAkGkLm
600,Wode,Burn in Many Mirrors,2 April 2021,Black Metal,"Thrash Metal, Melodic Black Metal, Heavy Metal","melodic, dark, ominous, male vocals, energetic, heavy, death, occult",367,4,3.32,4A4E90ga4aAKfGhkiNHZYj
