position,artist,album,release_date,primary_genres,secondary_genres,descriptors,number_ratings,number_reviews,avg_rating,id_spotify
462,Allah-Las,Allah Las,18 September 2012,"Garage Rock, Indie Surf","Surf Rock, Psychedelic Pop, Bedroom Pop, Paisley Underground","melodic, mellow, warm, male vocals","1,290",17,3.35,6ngfWAdXwSHcccXuqDymAj
463,Leonard Cohen,Old Ideas,31 January 2012,Singer-Songwriter,"Contemporary Folk, Folk Pop","poetic, calm, male vocals, warm, lethargic, sombre, romantic","2,062",58,3.34,0waLDJlCfXkXIwFGdBZ6UK
464,3rd Line Butterfly 3호선 버터플라이,Dreamtalk,21 September 2012,"Indie Rock, Psychedelic Rock","Noise Rock, Indietronica",,231,3,3.65,7aXOupBwysyCOhPOXXOANo
465,The Men,Open Your Heart,6 March 2012,"Noise Rock, Indie Rock","Garage Punk, Post-Hardcore","energetic, anxious, raw, anthemic, male vocals, noisy","2,013",55,3.34,0nVaPLv4z2SG4k7ebKLRJ0
466,Wovenhand,The Laughing Stalk,7 September 2012,"Alt-Country, Folk Rock","Gothic Country, Psychedelic Rock, Psychedelic Folk, Christian Rock",,568,9,3.36,4PfO7q6TAqdMvPAEh6nEcu
467,Gary Clark Jr.,Blak and Blu,23 October 2012,Blues Rock,"Psychedelic Rock, Neo-Soul, Rhythm & Blues, Soul","male vocals, rhythmic",594,16,3.36,0YCTY6KpkPWp2etKx9ZNyM
468,Amanda Palmer & The Grand Theft Orchestra,Theatre Is Evil,11 September 2012,"Alternative Rock, Indie Rock","Dark Cabaret, Glam Rock, Noise Pop, Piano Rock, Post-Punk Revival","playful, female vocals, energetic, melancholic, humorous, eclectic, anthemic, quirky",478,12,3.34,2IsnJRI8DAySSelua8SIQQ
469,The Alchemist,Russian Roulette,17 July 2012,"West Coast Hip Hop, Instrumental Hip Hop, Drumless","Jazz Rap, Russian Music, Hardcore Hip Hop, Experimental Hip Hop","warm, boastful, male vocals, concept album, eclectic, quirky, instrumental, rhythmic",332,8,3.37,7otqXusRC541HyQtzWlyFe
470,Crippled Black Phoenix,(Mankind) The Crafty Ape,31 January 2012,Progressive Rock,"Blues Rock, Post-Rock, Art Rock","male vocals, psychedelic, female vocals, complex, bittersweet, passionate, eclectic, progressive",848,22,3.33,3oh98Wr8DVQD7p4CmjlDSl
471,Desecresy,The Doom Skeptron,June 2012,Death Metal,Death Doom Metal,"heavy, male vocals, ominous, dense",243,2,3.56,0jTBF4ubV7pzQ6KaqgbZNa
472,Sacred Tapestry,Shader,30 August 2012,"Vaporwave, Progressive Electronic","Ambient, Glitch","sampling, futuristic, dark, hypnotic, atmospheric, ethereal, instrumental, surreal",676,13,3.34,7AVUoYmDVDv0dI4zctCucI
473,Goatwhore,Blood for the Master,14 February 2012,"Death Metal, Black Metal",Thrash Metal,"aggressive, anti-religious, dark, infernal, satanic, energetic, male vocals",425,5,3.35,3pcqyG46XxOrZb2rAyIdpm
474,Buckethead,Electric Sea,21 February 2012,"Acoustic Rock, Progressive Rock, Ambient","Modern Classical, Flamenco nuevo",instrumental,327,6,3.36,
475,Deathhammer,Onward to the Pits,March 2012,Thrash Metal,"Black Metal, Speed Metal","heavy, male vocals, aggressive",267,5,3.47,5J4zlJ4CpCzBMueT88fefl
476,Micachu and the Shapes,Never,23 July 2012,"Noise Pop, Art Pop, Lo-Fi / Slacker Rock","Experimental, Post-Industrial, Neo-Psychedelia, Lo-Fi / Slacker Rock","quirky, surreal, noisy, mechanical, psychedelic, avant-garde, raw, rhythmic",422,11,3.34,1leybBQ30xxGOJEwsRCyKg
477,Flatsound,Sleep,7 May 2012,"Lo-Fi / Slacker Rock, Ambient, Indie Folk","Drone, Slowcore, Midwest Emo, Bedroom Pop, Emo","rain, melancholic, longing, warm, breakup, depressive, mellow, atmospheric",478,6,3.34,1Axqk9WeC8xcr7xmgOCPQn
478,Gravenhurst,The Ghost in Daylight,30 April 2012,"Contemporary Folk, Slowcore",,,302,4,3.37,7GY6Xa8AVJwm1QaNQN0kvI
479,Satan's Satyrs,Wild Beyond Belief!,2012,Garage Punk,"Doom Metal, Hardcore Punk, Stoner Rock, Heavy Psych","occult, manic, raw, hedonistic, male vocals, energetic, lo-fi, aggressive",257,2,3.47,7xXeF6aov0WAQIVn8UuUTJ
480,Lotus Plaza,Spooky Action at a Distance,2 April 2012,"Neo-Psychedelia, Indie Rock","Dream Pop, Shoegaze, Jangle Pop","male vocals, ethereal, repetitive, melancholic, warm, space, introspective, Wall of Sound","1,694",33,3.33,5rz5Ya430Ht2x3kPcXYOtZ
481,Tamaryn,Tender New Signs,16 October 2012,"Shoegaze, Dream Pop",Ethereal Wave,"female vocals, ethereal, atmospheric, dense",590,11,3.35,5PIKcDrhMTnWgQK9fPrVZB
482,The Mount Fuji Doomjazz Corporation,Егор,January 2012,"Dark Jazz, Dark Ambient","Drone, Free Improvisation","improvisation, nocturnal, melancholic, avant-garde, sombre, atmospheric, mysterious, ominous",334,6,3.36,77d7ezN7ESmRAVlODUXWmh
483,Daisuke Kashiwa 柏大輔,Re:,24 November 2012,"Glitch, IDM, Electronic","Breakcore, Modern Classical, Drill and Bass, Post-Rock",,441,5,3.35,6aoLiJgcZGrMCVCuhsll1e
484,God Seed,I Begin,23 October 2012,Black Metal,Atmospheric Black Metal,"heavy, male vocals, dark, aggressive",337,10,3.36,5zz9van6nGkNlTqfGjjNOB
485,The Cult,Choice of Weapon,22 May 2012,Hard Rock,,,445,12,3.35,
486,TK From Ling Tosite Sigure TK From 凛として時雨,Flowering,27 June 2012,"Art Rock, Indie Rock, J-Rock","Alternative Rock, Math Rock, Post-Rock","complex, ethereal, energetic, passionate, dense, progressive, male vocals, technical",273,,3.55,1yHgDT2ThVqSi43TOnjuNm
487,Soko,I Thought I Was an Alien,20 February 2012,"Twee Pop, Bedroom Pop, Indie Pop","Chamber Folk, Lo-Fi / Slacker Rock, Dream Pop","female vocals, quirky, breakup, anxious, melancholic, romantic, mellow, apathetic","1,109",8,3.33,3cHXwn0MrO70sTxVRY5mij
488,Moon Duo,Circles,2 October 2012,"Neo-Psychedelia, Space Rock Revival",Space Rock,"repetitive, hypnotic, energetic, psychedelic, nocturnal, raw",599,16,3.35,3ahqgqhvbA9nrF6ykwaGRD
489,Glen Hansard,Rhythm and Repose,19 June 2012,"Singer-Songwriter, Folk Rock",Contemporary Folk,male vocals,357,8,3.36,0wOZWFsq2ChZI7Gu7WPqal
490,Violens,True,15 May 2012,"Jangle Pop, Indie Pop","Dream Pop, Neo-Psychedelia, Post-Punk","dark, hateful, love",476,6,3.35,6ZPEG6EBn7eJXdnPEi7NcC
491,Yellowcard,Southern Air,14 August 2012,"Pop Punk, Alternative Rock",,"male vocals, summer, warm, uplifting, melodic",325,7,3.34,3JsD7cWTptlNdbPYdk19hu
492,Baroness,Yellow & Green,17 July 2012,Heavy Psych,"Alternative Rock, Stoner Rock, Progressive Rock, Psychedelic Rock","psychedelic, melodic, eclectic, male vocals, warm, progressive, passionate, dense","3,015",61,3.31,4mSoz87AFyUIcZlCmwbI8s
493,Nils Frahm,Screws,20 September 2012,Modern Classical,,"mellow, melodic, minimalistic, atmospheric, sparse, soothing, instrumental, soft",538,2,3.35,2jp10nhpPcZkuUaFougyN3
494,Chilly Gonzales,Solo Piano II,28 August 2012,Modern Classical,,,253,4,3.53,0ADe9svef71qgWu6CP2J9s
495,Soen,Cognitive,15 February 2012,"Progressive Metal, Progressive Rock",Alternative Metal,"atmospheric, male vocals, progressive, melancholic, conscious, political, rhythmic, passionate","1,071",23,3.32,6igHYcqV4GyXwkZTVpyJkT
496,Ab-Soul,Control System,11 May 2012,"West Coast Hip Hop, Conscious Hip Hop","Hardcore Hip Hop, Political Hip Hop, Abstract Hip Hop","conscious, urban, political, rebellious, drugs, boastful, introspective, crime","2,785",34,3.31,26RLXRJA7aOOffZJGjUaSW
497,Natural Snow Buildings,Beyond the Veil,March 2012,"Drone, Ambient, Free Folk",,"sombre, atmospheric, ethereal, chamber music, lush",421,6,3.34,
498,Menace Ruine,Alight in Ashes,2 October 2012,"Drone, Neoclassical Darkwave","Noise, Neo-Medieval Folk","female vocals, dark, hypnotic, dense, noisy",294,4,3.42,0U0HV2pE3MM10q0P4x7vLT
499,Secrets of the Moon,Seven Bells,16 March 2012,Black Metal,"Melodic Black Metal, Doom Metal",,316,7,3.35,
500,Kälter,Ubuntu,11 October 2012,Progressive Metal,"Melodic Death Metal, Symphonic Metal, Folk Metal","melodic, male vocals, progressive, nature, tribal, introspective",220,12,3.54,5Tc05OlsaywPEtsar7uL8Y
501,Hijokaidan 非常階段,Made in Studio,30 September 2012,"Free Jazz, Noise",,"manic, noisy, raw, chaotic, avant-garde, energetic, female vocals, surreal",227,3,3.60,
502,Marduk,Serpent Sermon,25 May 2012,Black Metal,,,567,6,3.33,5mvX2lAGsrLplQhbO5QPFa
503,Ice Choir,Afar,17 July 2012,"Synthpop, Sophisti-Pop, New Romantic",Dream Pop,"lush, melodic, bittersweet, male vocals, passionate, peaceful, happy, soft",298,13,3.34,4Fw3Ca6Ddg23CM4J0ms01y
504,Aimee Mann,Charmer,18 September 2012,"Singer-Songwriter, Folk Pop, Pop Rock",,"female vocals, mellow",302,14,3.35,2gZkvOWF9m4GVgMxEX3AlT
505,"Devon Hendryx ""The Rockwood Escape Plan""",The Rockwood Escape Plan,14 February 2012,"Experimental Hip Hop, Cloud Rap","Plunderphonics, Abstract Hip Hop, Instrumental Hip Hop, Trip Hop","aggressive, sexual, male vocals, nocturnal, energetic, boastful, sampling, ethereal",392,5,3.33,
506,Ufomammut,Oro: Opus Primum,17 April 2012,"Doom Metal, Sludge Metal","Heavy Psych, Space Rock, Stoner Metal","heavy, dark, psychedelic",552,12,3.34,4iAjDJY1ZTdbnp6pmW7mo6
507,LA Vampires With Maria Minerva,The Integration LP,30 October 2012,"Outsider House, Hypnagogic Pop","Ambient Pop, Euro House","hypnotic, atmospheric, mellow, rhythmic, repetitive, romantic, female vocals, party",506,4,3.34,11Rw0rZLSApaUZbLbwFjLs
508,Blondes,Blondes,7 February 2012,Deep House,"Space Disco, Tech House, Progressive Electronic","instrumental, rhythmic, repetitive, nocturnal, uplifting, progressive, atmospheric, mysterious",518,5,3.34,0cSKyKsFP9WdOWQHUkmrOy
509,My Dying Bride,A Map of All Our Failures,15 October 2012,Doom Metal,"Death Doom Metal, Gothic Metal","heavy, dark, sombre, melancholic, male vocals, pessimistic",665,11,3.33,5yD7VsA9YxgNdpJCdSkw3Z
510,Saint Vitus,Lillie: F-65,27 April 2012,"Traditional Doom Metal, Doom Metal",,"heavy, dark, male vocals",519,11,3.33,6fscLgyYSSAaC9bhE1TP0G
511,LaikIke1 & Młodzik,Milczmen Screamdustry,14 May 2012,"Boom Bap, Hip Hop, Abstract Hip Hop","Conscious Hip Hop, Hardcore Hip Hop",,260,2,3.58,5Hb3XYxorhhie1Z16vyOM8
512,Dinosaur Jr.,I Bet on Sky,18 September 2012,"Alternative Rock, Indie Rock",,"male vocals, melancholic, melodic, bittersweet, mellow","2,010",34,3.32,24svEZbRU74QfHv1VAziWi
513,Lorn,Ask the Dust,18 June 2012,"IDM, Wonky","Dubstep, Post-Industrial","heavy, dark, rhythmic, dissonant, mechanical, dense, atmospheric, androgynous vocals",848,8,3.33,7svyyG79BXUeu9MpWEhfeh
514,Murder by Death,"Bitter Drink, Bitter Moon",25 September 2012,Alt-Country,"Indie Rock, Gothic Country",,240,4,3.51,4EeEHLSrhDaxnQUGRyJnhq
515,Beak>,Beak>>,29 June 2012,Krautrock,Neo-Psychedelia,"hypnotic, repetitive, rhythmic, anxious, male vocals, mechanical, psychedelic, surreal",769,11,3.32,19YlMqnryuKS17RYZ23jvm
516,Traxman,Da Mind of Traxman,9 April 2012,Footwork,Juke,"repetitive, sampling, energetic, warm, dense, uplifting, soft, futuristic",530,8,3.33,3NCTZXvanzWpQeafprDljK
517,Lambchop,Mr. M,21 February 2012,Chamber Pop,Alt-Country,"male vocals, romantic, bittersweet, quirky, melancholic, sentimental, orchestral, deadpan",879,24,3.31,7B7sz2t6BtadM1pawLJc2Q
518,Sand Circles,Motor City,10 April 2012,Progressive Electronic,"Minimal Synth, Outsider House, Dub Techno, Ambient","atmospheric, futuristic, ethereal, nocturnal, sombre, lo-fi, surreal, space",357,6,3.35,6IezD5JAbIsJnxOBAI6O4F
519,Recondite,On Acid,2 April 2012,Microhouse,"Tech House, Minimal Techno, Acid House","atmospheric, minimalistic, rhythmic, mellow, repetitive, nocturnal, winter, rain",509,10,3.33,0ecFfASyAUeOxSiLx0js0q
520,Allegaeon,Formshifter,8 May 2012,"Technical Death Metal, Melodic Death Metal",,"heavy, technical, melodic, progressive, aggressive, angry, male vocals, energetic",333,1,3.32,6MDdCv8aSY9t7PiJkXjJHh
521,Swallow the Sun,Emerald Forest and the Blackbird,1 February 2012,"Gothic Metal, Doom Metal",Death Doom Metal,"atmospheric, sombre, melancholic, pessimistic, dark, lonely, male vocals, passionate",717,13,3.32,70e7L4M2OhVwodqW5qwBPE
522,Fine Before You Came,Ormai,22 January 2012,Emocore,"Post-Hardcore, Emo",melancholic,497,18,3.33,4gOvnl4Qyb64JHB42EMvMh
523,Jun Konagaya,Organ,2012,"Neofolk, Avant-Folk, Neoclassical Darkwave",Field Recordings,"lonely, longing, melancholic, sombre, androgynous vocals, funereal, cold, repetitive",280,1,3.48,
524,Chapel,Satan's Rock 'n' Roll,1 August 2012,"Speed Metal, Black 'n' Roll, Heavy Metal","Black Metal, Thrash Metal","satanic, male vocals, aggressive, energetic, dark, heavy, alcohol",252,3,3.48,invictusproductions666
525,NHK'Koyxeи,Dance Classics Vol. I,March 2012,IDM,"Dub Techno, Glitch, Acid Techno",,286,3,3.35,2wofSRyRQyThuM1jetPQjE
526,Heroin Party,Summer Made Me Blue; Summer Gave Me Sky,29 October 2012,"Ambient, Drone","Field Recordings, Tape Music","minimalistic, nature, death, lonely, soothing, sampling, melancholic, soft",258,3,3.49,58Sq9ncka2rrmwnI0EoPsZ
527,Wolfbrigade,Damned,2012,"D-Beat, Crust Punk",,"triumphant, heavy, repetitive, epic, aggressive, male vocals, energetic",241,3,3.48,3owAfaqbDuuvVR1s2QL6K5
528,ZZ Top,La Futura,11 September 2012,"Boogie Rock, Blues Rock","Southern Rock, Hard Rock","male vocals, melodic, energetic",677,16,3.32,6x2lSp3LAyn3GgB0E7rD4L
529,Carach Angren,Where the Corpses Sink Forever,18 May 2012,"Symphonic Black Metal, Melodic Black Metal",,"male vocals, ominous, paranormal, dark, melodic, energetic, concept album, sad",552,16,3.29,1FrsZ1zyAmuEPyhNvuURbO
530,Leech,"If We Get There One Day, Would You Please Open the Gates?",March 2012,Post-Rock,,"epic, atmospheric",243,4,3.49,6i79TEHqyvxRtSvXWu3Zr2
531,Mystery,The World Is a Game,10 August 2012,"Progressive Rock, Neo-Prog",,"uncommon time signatures, melodic, playful, progressive, atmospheric, male vocals",204,7,3.64,1pMh7qW03B2rfP7awT1Zq1
532,Europe,Bag of Bones,27 April 2012,Hard Rock,"Blues Rock, Heavy Metal, Stoner Rock",,337,11,3.32,3okMwhjore263rvwnxylxG
533,Adversarial / Antediluvian,Initiated in Impiety As Mysteries,28 June 2012,Death Metal,"Black Metal, Death Doom Metal","infernal, dark, aggressive, ominous",238,6,3.55,nuclearwarnowproductio
534,The Faceless,Autotheism,14 August 2012,"Technical Death Metal, Progressive Metal",Progressive Metal,"technical, male vocals, anti-religious, heavy, melodic, epic, science fiction, concept album","1,113",35,3.28,5ULYhovm1XwFpAgyPyeWhq
535,"Now, Now",Threads,6 March 2012,"Indie Rock, Indie Pop, Emo-Pop","Dream Pop, Emo, Shoegaze","female vocals, atmospheric, winter, cold, breakup, melancholic, melodic, love",835,12,3.31,5iupXpXy0HPRNPRBCCQFf4
536,Stone Sour,House of Gold & Bones: Part 1,23 October 2012,Alternative Metal,"Post-Grunge, Heavy Metal","concept album, male vocals, energetic, introspective, melodic, heavy, dark, passionate",807,13,3.30,2nCHgPLLyIgxFKUBYuMKPn
537,Conan,Monnos,1 April 2012,"Doom Metal, Sludge Metal",,"mythology, heavy, fantasy, martial",577,11,3.33,6mwaHNgIMNdUPlcgymNUbn
538,Unsane,Wreck,20 March 2012,"Noise Rock, Post-Hardcore",Sludge Metal,"misanthropic, angry, male vocals",566,8,3.33,3N3vFZltoPW3O7ZLCuleoy
539,Lord Huron,Lonesome Dreams,9 October 2012,Indie Folk,Folk Rock,male vocals,483,7,3.33,2ZDjruwuzzzT8JMJRXvLtl
540,Dan Deacon,America,28 August 2012,"Indietronica, Neo-Psychedelia, Art Pop","Neo-Psychedelia, Noise Pop, Post-Minimalism","noisy, psychedelic, progressive, optimistic, dense, polyphonic, male vocals, repetitive","1,294",19,3.31,0zoMcjh0JGi1tb53kKr49e
541,Zammuto,Zammuto,3 April 2012,"Folktronica, Art Pop, Indietronica",Glitch Pop,"quirky, rhythmic, eclectic, futuristic, dense, male vocals, sampling, repetitive",757,8,3.32,1NfudoraxXHeSLhNjMRotF
542,Prince Rama,Top 10 Hits of the End of the World,6 November 2012,"Synthpop, Neo-Psychedelia, Art Pop","Hypnagogic Pop, Italo-Disco, Psychedelic Pop","psychedelic, concept album, energetic, apocalyptic, female vocals, party",275,3,3.36,0h878viBOqkToh00PZiBq2
543,Bosse-de-Nage,III,26 June 2012,Atmospheric Black Metal,Post-Rock,"anxious, uncommon time signatures, introspective, disturbing",430,7,3.32,0lqoL9t6PGVQBTRaT7OTat
544,Caroline Shaw / Roomful of Teeth,Roomful of Teeth,30 October 2012,"A cappella, Choral",Modern Classical,"polyphonic, vocal group, a cappella, choral, complex, eclectic, avant-garde",247,3,3.47,3lwMLjUsXxJhhb1ge2YXl8
545,Pää Kii,Pää kii,30 November 2012,Punk Rock,"Pop Punk, Power Pop, Garage Punk","energetic, male vocals",243,4,3.46,3z2ei806OchkOLUyXzDwFX
546,Blank Banshee,Blank Banshee 0,1 September 2012,Vaportrap,Vaporwave,"atmospheric, sampling, futuristic, rhythmic, surreal, psychedelic, repetitive, dense","5,812",36,3.28,5AcOa8jiTLbwlBaIIbCjYn
547,Lianne La Havas,Is Your Love Big Enough?,9 July 2012,"Pop Soul, Singer-Songwriter","Neo-Soul, Contemporary Folk","female vocals, passionate, warm, love, soft, mellow, introspective",604,5,3.33,5DpQnQQTsUjVLeQoC4TeoG
548,James Blackshaw,"Love Is the Plan, the Plan Is Death",24 April 2012,American Primitivism,"Chamber Folk, New Age",,284,7,3.35,0Hs9ZPAGmekggdUCj4g6e9
549,THEESatisfaction,awE naturalE,27 March 2012,"Neo-Soul, Alternative R&B, Hip Hop Soul","Psychedelic Soul, Jazz Rap, Experimental Hip Hop, Abstract Hip Hop","atmospheric, psychedelic, meditative, rhythmic, abstract, urban, eclectic, female vocals",772,16,3.31,2u4ykXRl7gl1Ii1gx2EJ7U
550,Mala,Mala in Cuba,10 September 2012,Dubstep,"Cuban Music, Downtempo","urban, dark, warm, summer, dissonant",520,8,3.32,63JzB5Dc2OlRxEPPqIJyP2
551,3 Inches of Blood,Long Live Heavy Metal,26 March 2012,"Heavy Metal, Power Metal",,"male vocals, energetic, war, melodic, epic, triumphant, aggressive, violence",333,10,3.32,5ldQQsIW28OThE2RJsZbkn
552,Moonface with Siinai,Heartbreaking Bravery,17 April 2012,Art Rock,Post-Punk,"atmospheric, passionate, male vocals",387,10,3.33,6KngKiv604KqRI8RGUYrV5
553,P.O.S,We Don't Even Live Here,23 October 2012,Conscious Hip Hop,"Experimental Hip Hop, Industrial Hip Hop, Political Hip Hop","protest, anxious, rebellious, aggressive, male vocals, conscious",356,7,3.32,1CfmZ1vLgQWZePCKsGtG3t
554,Daughn Gibson,All Hell,March 2012,Indietronica,"Alt-Country, Downtempo",introspective,574,15,3.32,
555,Soap&Skin,Narrow,10 February 2012,"Singer-Songwriter, Art Pop, Neoclassical Darkwave","Chamber Pop, Electronic, Post-Industrial, Neoclassical Darkwave","sombre, sad, death, funereal, female vocals, lonely, melancholic, poetic","1,211",21,3.31,1lKDxWrXf5rmg2aO0mOljX
556,Lucy Rose,Like I Used To,24 September 2012,"Indie Folk, Singer-Songwriter",Indie Pop,"mellow, acoustic, female vocals, melodic, bittersweet, peaceful, soft",368,5,3.33,2WYwG9H90bEhcHdyeUdA3h
557,An Autumn for Crippled Children,Only the Ocean Knows,28 September 2012,"Blackgaze, Depressive Black Metal","Atmospheric Black Metal, Depressive Black Metal, Post-Rock","dark, sombre, dense, depressive, sad, melancholic, passionate, melodic",539,8,3.32,15G7Y95GbRaMPVqyDfwGt6
558,Shining,Redefining Darkness,29 October 2012,Black Metal,Progressive Metal,"suicide, progressive, aggressive, male vocals, depressive",521,12,3.31,0sb7sYbWLRPR2Q7XQfK2BU
559,Andrew Bird,Hands of Glory,30 October 2012,"Indie Folk, Singer-Songwriter","Bluegrass, Americana","nocturnal, acoustic, summer, pastoral, male vocals",428,6,3.32,1uuRYaMe2mZiOunYvwlFia
560,Rage,21,24 February 2012,Power Metal,"Thrash Metal, Heavy Metal, Speed Metal","male vocals, melodic, energetic, aggressive",316,7,3.32,5TDmVcE4EpIpaJjcZHz0zr
561,Wrathprayer,The Sun of Moloch: The Sublimation of Sulphur's Essence Which Spawned Death and Life,13 June 2012,"War Metal, Death Metal",,"aggressive, ominous, occult, atmospheric, heavy, dense, male vocals",309,4,3.32,68EyrMs745lzL60cCo3WZn
562,The Great Old Ones,Al Azif,27 April 2012,Atmospheric Black Metal,"Blackgaze, Atmospheric Sludge Metal","male vocals, sombre, melancholic, suspenseful, dense, progressive, ominous, heavy",419,8,3.32,5j95ucp6fWcbCEgfD7TTyd
563,S U R V I V E,S U R V I V E,28 May 2012,"Space Ambient, Synthwave",Progressive Electronic,"space, futuristic, hypnotic, nocturnal, instrumental, mysterious, atmospheric, dark",370,5,3.33,0ckMi3UduuywcZassvOJhf
564,The Birthday Massacre,Hide and Seek,9 October 2012,"Synthpop, Industrial Rock, Darkwave",Gothic Rock,"ethereal, nocturnal, dark, melodic, female vocals, atmospheric, ominous",367,8,3.32,4S4QScGgxRxEbjCENcaaBe
565,Drudkh,Вічний оберт колеса (Eternal Turn of the Wheel),24 February 2012,Atmospheric Black Metal,Pagan Black Metal,"pagan, winter, melancholic, autumn, sombre, atmospheric, passionate, nature",949,22,3.31,34RZzkZ9bTCtwLBAucOETj
566,Piotr Kurek,Edena,15 December 2012,"Progressive Electronic, Folktronica",Post-Minimalism,"atmospheric, sampling, mysterious, psychedelic, forest",304,2,3.33,5gKOjt11i09UkTueA8ZvQK
567,Lee Ranaldo,Between the Times and the Tides,20 March 2012,Alternative Rock,,"melancholic, male vocals",640,21,3.31,336ZioCXTWmzL7dF8YGxPr
568,Yppah,Eighty One,2 April 2012,"Trip Hop, Downtempo, Breakbeat",IDM,"rhythmic, uplifting, atmospheric, ethereal, instrumental",391,6,3.31,2UIU05VdHG9isZKq2ZZygA
569,Oh No,Ohnomite,5 June 2012,"West Coast Hip Hop, Boom Bap",,male vocals,307,12,3.33,72BqLfNl530aKtt9YfT58K
570,The Flashbulb,Opus at the End of Everything,10 February 2012,"IDM, Ambient","Modern Classical, Ambient Techno, Field Recordings, Post-Rock","peaceful, atmospheric, nature, warm, pastoral, ethereal, mellow, rhythmic",366,2,3.32,0LL8x8BifDZdidmSwCLXRJ
571,Rodrigo Campos,Bahia fantástica,2 May 2012,"MPB, Vanguarda paulista","Samba-jazz, Art Rock, Jazz-Rock","lush, warm, existential, surreal, longing, melancholic, psychedelic, poetic",189,3,3.67,4VscbxRQtoXd2TqaQxpBzd
572,Belbury Poly,The Belbury Tales,24 February 2012,"Electronic, Progressive Electronic, Moogsploitation","Library Music, Sound Collage, Space Age Pop","mysterious, atmospheric, surreal, psychedelic, quirky, melodic",392,11,3.32,7gqPK608MXJLwNdxFI9WBk
573,EXITMUSIC,Passage,22 May 2012,Dream Pop,Shoegaze,,329,4,3.31,1PE9k1I5mkQzvLppcv5fLr
574,Wo Fat,The Black Code,2012,Stoner Rock,"Heavy Psych, Jam Band",male vocals,235,3,3.48,0fWU9SHoSy50Kpi775WrLb
575,Scott Kelly / Steve Von Till / Wino,Songs of Townes Van Zandt,12 June 2012,"Americana, Contemporary Folk",,,217,3,3.55,1IlNQ5h5ADdnuP9y2BdD4G
576,Sun Araw & M. Geddes Gengras Meet The Congos,Icon Give Thank,10 April 2012,"Neo-Psychedelia, Ambient Dub","Nyahbinghi, Dub, Roots Reggae","psychedelic, tropical, hypnotic, melodic, atmospheric, warm, religious, male vocals",642,14,3.30,6IliGBWKfo5eS0YM9CADJF
577,The HAARP Machine,Disclosure,16 October 2012,"Progressive Metal, Djent","Technical Death Metal, Metalcore, Southeast Asian Classical Music","anarchism, progressive, political, technical, mysterious, spiritual, meditative, cryptic",315,7,3.30,7fQam1D6DonKRqT8hx9tnU
578,Graham Coxon,A+E,2 April 2012,"Indie Rock, Noise Pop, Experimental Rock",Noise Rock,male vocals,463,15,3.31,2iGomdp6w6tnZ7rVStHCEJ
579,MONO,For My Parents,4 September 2012,Post-Rock,Chamber Music,"instrumental, epic, passionate, melancholic, atmospheric, chamber music",950,16,3.29,6opyD7uglB1PNlT8awZdSW
580,Harakiri for the Sky,Harakiri for the Sky,23 October 2012,Blackgaze,"Atmospheric Black Metal, Depressive Black Metal","melancholic, sad, dark, atmospheric, anxious, passionate, depressive, male vocals",443,1,3.31,4IgBtkvji0wrbZkWd1JiiY
581,Fort Romeau,Kingdoms,6 March 2012,Deep House,"Chicago House, Outsider House","urban, atmospheric, nocturnal, repetitive, instrumental, rhythmic, sampling",497,10,3.31,073y7G58ZFRONbJJSYiwwC
582,Psycroptic,The Inherited Repression,7 February 2012,Technical Death Metal,,"heavy, apocalyptic, technical, aggressive, male vocals",416,9,3.30,7dew5yXoZxE5NTdl7G7X8i
583,Open Mike Eagle,4NML HSPTL,26 June 2012,"West Coast Hip Hop, Abstract Hip Hop",Glitch Hop,"male vocals, rhythmic, introspective, humorous, deadpan, abstract",399,3,3.32,1VGl6SAdVbi0lveecKmdG4
584,Teen Suicide,I Will Be My Own Hell Because There Is a Devil Inside My Body,15 September 2012,"Lo-Fi / Slacker Rock, Midwest Emo","Noise Pop, Bedroom Pop","depressive, lo-fi, melancholic, self-hatred, pessimistic, death, male vocals, lonely","1,992",10,3.27,71tHzp7rtVdHbFdAHX3tz7
585,Eluveitie,Helvetios,10 February 2012,"Melodic Death Metal, Celtic Metal",Celtic Folk Music,"folklore, male vocals, female vocals, energetic, melodic, history, pagan",774,20,3.28,0VyTHUwi4CBS0jrqCQfspx
586,Mariko Goto 後藤まりこ,299792458,25 July 2012,"J-Rock, Alternative Rock","Progressive Pop, Art Punk, Jazz-Rock, Power Pop, Noise Pop","eclectic, female vocals, playful, melodic, passionate, lush, bittersweet, urban",423,6,3.31,2ZU0eeJe6XTyXmGBYtFLgq
587,Daylight Dies,A Frail Becoming,9 October 2012,Death Doom Metal,Melodic Death Metal,"heavy, melodic, atmospheric, sombre, nocturnal, melancholic, passionate",236,4,3.53,0KaWc5luI3nXbqvqKMSHdt
588,Ex Deo,Caligvla,31 August 2012,Melodic Death Metal,Symphonic Metal,"history, heavy, violence, martial, melodic, death, epic, male vocals",285,8,3.38,3yRimepGX5FA21TR6ektC3
589,Tim Hecker & Daniel Lopatin,Instrumental Tourist,20 November 2012,"Ambient, Drone","Glitch, Noise, EAI","instrumental, ethereal, improvisation, atmospheric, surreal, cold, mysterious, psychedelic","1,760",11,3.29,5f9hKx6e6pkvvAB396IwjA
