position,artist,album,release_date,primary_genres,secondary_genres,descriptors,number_ratings,number_reviews,avg_rating,id_spotify
741,Krallice,Loüm,27 October 2017,"Black Metal, Avant-Garde Metal","Progressive Metal, Technical Death Metal, Dissonant Death Metal","raw, heavy, male vocals, dense, complex, technical, aggressive, surreal",427,6,3.24,6Ykm8o5HJ3XygAILXNU0QS
742,MindSpring Memories,The Binary Ocean,11 August 2017,"Vaporwave, Ambient","Drone, New Age","meditative, atmospheric, repetitive, mellow, aquatic, calm, peaceful, ethereal",198,2,3.67,06IBPb5iZGWxCPpDWwPiYe
743,Tove Lo,Blue Lips,17 November 2017,"Electropop, Dance-Pop","Synthpop, Nu-Disco, Alt-Pop, Future Bass, Contemporary R&B","sexual, nocturnal, female vocals, drugs, LGBT, concept album, party, sensual",942,4,3.23,6jggnLM3SdDnjQ3GWmIZ4L
744,Calvin Harris,Funk Wav Bounces Vol. 1,30 June 2017,"Dance-Pop, Nu-Disco","Synth Funk, Pop Rap, Contemporary R&B, Disco Rap","summer, party, playful, warm, tropical, mellow, female vocals, hedonistic","3,021",23,3.22,2HaqChIDc5go3qxVunBDK0
745,Wolf Parade,Cry Cry Cry,6 October 2017,Indie Rock,"Post-Punk Revival, Synthpop","male vocals, energetic, melodic",681,5,3.24,3VKENXa9sqYZPQ3LZzMACA
746,Sarah Davachi,All My Circles Run,10 March 2017,"Drone, Ambient",Electroacoustic,"minimalistic, peaceful, meditative, hypnotic, melancholic, atmospheric, instrumental, repetitive",383,2,3.25,4xHwAcx1rGRrmXJ19K7v6l
747,Manilla Road,To Kill a King,30 June 2017,Heavy Metal,"Traditional Doom Metal, Progressive Metal, US Power Metal",male vocals,268,5,3.28,
748,Chuck Johnson,Balsams,2 June 2017,Ambient,"Drone, Americana","atmospheric, ethereal, calm, meditative",226,7,3.40,2rWkvguXepRyMmxIe8Brx3
749,Félicia Atkinson,Hand in Hand,4 May 2017,"Electroacoustic, Ambient, Spoken Word",Drone,"avant-garde, atmospheric, futuristic, surreal, female vocals, abstract, calm, introspective",524,3,3.24,68b86YrZTKFBBSEEtldxQx
750,Danger Incorporated,Birds Fly By Night,20 October 2017,Alternative R&B,"Future Bass, Cloud Rap, Pop Rap, Synthpop","mellow, male vocals, melodic, atmospheric, nocturnal, sparse",327,,3.22,3Nq2hNWXgQ6hxa3xqUr9YZ
751,Nai Palm,Needle Paw,20 October 2017,Neo-Soul,"Art Pop, Soul Jazz","female vocals, abstract, calm, complex, acoustic, peaceful",270,4,3.31,4b6uW0x09FkRSqadcioB1u
752,DEAFCULT,AURAS,30 June 2017,Shoegaze,Dream Pop,"warm, ethereal, female vocals, male vocals, Wall of Sound",257,6,3.34,4UFypkjsIrF88ULS3tezcq
753,Bitchin Bajas,Bajas Fresh,17 November 2017,"Progressive Electronic, Ambient","Space Ambient, Berlin School, Drone","calm, warm, psychedelic, peaceful, progressive, atmospheric, instrumental",211,5,3.50,6vkuv2BjRoCP2nnJSywkiQ
754,The Big Moon,Love in the 4th Dimension,7 April 2017,"Indie Rock, Alternative Rock",Noise Pop,female vocals,282,5,3.26,6A3pxUItYNmraeFxuRsCqs
755,Altarage,Endinghent,13 October 2017,"Death Metal, Black Metal",Sludge Metal,"ominous, heavy, aggressive, dark, dissonant",263,1,3.31,21yN7xefEVDyGepe3mDveK
756,Rozwell Kid,Precious Art,23 June 2017,"Power Pop, Alternative Rock","Pop Punk, Indie Rock",male vocals,287,8,3.25,2QY4sle3l7a7RFWCBzltkf
757,The New Pornographers,Whiteout Conditions,7 April 2017,"Power Pop, Indie Pop","Synthpop, Indie Rock","male vocals, female vocals, melodic, energetic",857,13,3.23,7gSLfnSUAxJRMXhWsz9MYS
758,Krolok,Flying Above Ancient Ruins,29 April 2017,Black Metal,Atmospheric Black Metal,"rhythmic, male vocals",206,2,3.54,1OImKRwk3wRqYPIVWjgx4R
759,Lou the Human,Humaniac,13 October 2017,"East Coast Hip Hop, Horrorcore, Hardcore Hip Hop","Abstract Hip Hop, Horrorcore","cold, vulgar, dark, aggressive, boastful, humorous, drugs, sexual",546,7,3.22,71LzLQGcM27f5n0tzJgkMx
760,nthng,It Never Ends,24 February 2017,Dub Techno,"Outsider House, Ambient Techno, Minimal Techno, Tech House, Ambient","rhythmic, repetitive, atmospheric, eclectic, cold",378,2,3.24,3iPGbahkirbgAlXIskOPu0
761,Moonchild,Voyager,26 May 2017,"Neo-Soul, Downtempo","Nu Jazz, Jazz Pop","love, melodic, rhythmic, introspective, female vocals, longing, warm, soothing",301,2,3.24,1kgrAx9jnV1aVz6YGWmeNZ
762,Eliane Radigue,Occam Ocean 1,October 2017,"Drone, Modern Classical",,"instrumental, hypnotic, minimalistic, sparse, ominous, ethereal, aquatic",231,3,3.51,7zNE0uMqLO0R87ymrUjvFN
763,Molly Burch,Please Be Mine,17 February 2017,Singer-Songwriter,"Alt-Country, Indie Folk, Country Pop","romantic, warm, female vocals, melancholic, lonely, bittersweet, passionate, breakup",405,3,3.24,4nxehYQ0JZ78h1n6ATcYFj
764,Actress,AZD,14 April 2017,Microhouse,"Bleep Techno, Outsider House, Progressive Electronic","repetitive, atmospheric, urban, lo-fi, instrumental, rhythmic, sampling, nocturnal","1,809",12,3.21,7BgZb2snTbs5xpRHlQ8VYt
765,Boris,Dear,12 July 2017,"Sludge Metal, Post-Metal","Stoner Metal, Drone Metal, Atmospheric Sludge Metal, Post-Rock","noisy, atmospheric, dark, heavy, male vocals, sombre, depressive, raw","1,729",10,3.22,3DCuSislw0Fstw3mb6VvbD
766,Frank Carter & The Rattlesnakes,Modern Ruin,20 January 2017,Alternative Rock,Post-Hardcore,"male vocals, melodic, energetic, passionate, melancholic, optimistic",374,5,3.24,50kEeuhjaYhaYPge6pXlG8
767,Wand,Plum,22 September 2017,"Psychedelic Rock, Indie Rock",Psychedelic Pop,"mellow, calm, peaceful, atmospheric, psychedelic",318,1,3.24,3EJeylzJRJktJDtx1kJozj
768,Blut aus Nord,Deus salutis meæ,20 October 2017,Black Metal,"Industrial Metal, Dark Ambient, Atmospheric Black Metal","occult, ominous, atmospheric, male vocals, dissonant, mechanical, heavy, infernal",723,9,3.22,3BrfgSK2ajxuGn46V1qWyn
769,Lil Supa,SERIO,3 February 2017,"Jazz Rap, Latin Rap, Drumless",Conscious Hip Hop,"serious, spiritual, philosophical, urban, conscious, nocturnal, triumphant, introspective",238,3,3.58,2X9j2nmYKd8I4RGcShnlgC
770,Ulrika Spacek,Modern English Decoration,2 June 2017,"Neo-Psychedelia, Indie Rock","Noise Rock, Post-Punk","male vocals, lethargic, repetitive, noisy, rhythmic, atmospheric, warm, anxious",276,2,3.25,4P5B6hMF3QavOLvYPfvqRQ
771,Awa Poulo,Poulo Warali,20 January 2017,"Fula Music, West African Music",,"female vocals, acoustic, passionate, melodic",248,,3.32,7GCFHibVw2VIB0jnH68uTi
772,Samael,Hegemony,13 October 2017,Industrial Metal,Symphonic Black Metal,"male vocals, rhythmic, martial, heavy, energetic, futuristic, aggressive",290,4,3.24,0i4Abw2QfBJiOqChgpCrW5
773,Chastity Belt,I Used to Spend So Much Time Alone,2 June 2017,"Indie Rock, Post-Punk","Jangle Pop, Slowcore","female vocals, apathetic, deadpan, calm, serious, sentimental",563,6,3.22,46g4HUusr4kHhybngi1deB
774,Moon Duo,Occult Architecture Vol. 1,3 February 2017,"Psychedelic Rock, Neo-Psychedelia","Space Rock, Krautrock","psychedelic, male vocals",550,5,3.23,4AlRpwAsVlD0fuDnt9i3XD
775,Onra,Chinoiseries Pt. 3,10 March 2017,Instrumental Hip Hop,,,287,4,3.23,6NNmWNZOVcZnUEjIqTzJiC
776,Methyl Ethel,Everything Is Forgotten,3 March 2017,"Psychedelic Pop, Neo-Psychedelia, Art Pop","Dream Pop, Indie Pop, Art Pop","androgynous vocals, nocturnal, psychedelic, cryptic, melodic, mysterious",345,3,3.23,3ioiMlKjODrUqRJYYsbwFe
777,Dool,"Here Now, There Then",17 February 2017,Psychedelic Rock,Gothic Rock,"female vocals, mythology, dark, occult, melodic, psychedelic, atmospheric, heavy",225,2,3.41,79hKLSzj6n2X08jxHqICYR
778,Brothers of Metal,Prophecy of Ragnarök,1 April 2017,Power Metal,"Symphonic Metal, Folk Metal, Heavy Metal","male vocals, female vocals, epic, mythology, melodic, humorous",221,14,3.43,3hkZ5FWUJ23YKAMotqbTm0
779,Spinvis,Trein vuur dageraad,28 April 2017,"Singer-Songwriter, Chamber Pop, Nederpop","Indie Pop, Synthpop, Kleinkunst","male vocals, poetic, cryptic, melodic",219,1,3.47,70rci1i16OTEbUJ6emDSpo
780,Geotic,Abysma,31 March 2017,Microhouse,"Downtempo, Ambient","mellow, repetitive, calm, ethereal, male vocals, warm, peaceful, soothing",418,3,3.22,4EJX0zVSDXQaeQHL21ekHv
781,King Woman,Created in the Image of Suffering,24 February 2017,"Doom Metal, Atmospheric Sludge Metal, Post-Metal",Drone Metal,"female vocals, atmospheric, occult, melancholic, ethereal, heavy, introspective, sombre",760,7,3.20,3Hfzq8ppZoC0pkwTuEMF4g
782,Emel,Ensen,24 February 2017,"Arabic Pop, Art Pop","Synthpop, Glitch Pop, Pop Raï, Ambient Pop, Progressive Pop","female vocals, protest, calm, melancholic, dark",265,2,3.28,2zzvAsu6OTv8ECLy51tVCL
783,Visible Cloaks,Reassemblage,17 February 2017,"Ambient, Progressive Electronic","New Age, Glitch, Sequencer & Tracker, Utopian Virtual","generative music, surreal, abstract, instrumental, mellow, futuristic, aquatic, meditative","1,305",11,3.21,6si8jpNmxbNqbgBKwtI4dN
784,Origin,Unparalleled Universe,30 June 2017,Technical Death Metal,Brutal Death Metal,"technical, aggressive, heavy, space, male vocals",325,,3.22,29WVsUTV9WbciqHkRiCYZM
785,Nothing More,The Stories We Tell Ourselves,15 September 2017,Alternative Rock,"Alternative Metal, Hard Rock, Post-Hardcore, Industrial Rock","energetic, anthemic, melodic, bittersweet, passionate, aggressive, male vocals, love",290,4,3.26,4tEmy5QxiF1b65HxuGnkco
786,Dance With the Dead,B-Sides: Volume 1,21 January 2017,"Synthwave, Darksynth","Heavy Metal, Cyber Metal, Horror Synth","rhythmic, melodic",239,1,3.38,1NhAWLxOl4dD4WMs56VvsI
787,Wanderwelle,Lost in a Sea of Trees,17 July 2017,"Dub Techno, Ambient, Ambient Dub",Ambient Techno,"atmospheric, mysterious, ethereal, forest, hypnotic, soothing, instrumental, nocturnal",222,3,3.43,
788,Future Islands,The Far Field,7 April 2017,"Synthpop, Alternative Rock","New Wave, Alternative Dance, Indietronica","passionate, male vocals, melodic, bittersweet, energetic, warm, sentimental, lush","1,536",20,3.20,5fhDKNsP4aDsSLjd4JLXrz
789,Brian Jonestown Massacre,Don't Get Lost,24 February 2017,Neo-Psychedelia,"Krautrock, Post-Punk Revival, Psychedelic Rock","hypnotic, nocturnal, existential, rebellious, psychedelic, ominous, suspenseful, male vocals",367,4,3.23,0tPO0CqzNkqeKwSlErMjzo
790,Guided by Voices,How Do You Spell Heaven,11 August 2017,"Indie Rock, Power Pop",,"melodic, male vocals, energetic",360,8,3.22,2Svl3ADrMo6Rv3rWA8V87B
791,Dödsrit,Dödsrit,13 October 2017,"Black Metal, Blackened Crust",,"aggressive, atmospheric, passionate, triumphant, male vocals, anarchism, energetic",218,1,3.46,5c0kwayGgvhXcG7kUXzed7
792,Violet Cold,Anomie,1 March 2017,Blackgaze,Post-Rock,"atmospheric, male vocals, cold, melancholic, epic, passionate, dense, uplifting",554,2,3.20,58VkYUmTfWXFfpPJB5U3q2
793,Cigarettes After Sex,Cigarettes After Sex,9 June 2017,"Dream Pop, Slowcore",Ambient Pop,"ethereal, romantic, sexual, androgynous vocals, love, atmospheric, lush, soothing","4,044",47,3.16,5bP82ZIls6rzhpf5Qu6AzC
794,Hoops,Routines,5 May 2017,"Indie Pop, Lo-Fi / Slacker Rock, Bedroom Pop","Hypnagogic Pop, Jangle Pop, Dream Pop","lo-fi, male vocals, lethargic",609,3,3.22,60Z1NWmapWQBmNNtyN9DbE
795,Nídia,"Nídia é má, Nídia é fudida",30 June 2017,"Batida, Kizomba","Funk carioca, Tarraxinha","rhythmic, sampling, playful, repetitive, optimistic",380,1,3.21,3Lirpp3wYW5mYlEawXDNa1
796,Barock Project,Detachment,20 March 2017,Progressive Rock,Neo-Prog,"playful, mellow, male vocals, energetic, progressive",207,3,3.45,78PyXolifB07yIrAcgW3Pf
797,Ama Divers,Shadow Seeking Sun,8 August 2017,"Ambient Pop, Drone",Field Recordings,"female vocals, lush, dense, hypnotic, psychedelic, atmospheric, ethereal, repetitive",205,1,3.50,
798,Oliver Houston,Whatever Works,23 January 2017,Midwest Emo,Math Rock,"passionate, male vocals, melodic, energetic, technical, melancholic, warm",333,4,3.22,5NZwUMDhMwEl9bXpZJTrMb
799,Margo Price,All American Made,20 October 2017,"Contemporary Country, Neo-Traditionalist Country","Honky Tonk, Americana","female vocals, political, bittersweet, conscious, autumn, lonely, pastoral",309,7,3.21,5XbPhu08VoGqOT06oLpHhN
800,Songhoy Blues,Résistance,16 June 2017,"Afro-Rock, Songhai Music","Tishoumaren, Funk Rock","melodic, uplifting, rhythmic, male vocals, warm",224,2,3.36,4Ihzwun58CM5vmphpBngFG
801,Horisont,About Time,3 February 2017,Hard Rock,Heavy Psych,"energetic, male vocals",230,3,3.41,19V65g2ULvNcjb3R5eMxxh
802,Causa Sui,Vibraciones doradas,17 November 2017,"Psychedelic Rock, Stoner Rock",Space Rock,"psychedelic, instrumental, desert, progressive",190,2,3.53,1m5TE9wAnq23iYCHRpGQml
803,Destroyer,ken,20 October 2017,"Art Pop, Synthpop","Sophisti-Pop, Indie Pop","poetic, atmospheric, bittersweet, male vocals, existential, sarcastic, lush","1,457",10,3.20,2wP7AIRFaugRzowLSIcJDn
804,Karen Gwyer,Rembo,30 June 2017,"Tech House, Wonky Techno","Minimal Techno, IDM","hypnotic, rhythmic, futuristic, nocturnal, urban",304,2,3.23,5TZtW33y2Ii1PEdhdr7XGz
805,Julie Byrne,Not Even Happiness,27 January 2017,"Contemporary Folk, Singer-Songwriter","Ambient Pop, Indie Folk","calm, introspective, female vocals, peaceful, nature, warm, soothing, sparse","1,687",21,3.20,1fA7zjpDoE4aBNSgGQ7dVa
806,EMA,Exile in the Outer Ring,25 August 2017,"Noise Rock, Art Rock","Art Pop, Noise Pop, Post-Industrial, Dream Pop","melancholic, violence, female vocals, noisy",404,3,3.21,6ppqMZuKm5zppDWCVV77EJ
807,Laster,Ons vrije fatum,9 January 2017,"Atmospheric Black Metal, Blackgaze","Post-Punk, Blackgaze","atmospheric, male vocals, dark, sad",381,4,3.22,2b5Y0AXgQc3xeINa2V1f1G
808,Hour of Penance,Cast the First Stone,27 January 2017,Technical Death Metal,Brutal Death Metal,"technical, anti-religious, male vocals, misanthropic, energetic, aggressive, dense, heavy",363,3,3.22,5fA4RJTm77CvIVTR4F1KMy
809,Joshua Sabin,Terminus Drift,17 February 2017,"Ambient, Musique concrète, Post-Industrial",Drone,"cold, atmospheric, dark, existential, introspective, alienation, ethereal, instrumental",303,1,3.22,
810,Sylvan Esso,What Now,28 April 2017,"Electropop, Indietronica",Glitch Pop,"female vocals, rhythmic, party, uplifting, abstract, quirky, mellow",689,6,3.21,1BJMCEXQ7JmuVlJ6cYbe3x
811,Ana_thema,The Optimist,9 June 2017,Art Rock,"Electronic, Post-Rock","atmospheric, female vocals, male vocals, eclectic, epic, concept album, passionate, melancholic","1,244",18,3.19,2MXZ5iBdwsSzzlZszRZoTY
812,goreshit,Goretrance X,2 October 2017,"Mashcore, Happy Hardcore","Gabber, Speedcore, Nightcore","rhythmic, playful, mashup, energetic, sampling, happy, chaotic, female vocals",246,1,3.44,1knjoA75piDgd7TDvFwGKD
813,Elbow,Little Fictions,3 February 2017,"Art Pop, Indie Rock","Chamber Pop, Indie Pop, Art Rock","sparse, rhythmic, melancholic, male vocals, optimistic, melodic, love, uplifting",947,17,3.20,3JBcy1jeubU36iwlOJ5dry
814,Succumb,Succumb,5 May 2017,Death Metal,"Black Metal, Mathcore, Dissonant Death Metal","manic, female vocals, heavy, dark, chaotic, aggressive, energetic, technical",435,2,3.21,1rVN0ivyBmCfg74LTJl9QH
815,The Bats,The Deep Set,27 January 2017,"Jangle Pop, Dunedin Sound",,"melodic, bittersweet, male vocals",277,4,3.21,0zsZxdKAaSoNJMgkZSqpOZ
816,Great Grandpa,Plastic Cough,7 July 2017,"Noise Pop, Indie Rock","Grunge, Power Pop","anxious, quirky, manic, lo-fi, raw, sarcastic, female vocals",247,5,3.34,1OTGggyrOh7J6gLM0kzoNf
817,Cherry Glazerr,Apocalipstick,20 January 2017,"Indie Rock, Noise Pop","Indie Pop, Psychedelic Rock, Riot Grrrl","noisy, female vocals",731,8,3.20,7N2DFqOrhz7yo5yKKPgL4q
818,Tori Amos,Native Invader,8 September 2017,"Art Pop, Singer-Songwriter","Pop Rock, Chamber Pop","female vocals, atmospheric, lush, soft, melodic, uncommon time signatures, ethereal",487,6,3.21,79ZYYTpqesBlTe4hrWiO8b
819,Soulwax,From Deewee,24 March 2017,Synthpop,"Progressive Electronic, Alternative Dance","mechanical, melodic, male vocals, existential",346,7,3.21,0ixwdleroFAl7fWqYZaSsA
820,DJ Smokey,Positive Squad the Soundtrack Vol. 1,15 June 2017,Phonk,"Memphis Rap, Cloud Rap","sampling, playful, drugs, repetitive, crime, ominous, rhythmic, psychedelic",198,3,3.61,2Qp8QtNBCmCtNSeyZy3QMH
821,"Sufjan Stevens, Nico Muhly, Bryce Dessner & James McAlister",Planetarium,9 June 2017,"Art Pop, Indietronica, Ambient Pop","Chamber Pop, Ambient, Space Ambient","space, concept album, male vocals, atmospheric, futuristic, ethereal, melodic, mysterious","3,123",21,3.18,0msgMFYRkWX6HixjvGOQHJ
822,Satyricon,Deep Calleth Upon Deep,22 September 2017,"Black Metal, Black 'n' Roll",Melodic Black Metal,"melodic, occult, male vocals, energetic",658,13,3.19,3xguVoioTEG1pymeBL0oV3
823,Peter Perrett,How the West Was Won,30 June 2017,"Indie Rock, Singer-Songwriter",,"melodic, male vocals",193,7,3.46,6mhtDkhRpfFvGPKx3PtTbP
824,Perverted Ceremony,Sabbat of Behezaël,18 February 2017,"Black Metal, Death Metal",,"raw, dark, dissonant, heavy, occult, lo-fi",224,2,3.48,nuclearwarnowproductio
825,IC3PEAK,Сладкая жизнь,7 November 2017,Witch House,"Industrial Hip Hop, Art Pop, Trap, Trap Metal, Glitch Pop","female vocals, ominous, dark, mysterious, cold, noisy, anxious, ethereal",679,1,3.17,1x5XZhwID74j0tqkcU6hCy
826,Talib Kweli,Radio Silence,17 November 2017,"East Coast Hip Hop, Conscious Hip Hop","Jazz Rap, Political Hip Hop","political, rhythmic, conscious, warm, male vocals, introspective, passionate",328,2,3.21,7C82GwudARaV8PrNPia8AV
827,Novembers Doom,Hamartia,14 April 2017,"Doom Metal, Gothic Metal",Death Doom Metal,"dark, melancholic, pessimistic, male vocals, sad, heavy, occult",261,3,3.28,0FpI1CJs7fzPJqQgCUAGah
828,かめりあ feat. ななひら,ふぉーす！ (Force!),29 December 2017,"Denpa, J-Pop","Happy Hardcore, Future Bass, Complextro","happy, manic, female vocals, quirky, eclectic, passionate, melodic, playful",226,1,3.52,3VtFcRYQ8cnf8WhuZiUrCU
829,Freddie Gibbs,You Only Live 2wice,31 March 2017,"Gangsta Rap, Trap",Cloud Rap,"sombre, lush, introspective, drugs, crime, boastful, male vocals, urban","2,966",18,3.18,2LCCg172ZNVAA9aFH2EPst
830,DJ Sports,Modern Species,13 June 2017,"Ambient House, Deep House","Jungle, Outsider House, Breakbeat","rhythmic, summer, mellow, tribal, uplifting, ethereal, sampling, instrumental",339,2,3.21,4sZvkjrogy7HbQ0M5CNCEL
831,Alice Cooper,Paranormal,28 July 2017,Hard Rock,"Glam Rock, Garage Rock","male vocals, energetic, melodic, humorous, eclectic, paranormal, sarcastic",532,12,3.19,3P2p1wEaLrAeuainTWeq7e
832,UnoTheActivist,Live.Shyne.Die,26 September 2017,"Trap, Southern Hip Hop, Plugg",Cloud Rap,"crime, atmospheric, drugs, ethereal, boastful, male vocals",378,2,3.20,1lujGZhn4jdiIFrdUTSDso
833,Vallenfyre,Fear Those Who Fear Him,2 June 2017,Death Metal,"Crust Punk, Death Doom Metal","angry, male vocals, aggressive, heavy, dark, death, misanthropic, nihilistic",247,3,3.32,
834,Puzzle,Tighten the Reins,1 August 2017,Hypnagogic Pop,"Abstract Hip Hop, Experimental Hip Hop, Chillwave","male vocals, abstract, quirky, eclectic, psychedelic, mellow, lethargic, breakup",277,1,3.35,3YVuvqsbyMZhBArcSbyMRt
835,Lawrence English,Cruel Optimism,17 February 2017,"Ambient, Drone",,"dense, instrumental, ominous, sombre, hypnotic",491,1,3.20,4y372QHtXp8aJCV7M4YkBv
836,Omar Souleyman عمر سليمان,"To Syria, With Love",2 June 2017,Dabke,Mahraganat,"energetic, desert, rhythmic, melodic, party, male vocals, tribal",392,1,3.20,70s6PbgBPhXEMMTPh5oKvR
837,Shortparis,Пасха,15 March 2017,Coldwave,"Art Pop, Synth Punk, Electro-Industrial","male vocals, mysterious, dark",329,3,3.15,5q8w0mUBDezpY07wE1T6Bj
838,Jen Cloher,Jen Cloher,11 August 2017,"Indie Rock, Singer-Songwriter, Lo-Fi / Slacker Rock",Jangle Pop,"LGBT, lo-fi, female vocals, melodic",220,4,3.42,6bvwECvpunGyazOYG0PFB8
839,SPELLLING,Pantheon of Me,9 September 2017,"Ethereal Wave, Art Pop, Ambient Pop","Post-Industrial, Alternative R&B, Minimal Synth, Neofolk","female vocals, atmospheric, surreal, eclectic, dark, sparse, nocturnal, mysterious",435,2,3.20,1vacvT9cA3gL5b3j2Cv1la
840,The Babe Rainbow,The Babe Rainbow,2 June 2017,"Psychedelic Pop, Neo-Psychedelia","Psychedelic Folk, Sunshine Pop, Boogie","love, melodic, quirky, psychedelic, mellow, optimistic, male vocals, lo-fi",389,3,3.20,00GehbJmK8o4hKhm90SR7o
841,Daymé Arocena,Cubafonía,10 March 2017,Songo,"Contemporary R&B, Vocal Jazz, Latin Funk, Afro-Cuban Jazz, Rumba cubana","female vocals, warm, playful, rhythmic, improvisation, lush, tropical, party",227,,3.39,0PFDg54yooHoFRXXuWzELb
842,Hand Habits,Wildly Idle (Humble Before the Void),10 February 2017,"Indie Folk, Singer-Songwriter","Dream Pop, Indie Pop","lo-fi, introspective, mellow, psychedelic, atmospheric, lethargic, female vocals",265,4,3.25,6U8MP9A9MF2fTdFRf0RTr1
843,Hauschka,What If,31 March 2017,"Post-Minimalism, Modern Classical",Electroacoustic,"repetitive, rhythmic",227,2,3.38,6YAluPsAWDZ6rvwwNDyFsV
844,Luna Луна,Остров свободы,17 November 2017,"Synthpop, Electropop","Outsider House, Dance-Pop, Trip Hop","love, lonely, breakup, romantic, bittersweet, melancholic, sensual, introspective",241,1,3.38,1uP0toI3SP0KevJ9C8ydtA
845,Mark Eitzel,Hey Mr Ferryman,27 January 2017,Singer-Songwriter,"Indie Folk, Folk Rock","male vocals, lush, melodic",300,2,3.19,53kAh5L9h1fVuiC9G0SIOT
846,Avey Tare,Eucalyptus,21 July 2017,"Psychedelic Folk, Neo-Psychedelia","Electroacoustic, Freak Folk, Nature Recordings","psychedelic, atmospheric, mysterious, hypnotic, calm, male vocals, meditative, introspective","1,423",20,3.17,5584OSrqEmeqwfKfoWTiT3
847,The Courtneys,II,17 February 2017,"Indie Rock, Indie Pop",Power Pop,female vocals,423,6,3.20,6wa0FHraq8X7wslGhf3Ki4
848,Memoriam,For the Fallen,24 March 2017,Death Metal,,"energetic, aggressive, death, war, male vocals, heavy, angry",290,9,3.19,5Tx9dDS6Ck2rWzJ0dIkvE2
849,British Sea Power,Let the Dancers Inherit the Party,31 March 2017,Indie Rock,"Indie Pop, Post-Punk Revival, Dream Pop, Jangle Pop",male vocals,388,8,3.19,7K6DvzXOv8yspUrnduG9Hp
850,Lindsey Buckingham Christine McVie,Lindsey Buckingham Christine McVie,9 June 2017,Pop Rock,,"female vocals, male vocals, warm, optimistic, soft",273,15,3.19,0hV5tUdhxoe9ul2YVqco6b
851,Cannibal Corpse,Red Before Black,3 November 2017,Death Metal,,"male vocals, violence, death, aggressive, angry, heavy, infernal, dark","1,016",9,3.16,2Ecgc9nNxJpXd3gboFPbvz
852,Rose Elinor Dougall,Stellular,20 January 2017,Indie Pop,"Neo-Psychedelia, Dream Pop, New Wave, Synthpop","spring, female vocals, psychedelic, summer, atmospheric, bittersweet, mellow, ethereal",488,10,3.19,1tKzlThkuK8oGyOhTqFbIn
853,Tim Bernardes,Recomeçar,26 September 2017,"Chamber Pop, Singer-Songwriter, Chamber Folk","MPB, Chamber Folk","introspective, melancholic, bittersweet, orchestral, soft, lush, sad, breakup",357,7,3.14,5MCqEdFGL3K7ZZavFcJdhb
854,MUNA,About U,3 February 2017,Synthpop,"Pop Rock, Dance-Pop","bittersweet, melodic, atmospheric, melancholic, female vocals, dark, dense, LGBT",305,1,3.19,0mfj2MrZptbPw7K5Wo4ikY
855,Los Espíritus,Agua ardiente,1 May 2017,"Psychedelic Rock, Blues Rock","Acid Rock, Garage Rock","psychedelic, conscious, male vocals, urban, political, mellow, alienation",208,4,3.49,1U8NdMusp31P2BG59J1CEL
856,The Feelies,In Between,24 February 2017,"Jangle Pop, Indie Pop",,"introspective, male vocals, mellow, repetitive",559,6,3.18,3L8hUfol7kKt0W34h44cER
857,Willie Nelson,God's Problem Child,28 April 2017,"Country, Progressive Country",Outlaw Country,"lonely, longing, melancholic, warm, sentimental, calm",245,2,3.32,1wzKjL078JEEv3weMFOGa7
858,Psudoku,Deep Space Psudokument,24 April 2017,"Brutal Prog, Grindcore","Mathcore, Cybergrind, Jazz Fusion, Avant-Garde Metal","technical, chaotic, complex, uncommon time signatures, space, noisy, aggressive, manic",233,2,3.37,3YIWBdHXosvKLl7ByvFHJH
859,Little Kid,Sun Milk,25 August 2017,"Slowcore, Indie Rock",Lo-Fi / Slacker Rock,,182,4,3.57,0U3qSangpeO08gzoNfxd4N
860,Courtney Barnett & Kurt Vile,Lotta Sea Lice,13 October 2017,"Folk Rock, Indie Rock","Alt-Country, Indie Folk","warm, male vocals, female vocals, calm, happy, melodic, peaceful, mellow","2,293",19,3.17,3gvo4nvimDdqA9c3y7Bptc
861,Chepang,Dadhelo: A Tale of Wildfire,3 November 2017,Grindcore,,"dense, aggressive, angry, male vocals, heavy, chaotic, political",206,,3.45,5TJWC4tZb7IE1xd0zTiimT
862,Aversions Crown,Xenocide,20 January 2017,Deathcore,Technical Death Metal,"heavy, science fiction, aggressive, male vocals, apocalyptic, technical, misanthropic, war",300,3,3.18,7w0lQaCuxYrbZMzzGJ0LOX
863,Snoh Aalegra,Feels,20 October 2017,Neo-Soul,"Contemporary R&B, Trip Hop, Pop Soul, Sophisti-Pop","lonely, introspective, sensual, mellow, female vocals, existential, sexual, romantic",293,1,3.24,4FKCroUOb0VCWrU7ClYtWR
864,Biesy,Noc lekkich obyczajów,9 September 2017,Black Metal,Progressive Metal,"dissonant, urban, heavy, nocturnal, pessimistic, vulgar, dark, ominous",234,1,3.39,7rDrppS2ZmL3xkijccGc5e
865,Buy Muy Drugs,Buy Muy Drugs,15 September 2017,"Experimental Hip Hop, Industrial Hip Hop, Hardcore Hip Hop","Glitch Hop, Grime, Wonky, Afro House","abstract, sampling, raw, hedonistic, crime, anxious, concept album, drugs",334,2,3.18,0e6pZjzNUd30dDq1SPGrc4
866,Dad Thighs,The Ghosts That I Fear,14 February 2017,"Midwest Emo, Post-Hardcore","Spoken Word, Screamo","self-hatred, melancholic, male vocals, female vocals, depressive, lonely",246,5,3.29,1R9DnGCgw29sPIXmOkT6ok
