position,artist,album,release_date,primary_genres,secondary_genres,descriptors,number_ratings,number_reviews,avg_rating,id_spotify
213,Dean Blunt,The Redeemer,1 May 2013,Art Pop,"Sound Collage, Hypnagogic Pop, Alternative R&B, Chamber Pop, New Age","breakup, sampling, melancholic, lonely, minimalistic, cryptic, sparse, cold","3,666",24,3.47,6MaTUVET7CJJDsX2JncbjW
214,Tusen år under jord,Sorgsendömet Fobos,March 2013,"Tape Music, Dark Ambient","Dungeon Synth, Ambient","sombre, mysterious, medieval, lo-fi, sampling, atmospheric, dark, ominous",389,3,3.51,4d7sAomUGItKkP6Fhre1OS
215,Lady Lamb the Beekeeper,Ripely Pine,19 February 2013,Singer-Songwriter,"Indie Rock, Indie Folk, Alt-Country","triumphant, rhythmic, longing, forest, melancholic, acoustic, breakup, poetic",361,10,3.50,0f0Owyducr559mI43AW8Mt
216,Celeste,Animale(s),22 November 2013,"Sludge Metal, Post-Hardcore","Black Metal, Atmospheric Sludge Metal, Screamo","heavy, passionate, aggressive, depressive, misanthropic, male vocals, angry, nihilistic",694,8,3.50,5nUpEUdNIf7iAJtPJJ5v0a
217,Death Angel,The Dream Calls for Blood,11 October 2013,Thrash Metal,,"aggressive, energetic, violence, male vocals, heavy",658,15,3.50,6FSzptJkYevusDpBWYdbNm
218,Machinedrum,Vapor City,23 September 2013,"Footwork, UK Bass","Future Garage, Jungle, Footwork Jungle, UK Bass","atmospheric, urban, dark, dense, nocturnal, lush, complex, rhythmic","1,535",13,3.49,52sjzzH6KtuhXi1jEc3LVx
219,Days n' Daze,Rogue Taxidermy,24 August 2013,Folk Punk,"Anarcho-Punk, Crust Punk, Ska Punk, Jug Band","anarchism, acoustic, male vocals, female vocals, misanthropic, rebellious, nihilistic, manic",569,5,3.48,330b5MZdlUJcPOkei9G4KM
220,Lindsheaven Virtual Plaza,NTSC Memories,13 July 2013,Vaporwave,"Downtempo, Ambient, Trip Hop","instrumental, lo-fi, sampling, nocturnal, mellow, atmospheric, dense, calm",323,5,3.52,1RePd8mAbD303gQyLPOjcq
221,Electrocutica,Piece of Cipher +,22 May 2013,"Art Pop, J-Pop","Glitch Pop, IDM, Progressive Rock, Breakbeat, Indietronica","avant-garde, female vocals, complex, melancholic, melodic, progressive, mechanical, cold",266,2,3.76,7v099954cksxxPYibDvfji
222,La Femme,Psycho Tropical Berlin,8 April 2013,"Synthpop, French Pop","Neo-Psychedelia, New Wave, Surf Rock, Indie Surf, Yé-yé","female vocals, psychedelic, energetic, male vocals, summer, rhythmic, eclectic, mysterious","1,762",5,3.49,7ExUxli1vAsXcgijfi2Abr
223,Psicomagia,Psicomagia,23 September 2013,"Progressive Rock, Jazz Fusion, Space Rock","Psychedelic Rock, Jam Band","improvisation, manic, chaotic, psychedelic, energetic, progressive",264,6,3.57,0NGZ8Y1SeOijBm3cWUAFEm
224,Kadavar,Abra Kadavar,12 April 2013,"Stoner Rock, Hard Rock",Heavy Psych,"male vocals, heavy, raw, psychedelic",775,16,3.49,1qJM6FvYlq4WwsbDqqkYxb
225,Witherscape,The Inheritance,29 July 2013,Progressive Metal,"Death Metal, Progressive Rock, Heavy Metal","heavy, melodic, sombre, passionate",475,14,3.49,4SWKv65lQE0hRyscpz2Xuw
226,Tal National,Kaani,9 September 2013,Afro-Funk,"Tishoumaren, Fuji, Songhai Music","energetic, warm, rhythmic",387,8,3.51,4inWk8VBnEYMFcQ2U2ZNH8
227,Adrian Rew,Slot Machine Music,July 2013,Field Recordings,Sound Collage,"hypnotic, lush, atmospheric, mechanical, surreal, ethereal, psychedelic, dense",294,5,3.51,
228,Protest the Hero,Volition,29 October 2013,Progressive Metal,Melodic Metalcore,"political, melodic, male vocals, technical, progressive, rebellious, energetic, uncommon time signatures","1,712",30,3.45,4tBF36exZUWUcDwluyHKcV
229,Sturgill Simpson,High Top Mountain,11 June 2013,Outlaw Country,Singer-Songwriter,"male vocals, melodic, pastoral",526,5,3.50,59ElPFKCqmH5nLRdWjyopf
230,Laura Stevenson,Wheel,23 April 2013,"Indie Folk, Singer-Songwriter, Indie Rock","Folk Rock, Baroque Pop, Contemporary Folk, Chamber Folk","philosophical, sentimental, existential, lush, lonely, melancholic, forest, longing",417,5,3.51,7DF3YDc1E55mMnMHJGPkpo
231,Ayreon,The Theory of Everything,28 October 2013,"Progressive Rock, Rock Opera","Symphonic Prog, Celtic Folk Music, Progressive Metal, Contemporary Folk","rock opera, progressive, philosophical, melodic, male vocals, female vocals, introspective, epic","1,021",20,3.45,6YGyibUCTkvn0MHx2NpoH4
232,Primal Scream,More Light,13 May 2013,"Neo-Psychedelia, Alternative Dance","Alternative Rock, Art Rock, Post-Punk","male vocals, eclectic, psychedelic, angry, political, energetic, rebellious, passionate","1,352",37,3.48,3bNs6Lmgvre4bfIFA2uQV3
233,Ling Tosite Sigure 凛として時雨,I'mperfect,10 April 2013,"Post-Hardcore, J-Rock",Math Rock,"manic, female vocals, dense, technical, passionate, androgynous vocals, melodic, energetic",743,10,3.48,3s9QcmphAQ5CmQXcgXBubT
234,Starry Cat,Starry Cat,2 April 2013,"Bedroom Pop, Lo-Fi / Slacker Rock","Twee Pop, Indie Folk","lo-fi, warm, love, romantic, melodic, bittersweet, male vocals, death","2,225",20,3.47,3KVP8EcIWaGWXQHq6uYkvA
235,TesseracT,Altered State,27 May 2013,"Djent, Progressive Metal",Post-Metal,"male vocals, technical, progressive, melodic, atmospheric, energetic, passionate, ethereal","1,781",29,3.46,7gfEeNb3awfwfZoTXCONWJ
236,A Lot Like Birds,No Place,29 October 2013,Post-Hardcore,"Progressive Rock, Math Rock","surreal, manic, energetic, concept album, introspective, death, chaotic, technical",399,7,3.50,4WWw8pQHsxnWaWwpLvwZTS
237,Signor Benedick the Moor,El Negro,24 September 2013,"Experimental Hip Hop, Abstract Hip Hop, West Coast Hip Hop","Hardcore Hip Hop, Conscious Hip Hop, Industrial Hip Hop, Orchestral, Experimental Rock","melancholic, raw, depressive, conscious, abstract, complex, philosophical, orchestral",678,8,3.49,6UyA8TFJ1KrbYJolngGUe5
238,Endless Boogie,Long Island,19 February 2013,"Blues Rock, Jam Band, Psychedelic Rock","Heavy Psych, Krautrock","repetitive, psychedelic, male vocals, heavy, improvisation, raw",290,11,3.51,7InkjEka2FElWJ9RNr8ulQ
239,Juana Molina,Wed 21,29 October 2013,"Folktronica, Art Pop","Avant-Folk, Art Pop","female vocals, rhythmic, atmospheric, playful, uncommon time signatures, quirky, abstract, ethereal",404,4,3.49,2nfZDFDiqd5WLeVCHoBfz0
240,the cabs,再生の風景,23 January 2013,"Math Rock, Emo","Midwest Emo, Post-Hardcore, Screamo, J-Rock","male vocals, energetic, rhythmic, technical, melodic, bittersweet",383,1,3.50,6koCjq9UGVZFa9YjJgCLok
241,Cloudkicker,Subsume,14 September 2013,"Progressive Metal, Post-Metal","Post-Rock, Djent","heavy, warm, progressive, atmospheric, instrumental",373,3,3.49,6FkH3WKYJ7W4jom0OE8oZr
242,Typhoon,White Lighter,20 August 2013,"Indie Rock, Chamber Pop","Indie Folk, Art Pop","anxious, male vocals, melodic, longing",344,4,3.50,4cPNeJTCwhYoJJ8sfqLOCB
243,The World Is a Beautiful Place & I Am No Longer Afraid to Die,"Whenever, If Ever",18 June 2013,Midwest Emo,Post-Rock,"anxious, melancholic, bittersweet, passionate, energetic, poetic, summer, melodic","5,417",48,3.44,40C7bBDW77dS5BBbNzcdmm
244,Wrekmeister Harmonies,You've Always Meant So Much to Me,11 June 2013,"Drone, Drone Metal","Ambient, Post-Rock, Drone Metal, Modern Classical","instrumental, atmospheric, dense, repetitive, minimalistic, heavy, passionate, apocalyptic",508,6,3.49,1dheE45IgA4YfYkDqsyQ0F
245,Death Grips,Government Plates,13 November 2013,"Industrial Hip Hop, Abstract Hip Hop, Glitch Hop","Electro-Industrial, Wonky, Hardcore Hip Hop","cryptic, manic, futuristic, male vocals, aggressive, noisy, drugs, abstract","18,266",107,3.40,3T01oOjbrox1jz0pR112oV
246,Bardo Pond,Peace on Venus,28 October 2013,"Psychedelic Rock, Noise Rock","Shoegaze, Drone, Space Rock, Slowcore","occult, psychedelic, female vocals",546,6,3.49,6tQsmMkxO12pyAflOyzRes
247,Nothing More,Nothing More,11 June 2013,"Alternative Rock, Alternative Metal","Alternative Metal, Progressive Metal, Djent","melodic, energetic, male vocals, rebellious",334,1,3.47,4aBbor9Sqi43RqUcc9g18G
248,Inter Arma,Sky Burial,19 March 2013,Sludge Metal,"Progressive Metal, Black Metal, Atmospheric Sludge Metal","heavy, male vocals, apocalyptic, ominous, atmospheric, dense",683,7,3.49,7Kk3le5Td87Gx8vz8K1Yt0
249,KEN mode,Entrench,15 March 2013,"Post-Hardcore, Sludge Metal, Noise Rock",,"aggressive, angry, misanthropic, male vocals, technical, noisy, anxious",624,8,3.49,3ggzz5UXOEmmNwcKQj5cXF
250,Heaven Shall Burn,Veto,19 April 2013,"Melodic Death Metal, Melodic Metalcore",Metalcore,"heavy, triumphant, male vocals, energetic, melodic, aggressive, political, rebellious",522,6,3.48,6yUTUw9uHsntnjHcEvgVWQ
251,Serenity,War of Ages,22 March 2013,"Symphonic Metal, Power Metal",Progressive Metal,"passionate, melodic, history, concept album, male vocals, female vocals",279,9,3.49,4uUE4FBK7b7QN3FVx82MVs
252,Ataraxie,L'être et la nausée,1 September 2013,"Funeral Doom Metal, Death Doom Metal","Depressive Black Metal, Death Metal","funereal, atmospheric, misanthropic, aggressive, male vocals, heavy, ominous, scary",268,6,3.60,0IGer9btGOqag4mnV8u2Go
253,Black Star Riders,All Hell Breaks Loose,22 May 2013,Hard Rock,Blues Rock,"male vocals, energetic, anthemic, rhythmic, melodic",278,13,3.49,
254,Julianna Barwick,Nepenthe,20 August 2013,Ambient,"Ambient Pop, New Age, Dream Pop, Choral","ethereal, peaceful, female vocals, soft, soothing, calm, mellow, atmospheric","2,062",25,3.47,1rMSF8WzsF016bhkREx45l
255,Kalmah,Seventh Swamphony,14 June 2013,Melodic Death Metal,Symphonic Metal,"melodic, male vocals, energetic, aggressive",529,8,3.47,72ZeXM1ajL9zYzlXYG251d
256,The Black Heart Rebellion,Har Nevo,18 January 2013,Art Rock,"Post-Rock, Dark Folk, Post-Hardcore, Experimental Rock","atmospheric, passionate, mysterious, ominous",399,4,3.48,2rewljrBmhGnNVxEBoPLgs
257,Áine O'Dwyer,Anything Bright or Startling?,3 June 2013,"Avant-Folk, Free Folk","Progressive Folk, Chamber Folk, Minimalism","mellow, female vocals, calm, avant-garde, suspenseful, acoustic, poetic",343,,3.50,
258,Scale the Summit,The Migration,11 June 2013,Progressive Metal,Progressive Rock,"instrumental, complex, progressive, melodic, uncommon time signatures, epic, atmospheric, playful",742,23,3.46,2oL78CzVNt1WXsa0Etvpo7
259,Cuushe,Butterfly Case,11 September 2013,"Ambient Pop, Dream Pop",Indietronica,"soothing, soft, peaceful, ethereal, calm, female vocals, atmospheric, melodic",464,4,3.49,0eYWQUR2yWU0ZpJ95nqJRn
260,Pet Shop Boys,Electric,12 July 2013,"Synthpop, Electro House, House","Dance-Pop, Electro House","male vocals, party, rhythmic, energetic, LGBT, futuristic, playful, mechanical","1,208",28,3.47,60xS3EDuOFXLMJLSjwSUZa
261,Yosi Horikawa,Vapor,24 June 2013,IDM,"Nature Recordings, Folktronica, Ambient Techno, Musique concrète, Ambient","nature, atmospheric, rhythmic, mysterious, ethereal, lush, sampling, playful",351,,3.49,1IpHSURAZpaIlAkLX8vqGt
262,Russian Circles,Memorial,29 October 2013,"Post-Rock, Post-Metal, Atmospheric Sludge Metal",Atmospheric Sludge Metal,"instrumental, heavy, atmospheric, melancholic, progressive, sombre, cold, epic","1,283",13,3.47,2169qq2aiycEtmgwEQlwgp
263,Luxury Elite / Saint Pepsi,Late Night Delight,2 February 2013,Vaporwave,Future Funk,"sampling, nocturnal, atmospheric, rhythmic, lush, psychedelic, lo-fi, instrumental","1,023",15,3.47,
264,Entropia,Vesper,28 February 2013,"Atmospheric Sludge Metal, Blackgaze","Atmospheric Black Metal, Post-Rock","male vocals, atmospheric, dense, heavy",642,7,3.48,2696CYsYOJaUB5qCeudQkG
265,Melt Yourself Down,Melt Yourself Down,17 June 2013,Afrobeat,"Jazz-Rock, Art Punk, Afro-Funk, Dance-Punk","energetic, rhythmic, party, repetitive, uplifting, playful, male vocals, tropical","1,132",14,3.47,16xujICvU3ovw7gHFmTNpf
266,Seiko Oomori 大森靖子,魔法が使えないなら死にたい (Mahō ga tsukaenainara shinitai),20 March 2013,"Singer-Songwriter, Art Pop, Folk Pop","J-Pop, Indie Folk, Acoustic Rock","passionate, bittersweet, playful, quirky, introspective, love, eclectic, abstract",312,2,3.50,
267,Norma Jean,Wrongdoers,6 August 2013,Metalcore,"Mathcore, Post-Hardcore, Sludge Metal","male vocals, angry, heavy, melodic, pessimistic, technical",513,5,3.46,2n6jhBxAIapcSnLciCEF4p
268,The Field,Cupid's Head,30 September 2013,Minimal Techno,"Ambient Techno, Tech House","repetitive, hypnotic, sampling, rhythmic, cold, atmospheric, meditative, dark","1,555",20,3.46,3YSG1dEX6DGSIGutMOlq8p
269,宇波拓、佳村萠と秋山徹次,ホンタテドリ (Hontatedori),February 2013,Avant-Folk,"Onkyo, Bossa nova","mellow, female vocals, avant-garde, warm, atmospheric, sparse, soothing, ethereal",706,3,3.47,
270,Mitski,"Retired From Sad, New Career in Business",1 August 2013,"Singer-Songwriter, Chamber Pop, Art Pop",,"introspective, female vocals, passionate, lonely, bittersweet, breakup, longing, lush","2,515",11,3.46,6XIm98oFtEgIN0VPdzoKvu
271,Jex Thoth,Blood Moon Rise,14 June 2013,Heavy Psych,"Stoner Rock, Traditional Doom Metal","autumn, heavy, psychedelic, female vocals, atmospheric",534,8,3.47,0MgUm0zcGeAZbpqGC607Bx
272,Fire!,(Without Noticing),16 August 2013,"Avant-Garde Jazz, Jazz-Rock","Psychedelic Rock, Noise",,373,1,3.48,4fJWTnt7UpP4vcTZjiGJLF
273,Wormlust,The Feral Wisdom,8 September 2013,Atmospheric Black Metal,"Black Ambient, Experimental, Psychedelia","psychedelic, hypnotic, melancholic, chaotic, dissonant, death, atmospheric, dense",460,5,3.47,
274,The Aristocrats,Culture Clash,16 July 2013,"Progressive Rock, Jazz Fusion, Jazz-Rock",,instrumental,312,6,3.48,3ajdo6KBkVslSZRpEtvxzF
275,William Tyler,Impossible Truth,19 March 2013,American Primitivism,Progressive Folk,"abstract, psychedelic, playful, meditative, soothing, instrumental, hypnotic, desert",492,6,3.47,
276,Soutaiseiriron 相対性理論,Town Age,24 July 2013,"Twee Pop, Indie Pop",Art Pop,"playful, love, science fiction, quirky, female vocals, melodic",548,5,3.47,4rwoX58hNSEFszrPnYNNn6
277,Ka,The Night's Gambit,13 July 2013,"East Coast Hip Hop, Drumless, Abstract Hip Hop","Experimental Hip Hop, Gangsta Rap, Abstract Hip Hop, Conscious Hip Hop","atmospheric, nocturnal, minimalistic, spiritual, cold, urban, serious, crime","1,623",17,3.45,6qgD4yTSCUD02K2QISDSj2
278,Progenie Terrestre Pura,U.M.A.,15 April 2013,Atmospheric Black Metal,"Space Ambient, Progressive Metal, Psybient","science fiction, space, futuristic, atmospheric, sombre, dense, dark, male vocals",874,25,3.44,51k7XMXamPhH1ruQ3wYro0
279,Donato Dozzy,Plays Bee Mask,29 July 2013,Ambient,"Progressive Electronic, Dub Techno, Minimalism","warm, psychedelic, space, minimalistic, instrumental",587,5,3.47,7EaPzUAQ1NFESSHaKO0Dlc
280,Omar S,Thank You for Letting Me Be Myself,25 March 2013,Deep House,"Detroit Techno, Acid House","repetitive, futuristic, sampling, nocturnal, rhythmic, mechanical, urban",565,6,3.47,4F2e3QOG2AqIIu8XxTIRGi
281,Cass McCombs,Big Wheel and Others,15 October 2013,"Singer-Songwriter, Indie Folk","Alt-Country, Chamber Pop",,435,9,3.47,56KG63TFrh23oy9lcqPEnt
282,Full of Hell,Rudiments of Mutilation,11 June 2013,"Powerviolence, Sludge Metal, Metalcore","Noise, Grindcore","chaotic, infernal, aggressive, noisy, angry, male vocals, dark, dissonant","1,019",3,3.46,2ZPZB6SSLteZeXRuu0wEob
283,Kirin J Callinan,Embracism,1 July 2013,Art Rock,"Electro-Industrial, Art Pop, Experimental Rock, Synthpop, Industrial Rock","deadpan, dark, raw, alienation, eclectic, male vocals",564,8,3.46,3zXHV9j6DYou3Ka4IQX1xJ
284,Sulphur Aeon,Swallowed by the Ocean's Tide,11 January 2013,Death Metal,Melodic Death Metal,"dense, aquatic, dissonant, heavy, occult, aggressive, male vocals",553,15,3.47,6iputsvD9tmFbnMeJmwcTb
285,Apanhador Só,Antes que tu conte outra,21 May 2013,Indie Rock,"Experimental Rock, MPB, Art Punk","male vocals, urban, poetic, bittersweet, eclectic, quirky, playful, sarcastic",323,6,3.46,3RoOJf4nxNi8h9ChZRxgTG
286,Kyary Pamyu Pamyu きゃりーぱみゅぱみゅ,なんだこれくしょん (Nanda Collection),26 June 2013,"J-Pop, Electropop, Dance-Pop",,"playful, energetic, quirky, female vocals, eclectic, melodic, happy, uplifting","2,118",21,3.44,284CrOYQvoB5GQAcmx5Xkx
287,Motörhead,Aftershock,22 October 2013,Heavy Metal,"Blues Rock, Hard Rock, Rock & Roll","energetic, male vocals, raw, rebellious, heavy, rhythmic, angry, aggressive","1,357",21,3.45,0GuVFlHom1tRxlBusLCdGa
288,Alex Cameron,Jumping the Shark,2013,Minimal Synth,"Synthpop, New Wave","sarcastic, male vocals, satirical, minimalistic, bittersweet, humorous, nocturnal, sparse",988,13,3.46,2OW1ytgAYqaYUlUCbHR31W
289,Revocation,Revocation,6 August 2013,"Technical Thrash Metal, Technical Death Metal",Melodic Death Metal,"complex, dark, technical, male vocals, energetic",579,9,3.46,51BCCaCLofOiZ50JsnfbOX
290,Tele/Visions,Wild Heart,2 January 2013,"Bedroom Pop, Lo-Fi / Slacker Rock","Jangle Pop, Post-Punk, Dream Pop, Hypnagogic Pop, Noise Pop","repetitive, lonely, sad, lo-fi, breakup, atmospheric, male vocals, rhythmic",919,11,3.45,2hwXntoP4IIoi7yxHbH7aL
291,Fates Warning,Darkness in a Different Light,27 September 2013,Progressive Metal,"Progressive Rock, Alternative Metal","male vocals, introspective, progressive, sombre",615,14,3.46,4YYQHH05BuqiI2VNOcBYur
292,Dance With the Dead,Out of Body,31 October 2013,"Darksynth, Synthwave","Horror Synth, Hard Rock","nocturnal, Halloween, instrumental, rhythmic, melodic, energetic, dark",690,8,3.46,0q4NNa4HObPsqloh6dwVXl
293,Mdou Moctar,Afelan,2013,Tishoumaren,Psychedelic Rock,"male vocals, lo-fi, warm, calm, atmospheric, psychedelic, desert, party",326,4,3.48,0ROg7qBDYvt33wjjE45OZy
294,"Captain, We're Sinking",The Future Is Cancelled,14 May 2013,Pop Punk,"Emo, Post-Hardcore","passionate, death, male vocals, energetic, introspective, sad",353,6,3.45,0MZpUBTVIHARM7CQ6rkxXJ
295,The Black Dahlia Murder,Everblack,11 June 2013,Melodic Death Metal,Death Metal,"energetic, aggressive, melodic, heavy, death, anti-religious, dark, violence",928,11,3.44,1jvygHaua0G6SOLKukqo91
296,My Ticket Home,Strangers Only,3 September 2013,Nu Metal,"Metalcore, Hardcore Punk","aggressive, energetic, angry, heavy, male vocals, anxious",319,4,3.46,20iMMfAHx6asceI2THqasu
297,Csejthe,Réminiscence,15 April 2013,Atmospheric Black Metal,Depressive Black Metal,"melodic, ethereal",297,6,3.52,5sFZBHSI1mQrkaZUaaTL6c
298,Mazzy Star,Seasons of Your Day,24 September 2013,"Dream Pop, Psychedelic Folk","Alt-Country, Slowcore","female vocals, lethargic, lush, psychedelic, romantic, ethereal, sentimental, atmospheric","1,840",30,3.44,38Eb5LBD8yO5KbMYVUQQZp
299,The Necks,Open,October 2013,"Free Improvisation, Ambient",Avant-Garde Jazz,"minimalistic, sparse, instrumental, avant-garde, repetitive, atmospheric, improvisation",452,4,3.47,51f6Zo3ReT7BRR6xgzmZwJ
300,Mac Miller,Watching Movies With the Sound Off,18 June 2013,"Abstract Hip Hop, Cloud Rap","Pop Rap, Conscious Hip Hop, Boom Bap","drugs, introspective, abstract, psychedelic, melancholic, depressive, philosophical, existential","4,866",27,3.42,3ZNMAkjR6M4T0r6Of6jC08
301,Seiko Oomori 大森靖子,絶対少女 (Zettai shōjo),11 December 2013,"Folk Pop, Indie Folk","J-Pop, Pop Rock, Folk Punk, Art Pop, Indie Rock","female vocals, complex, sparse, sarcastic, progressive, avant-garde, psychedelic, raw",317,5,3.47,6s64fKHWgRj1EP5mubROQh
302,M.I.A.,Matangi,5 November 2013,"UK Hip Hop, Experimental Hip Hop, Electropop","Trap [EDM], Moombahton, Alternative R&B, Electropop","political, complex, female vocals, aggressive, spiritual, conscious, boastful, energetic","3,714",31,3.42,5TTyDbaARm4YjXJ5OQVKwl
303,Darkthrone,The Underground Resistance,25 February 2013,Heavy Metal,"Speed Metal, Black Metal","energetic, raw, male vocals, rebellious, heavy, aggressive","1,886",35,3.43,2GbdKYnwbDn7KV37EcVQN1
304,Yuri Gagarin,Yuri Gagarin,October 2013,Space Rock,"Heavy Psych, Jam Band","psychedelic, space, instrumental, raw",387,5,3.46,6qlAr0g1lwDwuwE9xftlHC
305,Jungbluth,Part Ache,12 September 2013,"Crust Punk, Neocrust","Screamo, Post-Hardcore","male vocals, energetic, passionate",292,2,3.49,6sOAUHgFNY4S5Z79rXHMI0
306,385,人間 (Ningen),8 May 2013,"Art Punk, Jazz-Funk, Noise Rock","Post-Hardcore, Zolo, Japanese Hardcore","chaotic, manic, energetic, female vocals, rhythmic, dense, anxious",961,5,3.44,3RAKhYbEmpXUAUcYN0OsEh
307,Powerwolf,Preachers of the Night,19 July 2013,Power Metal,,"occult, energetic, nocturnal, fantasy, violence, melodic, satanic, male vocals",634,15,3.42,22MMepJn0MItDRUbYLSAaH
308,The Body,"Christs, Redeemers",14 October 2013,"Sludge Metal, Drone Metal","Noise Rock, Death Industrial, Avant-Garde Metal","dark, noisy, ominous, heavy, misanthropic, apocalyptic, female vocals, cold",613,4,3.45,7M7qhOHkULXl8m7aZHLqMd
309,These New Puritans,Field of Reeds,10 June 2013,"Post-Rock, Art Rock","Post-Minimalism, Chamber Music, Chamber Jazz, Modern Classical","sombre, avant-garde, male vocals, complex, atmospheric, female vocals, melancholic, dark","2,472",37,3.42,5bK6m8dF0jolT3RxRkbEEM
310,Camping in Alaska,Please Be Nice,10 September 2013,Midwest Emo,Post-Hardcore,"sentimental, introspective, love, self-hatred, passionate, lonely, male vocals, uncommon time signatures",740,14,3.44,
311,Cate Le Bon,Mug Museum,11 November 2013,"Psychedelic Pop, Art Pop",Neo-Psychedelia,"female vocals, anxious, cryptic, abstract, psychedelic",809,8,3.45,4Yw43xCuMTeeRUoqsOGdJK
312,Avantasia,The Mystery of Time,29 March 2013,"Power Metal, Symphonic Metal, Rock Opera","Hard Rock, Heavy Metal","concept album, melodic, rock opera, male vocals, energetic",647,16,3.44,2VVNa0mizIz73oAhFFCg5m
313,Mach-Hommy,F.Y.I.,26 September 2013,"East Coast Hip Hop, Conscious Hip Hop","Jazz Rap, Boom Bap, Political Hip Hop, Abstract Hip Hop","conscious, mellow, warm, political, sampling, abstract, rhythmic, urban",306,4,3.62,7IYeXNEAc2CkAAKPt4k0eW
314,Iceage,You're Nothing,19 February 2013,"Post-Punk, Art Punk, Post-Hardcore","Hardcore Punk, Noise Rock","energetic, passionate, noisy, nihilistic, aggressive, dark, misanthropic, raw","4,324",45,3.41,1kgjAIsKl7L2wE7Iaa9NGF
315,Saint Pepsi,Hit Vibes,31 May 2013,Future Funk,"Synth Funk, Vaporwave","sampling, rhythmic, playful, uplifting, party, energetic, warm, summer","3,291",30,3.41,
316,Katalepsy,Autopsychosis,8 January 2013,"Brutal Death Metal, Slam Death Metal",Technical Death Metal,"aggressive, rhythmic, male vocals, heavy, technical, vulgar, dark, violence",612,8,3.43,7273wR2cbdfBkx50qgW9zy
317,Bombino,Nomad,2 April 2013,Tishoumaren,"Psychedelic Rock, Blues Rock","rhythmic, psychedelic, energetic, desert, male vocals",668,22,3.45,6Zv8PkjigCztS7AON6ZuZe
318,This Routine Is Hell,Howl,10 April 2013,Hardcore Punk,Post-Hardcore,"male vocals, heavy, misanthropic, aggressive",506,8,3.45,
319,Oblivians,Desperation,28 May 2013,Garage Punk,Punk Blues,,389,14,3.45,0clizyBheAnu7JRMPgHt22
320,Prurient,Through the Window,February 2013,"Industrial Techno, EBM",Noise,"repetitive, mechanical, dark, cold, nocturnal, hypnotic, atmospheric, rhythmic","1,282",23,3.43,2bDBZL343sv9Imj6ZTJ7EU
321,Uncle Acid,Mind Control,15 April 2013,"Heavy Psych, Traditional Doom Metal","Stoner Rock, Psychedelic Rock","occult, male vocals, dark, crime, psychedelic, heavy, drugs","1,232",30,3.43,7GCWs2hmWYvS1OOiRcbLbW
322,Eluvium,Nightmare Ending,14 May 2013,"Ambient, Modern Classical","Drone, Minimalism","soothing, instrumental",861,15,3.44,4BMYwbOZd1i9vraiSXtSkg
323,Deeds of Flesh,Portals to Canaan,25 June 2013,"Brutal Death Metal, Technical Death Metal",Technical Death Metal,"science fiction, apocalyptic, futuristic, technical, death, heavy, concept album, aggressive",382,4,3.45,5pDX6Y6iaYTQBghQTrm0tS
324,Beyoncé,Beyoncé,13 December 2013,"Contemporary R&B, Pop","Electropop, Alternative R&B, Pop Rap, Art Pop","sexual, love, passionate, introspective, female vocals, melodic, urban, eclectic","5,390",45,3.39,2UJwKSBUz6rtW4QLK74kQu
325,Hammock,Oblivion Hymns,26 November 2013,Ambient,Post-Rock,,350,2,3.45,6mHQmkmWGLR7q1cXfE8bPr
326,V V Brown,Samson & Delilah,9 September 2013,"Art Pop, Electropop","Synthpop, Darkwave, Electro-Industrial","female vocals, romantic, rhythmic, dark, passionate, anthemic, atmospheric, bittersweet",267,5,3.52,1gtGI3K2VOfnvrXc6veQFs
327,Moderat,II,2 August 2013,IDM,"Future Garage, 2-Step, Microhouse, Progressive Breaks","mellow, bittersweet, rhythmic, atmospheric, male vocals, melancholic, hypnotic, repetitive","1,941",16,3.42,4mMJMXxteSxAVtAswHN0ky
328,Daniel Romano,Come Cry With Me,22 January 2013,"Country, Nashville Sound","Americana, Traditional Country",,314,9,3.44,0AlioagTWR6H6NN2pO3Hby
329,All Pigs Must Die,Nothing Violates This Nature,28 June 2013,"Metalcore, Hardcore Punk","Crust Punk, Sludge Metal, Grindcore","angry, heavy, male vocals, energetic, aggressive",515,3,3.44,2CUEqJllJif6dF0wT9kTSs
330,Wolf People,Fain,30 April 2013,"Psychedelic Rock, Progressive Rock","Progressive Folk, Heavy Psych",,332,16,3.44,0MdChe47xMLrIKIKBMIsp9
331,Prince of Denmark,The Body,10 September 2013,Minimal Techno,"Dub Techno, Outsider House","cold, repetitive, mechanical, rhythmic, energetic, ominous, dark",324,,3.45,
332,August Burns Red,Rescue & Restore,25 June 2013,"Melodic Metalcore, Metalcore",Progressive Metal,"passionate, progressive, heavy, aggressive, Christian, uplifting, eclectic, angry",706,7,3.42,122Inm0FyXETRN62DmNeY5
333,Karol Conka,Batuk Freak,8 April 2013,"Pop Rap, Electropop","Funk carioca, Trap, Electropop, Conscious Hip Hop","boastful, energetic, eclectic, party, conscious, female vocals, uplifting, rhythmic",445,5,3.42,3rrVsG9Jl0HE9IAWEkqP6I
334,Silverstein,This Is How the Wind Shifts,5 February 2013,Post-Hardcore,"Pop Punk, Emo-Pop","melancholic, melodic, passionate, male vocals, energetic",358,4,3.42,5eDvaEslt1NTuBAHPMMjaG
